time,concNhno3
2000-01-15,0.09476423263549805
2000-02-15,0.13846755027770996
2000-03-15,0.15758173167705536
2000-04-15,0.18447673320770264
2000-05-15,0.2358536720275879
2000-06-15,0.28130608797073364
2000-07-15,0.24587678909301758
2000-08-15,0.4209587574005127
2000-09-15,0.3780973255634308
2000-10-15,0.19715261459350586
2000-11-15,0.11437097191810608
2000-12-15,0.042362913489341736
2001-01-15,0.05898462235927582
2001-02-15,0.15642036497592926
2001-03-15,0.1542329490184784
2001-04-15,0.21314391493797302
2001-05-15,0.2418563961982727
2001-06-15,0.28150704503059387
2001-07-15,0.2724490165710449
2001-08-15,0.440167099237442
2001-09-15,0.2390422821044922
2001-10-15,0.3245040476322174
2001-11-15,0.08758878707885742
2001-12-15,0.0615522526204586
2002-01-15,0.17472507059574127
2002-02-15,0.11430118978023529
2002-03-15,0.16096293926239014
2002-04-15,0.20901432633399963
2002-05-15,0.23702916502952576
2002-06-15,0.2973073124885559
2002-07-15,
2002-08-15,0.2878796458244324
2002-09-15,0.2588905990123749
2002-10-15,0.2006942480802536
2002-11-15,0.07308665663003922
2002-12-15,0.01492131594568491
2003-01-15,0.07331742346286774
2003-02-15,0.046198636293411255
2003-03-15,0.18864239752292633
2003-04-15,0.1682206094264984
2003-05-15,0.18262411653995514
2003-06-15,0.31169357895851135
2003-07-15,0.27911797165870667
2003-08-15,0.4635343551635742
2003-09-15,0.39011886715888977
2003-10-15,0.2059643417596817
2003-11-15,0.07789257913827896
2003-12-15,0.029434025287628174
2004-01-15,0.059289105236530304
2004-02-15,0.08355767279863358
2004-03-15,0.1596049666404724
2004-04-15,0.19539868831634521
2004-05-15,0.21023021638393402
2004-06-15,0.2857479453086853
2004-07-15,0.30232590436935425
2004-08-15,0.3704989552497864
2004-09-15,0.3610153794288635
2004-10-15,0.2068134993314743
2004-11-15,0.08349606394767761
2004-12-15,0.05997414514422417
2005-01-15,0.040644045919179916
2005-02-15,0.070203498005867
2005-03-15,0.1573820859193802
2005-04-15,0.20087753236293793
2005-05-15,0.22151203453540802
2005-06-15,0.314555287361145
2005-07-15,0.29471659660339355
2005-08-15,0.3325043320655823
2005-09-15,0.2917056381702423
2005-10-15,0.22843660414218903
2005-11-15,0.08981290459632874
2005-12-15,0.033446721732616425
2006-01-15,0.08130142092704773
2006-02-15,0.12133952230215073
2006-03-15,0.1467536836862564
2006-04-15,0.2496930956840515
2006-05-15,0.21307726204395294
2006-06-15,0.21395836770534515
2006-07-15,0.32994526624679565
2006-08-15,0.34083741903305054
2006-09-15,0.2978723645210266
2006-10-15,0.2678031027317047
2006-11-15,0.12671007215976715
2006-12-15,0.062319543212652206
