time,wetrdn
2000-01-15,80.86206896551721
2000-02-15,489.0458333333332
2000-03-15,706.0416666666664
2000-04-15,1773.260869565217
2000-05-15,92.99999999999999
2000-06-15,1064.6347826086953
2000-07-15,305.73076923076917
2000-08-15,444.49999999999983
2000-09-15,360.142857142857
2000-10-15,565.9652173913042
2000-11-15,501.9285714285714
2000-12-15,272.4799999999999
2001-01-15,584.7086956521737
2001-02-15,626.5095238095237
2001-03-15,396.23999999999995
2001-04-15,777.6799999999997
2001-05-15,587.7037037037036
2001-06-15,1192.033333333333
2001-07-15,1428.3571428571424
2001-08-15,1460.6086956521733
2001-09-15,659.6206896551722
2001-10-15,326.8599999999999
2001-11-15,310.97407407407394
2001-12-15,136.51599999999996
2002-01-15,196.38846153846148
2002-02-15,909.0863636363632
2002-03-15,655.8666666666664
2002-04-15,670.6399999999999
2002-05-15,931.0476190476189
2002-06-15,1623.1833333333332
2002-07-15,1250.5857142857142
2002-08-15,1095.57037037037
2002-09-15,308.3285714285713
2002-10-15,718.8583333333332
2002-11-15,465.74999999999994
2002-12-15,686.7461538461537
2003-01-15,497.7692307692306
2003-02-15,201.15384615384613
2003-03-15,1149.2799999999995
2003-04-15,1499.11724137931
2003-05-15,1089.12
2003-06-15,5547.142857142856
2003-07-15,520.5454545454544
2003-08-15,1159.428571428571
2003-09-15,837.0476190476189
2003-10-15,487.6470588235293
2003-11-15,451.49999999999983
2003-12-15,640.8148148148147
2004-01-15,905.3043478260868
2004-02-15,559.6666666666665
2004-03-15,805.1034482758619
2004-04-15,3221.5238095238087
2004-05-15,2205.8777777777773
2004-06-15,569.8181818181816
2004-07-15,750.6142857142854
2004-08-15,1862.2904761904754
2004-09-15,344.92307692307685
2004-10-15,471.27999999999986
2004-11-15,631.4736842105261
2004-12-15,350.54545454545445
2005-01-15,334.095238095238
2005-02-15,288.7399999999999
2005-03-15,520.7407407407406
2005-04-15,1408.1599999999994
2005-05-15,1847.1307692307687
2005-06-15,1484.021428571428
2005-07-15,2802.7111111111103
2005-08-15,880.4047619047616
2005-09-15,1735.5999999999997
2005-10-15,1563.8333333333328
2005-11-15,630.4954545454543
2005-12-15,505.047619047619
2006-01-15,178.7199999999999
2006-02-15,416.45454545454527
2006-03-15,1921.2954545454538
2006-04-15,1420.2105263157894
2006-05-15,1929.4444444444441
2006-06-15,2531.066666666666
2006-07-15,2537.42857142857
2006-08-15,1137.411764705882
2006-09-15,1489.565217391304
2006-10-15,1075.7263157894733
2006-11-15,374.9047619047618
2006-12-15,336.8263157894736
2007-01-15,289.4307692307692
2007-02-15,524.3749999999999
2007-03-15,837.0479999999998
2007-04-15,2656.6956521739125
2007-05-15,1658.147826086956
2007-06-15,1942.2307692307686
2007-07-15,771.8461538461537
2007-08-15,954.285714285714
2007-09-15,657.4166666666665
2007-10-15,518.4799999999999
2007-11-15,40.41666666666666
2007-12-15,352.63636363636357
2008-01-15,649.3999999999999
2008-02-15,126.39999999999998
2008-03-15,549.1681818181818
2008-04-15,990.9739130434779
2008-05-15,2189.6119999999996
2008-06-15,5079.7777777777765
2008-07-15,1419.2307692307686
2008-08-15,1882.3705882352936
2008-09-15,597.3999999999999
2008-10-15,437.30769230769215
2008-11-15,1374.1999999999996
2008-12-15,381.29523809523795
2009-01-15,27.23684210526315
2009-02-15,149.11999999999998
2009-03-15,306.39285714285705
2009-04-15,1742.4961538461537
2009-05-15,1963.2266666666662
2009-06-15,3651.874999999999
2009-07-15,1239.285714285714
2009-08-15,1150.5999999999997
2009-09-15,860.2399999999998
2009-10-15,301.49999999999994
2009-11-15,527.4399999999999
2009-12-15,296.46153846153845
2010-01-15,315.54545454545445
2010-02-15,526.5454545454545
2010-03-15,622.7272727272725
2010-04-15,922.5684210526314
2010-05-15,2950.4964285714277
2010-06-15,1771.739130434782
2010-07-15,254.36153846153837
2010-08-15,122.14999999999996
2010-09-15,741.5833333333331
2010-10-15,585.076923076923
2010-11-15,368.0952380952381
2010-12-15,270.3999999999999
2011-01-15,131.19999999999996
2011-02-15,513.6521739130434
2011-03-15,216.076923076923
2011-04-15,246.4761904761904
2011-05-15,637.8999999999999
2011-06-15,1586.713333333333
2011-07-15,1632.5439999999996
2011-08-15,436.153846153846
2011-09-15,1096.7142857142856
2011-10-15,290.0714285714285
2011-11-15,741.4736842105261
2011-12-15,479.7074074074073
2012-01-15,329.3359999999999
2012-02-15,113.45454545454541
2012-03-15,755.2678571428569
2012-04-15,917.4799999999996
2012-05-15,389.8620689655171
2012-06-15,960.6039999999997
2012-07-15,986.9999999999998
2012-08-15,849.2999999999996
2012-09-15,323.9166666666665
2012-10-15,294.54545454545445
2012-11-15,309.16666666666663
2012-12-15,331.30769230769226
2013-01-15,557.8260869565216
2013-02-15,531.0359999999998
2013-03-15,1909.333333333333
2013-04-15,1710.7619047619041
2013-05-15,2003.3076923076917
2013-06-15,551.8148148148147
2013-07-15,1624.729166666666
2013-08-15,246.8571428571428
2013-09-15,394.690909090909
2013-10-15,377.33333333333326
2013-11-15,617.3291666666665
2013-12-15,143.7142857142857
2014-01-15,317.8260869565217
2014-02-15,183.65909090909088
2014-03-15,331.8064516129031
2014-04-15,464.08333333333326
2014-05-15,672.642857142857
2014-06-15,676.153846153846
2014-07-15,725.9047619047617
2014-08-15,998.6666666666665
2014-09-15,179.8260869565217
2014-10-15,114.71428571428568
2014-11-15,489.740909090909
2014-12-15,198.49047619047616
2015-01-15,256.31999999999994
2015-02-15,143.71578947368417
2015-03-15,1546.4799999999993
2015-04-15,414.51851851851836
2015-05-15,256.59999999999997
2015-06-15,1461.5999999999997
2015-07-15,963.6249999999998
2015-08-15,1490.4444444444441
2015-09-15,656.3999999999997
2015-10-15,186.74999999999991
2015-11-15,267.0999999999999
2015-12-15,130.71999999999997
2016-01-15,634.2399999999999
2016-02-15,326.34999999999997
2016-03-15,730.3999999999999
2016-04-15,1257.907692307692
2016-05-15,970.2407407407406
2016-06-15,674.0185185185184
2016-07-15,1224.2206896551722
2016-08-15,395.05925925925914
2016-09-15,564.5384615384614
2016-10-15,218.74999999999991
2016-11-15,403.6079999999999
2016-12-15,5.124999999999998
2017-01-15,295.3043478260869
2017-02-15,369.8416666666665
2017-03-15,1033.7142857142856
