time,concpm25
2000-01-15,3.0770413875579834
2000-02-15,3.2546324729919434
2000-03-15,1.7547106742858887
2000-04-15,3.773386240005493
2000-05-15,2.7647671699523926
2000-06-15,2.8211588859558105
2000-07-15,2.870866298675537
2000-08-15,3.082343816757202
2000-09-15,2.741284132003784
2000-10-15,5.237803936004639
2000-11-15,4.11264705657959
2000-12-15,4.230794429779053
2001-01-15,4.610591888427734
2001-02-15,3.6151816844940186
2001-03-15,3.9210782051086426
2001-04-15,5.336946964263916
2001-05-15,1.9306880235671997
2001-06-15,3.3008246421813965
2001-07-15,3.428318977355957
2001-08-15,2.95220685005188
2001-09-15,6.959465503692627
2001-10-15,2.8383851051330566
2001-11-15,2.835963010787964
2001-12-15,4.9026079177856445
2002-01-15,4.039393424987793
2002-02-15,3.1619114875793457
2002-03-15,3.5860838890075684
2002-04-15,4.475988864898682
2002-05-15,3.0128672122955322
2002-06-15,3.1388657093048096
2002-07-15,5.4478912353515625
2002-08-15,6.034951210021973
2002-09-15,2.3900184631347656
2002-10-15,2.3491721153259277
2002-11-15,3.285706043243408
2002-12-15,5.175390243530273
2003-01-15,4.918453693389893
2003-02-15,7.46487283706665
2003-03-15,5.311450481414795
2003-04-15,3.030268669128418
2003-05-15,2.86480450630188
2003-06-15,2.580448865890503
2003-07-15,5.117026329040527
2003-08-15,2.495194673538208
2003-09-15,3.334092140197754
2003-10-15,2.9067697525024414
2003-11-15,5.2039642333984375
2003-12-15,4.38066291809082
2004-01-15,4.996617317199707
2004-02-15,3.2226221561431885
2004-03-15,3.1713650226593018
2004-04-15,4.097525596618652
2004-05-15,2.7103259563446045
2004-06-15,2.1094837188720703
2004-07-15,2.662318229675293
2004-08-15,4.2278289794921875
2004-09-15,2.1428935527801514
2004-10-15,4.10105037689209
2004-11-15,2.60018253326416
2004-12-15,4.158626556396484
2005-01-15,3.6645960807800293
2005-02-15,6.291802883148193
2005-03-15,3.6273529529571533
2005-04-15,3.0306975841522217
2005-05-15,2.035860776901245
2005-06-15,2.2408640384674072
2005-07-15,3.216224193572998
2005-08-15,3.2137796878814697
2005-09-15,4.280148029327393
2005-10-15,5.888363361358643
2005-11-15,3.7927894592285156
2005-12-15,4.223828315734863
2006-01-15,4.232299327850342
2006-02-15,6.567437171936035
2006-03-15,4.131726264953613
2006-04-15,7.422400951385498
2006-05-15,3.536269426345825
2006-06-15,3.2514359951019287
2006-07-15,3.4394490718841553
2006-08-15,4.895550727844238
2006-09-15,5.833605766296387
2006-10-15,2.1095268726348877
2006-11-15,3.6437718868255615
2006-12-15,2.139193296432495
2007-01-15,2.418365001678467
2007-02-15,6.426551818847656
2007-03-15,4.636840343475342
2007-04-15,1.9501430988311768
2007-05-15,1.7995374202728271
2007-06-15,1.737432837486267
2007-07-15,2.3403096199035645
2007-08-15,3.8778882026672363
2007-09-15,2.921391248703003
2007-10-15,3.1786413192749023
2007-11-15,3.217895746231079
2007-12-15,3.460684061050415
2008-01-15,3.7438180446624756
2008-02-15,3.265495777130127
2008-03-15,3.5976948738098145
2008-04-15,3.809530258178711
2008-05-15,1.5683906078338623
2008-06-15,1.724765419960022
2008-07-15,2.046034097671509
2008-08-15,2.276026725769043
2008-09-15,2.681008815765381
2008-10-15,2.0186240673065186
2008-11-15,2.236452579498291
2008-12-15,3.466062545776367
2009-01-15,3.1213197708129883
2009-02-15,4.17759895324707
2009-03-15,2.8469293117523193
2009-04-15,2.97847843170166
2009-05-15,1.8976737260818481
2009-06-15,2.279320240020752
2009-07-15,2.67006254196167
2009-08-15,2.9950382709503174
2009-09-15,1.968971848487854
2009-10-15,1.8144117593765259
2009-11-15,3.4518938064575195
2009-12-15,3.67037296295166
2010-01-15,6.888739109039307
2010-02-15,4.736884593963623
2010-03-15,3.5830435752868652
2010-04-15,3.2086102962493896
2010-05-15,3.265134572982788
2010-06-15,1.875806450843811
2010-07-15,5.599977016448975
2010-08-15,2.612746238708496
2010-09-15,3.100572109222412
