time,concpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,3.8683207035064697
2001-04-15,5.261467933654785
2001-05-15,7.384428024291992
2001-06-15,11.51542854309082
2001-07-15,11.35536003112793
2001-08-15,9.85827922821045
2001-09-15,6.007045745849609
2001-10-15,5.336060523986816
2001-11-15,6.38604736328125
2001-12-15,12.596121788024902
2002-01-15,7.593212127685547
2002-02-15,6.46658992767334
2002-03-15,5.472795486450195
2002-04-15,5.427326202392578
2002-05-15,4.950967788696289
2002-06-15,11.491769790649414
2002-07-15,10.093633651733398
2002-08-15,8.307001113891602
2002-09-15,5.095368385314941
2002-10-15,4.933903694152832
2002-11-15,3.8482308387756348
2002-12-15,4.303745746612549
2003-01-15,5.744426727294922
2003-02-15,5.927604675292969
2003-03-15,7.950830459594727
2003-04-15,4.294528484344482
2003-05-15,6.050886631011963
2003-06-15,11.452863693237305
2003-07-15,7.90263557434082
2003-08-15,10.502678871154785
2003-09-15,6.148474216461182
2003-10-15,4.06751823425293
2003-11-15,6.274948596954346
2003-12-15,6.334216117858887
2004-01-15,5.398191928863525
2004-02-15,6.5961174964904785
2004-03-15,5.633122444152832
2004-04-15,5.152520179748535
2004-05-15,4.993866920471191
2004-06-15,7.335280895233154
2004-07-15,8.956950187683105
2004-08-15,6.539249420166016
2004-09-15,9.838497161865234
2004-10-15,4.570679187774658
2004-11-15,11.416543006896973
2004-12-15,8.264641761779785
2005-01-15,9.22247314453125
2005-02-15,4.639451026916504
2005-03-15,5.472231864929199
2005-04-15,3.9446470737457275
2005-05-15,5.15451192855835
2005-06-15,8.863053321838379
2005-07-15,8.313478469848633
2005-08-15,9.63973331451416
2005-09-15,6.434876441955566
2005-10-15,4.164661884307861
2005-11-15,5.633753776550293
2005-12-15,6.394806861877441
2006-01-15,7.018143653869629
2006-02-15,7.0152812004089355
2006-03-15,3.5898313522338867
2006-04-15,4.691256046295166
2006-05-15,5.42202615737915
2006-06-15,9.906349182128906
2006-07-15,9.923818588256836
2006-08-15,5.830397605895996
2006-09-15,6.553102016448975
2006-10-15,6.180703163146973
2006-11-15,4.583354949951172
2006-12-15,8.48440170288086
2007-01-15,7.946243762969971
2007-02-15,4.048260688781738
2007-03-15,5.343011856079102
2007-04-15,5.276509761810303
2007-05-15,5.004376411437988
2007-06-15,4.405128002166748
2007-07-15,5.412969589233398
2007-08-15,10.369866371154785
2007-09-15,6.958466053009033
2007-10-15,5.928758144378662
2007-11-15,6.542003154754639
2007-12-15,8.81087875366211
2008-01-15,5.348741054534912
2008-02-15,5.5276055335998535
2008-03-15,2.960015058517456
2008-04-15,2.4053280353546143
2008-05-15,2.5702574253082275
2008-06-15,5.192234039306641
2008-07-15,4.176352024078369
2008-08-15,4.4295973777771
2008-09-15,3.8520965576171875
2008-10-15,3.159114122390747
2008-11-15,3.3874685764312744
2008-12-15,6.016288757324219
2009-01-15,4.013917446136475
2009-02-15,4.549318313598633
2009-03-15,3.9203288555145264
2009-04-15,3.12518310546875
2009-05-15,4.046699523925781
2009-06-15,6.322458744049072
2009-07-15,3.3211891651153564
2009-08-15,6.082809925079346
2009-09-15,5.205507755279541
2009-10-15,3.8070764541625977
2009-11-15,3.636112689971924
2009-12-15,3.479069709777832
2010-01-15,3.1634116172790527
2010-02-15,2.8783340454101562
2010-03-15,3.4951870441436768
2010-04-15,2.747150182723999
2010-05-15,3.3400206565856934
2010-06-15,3.1337051391601562
2010-07-15,5.593194007873535
2010-08-15,5.091177463531494
2010-09-15,4.029919624328613
2010-10-15,3.234215259552002
2010-11-15,3.2703962326049805
2010-12-15,4.534373760223389
2011-01-15,5.463622570037842
2011-02-15,4.246567249298096
2011-03-15,4.804442405700684
2011-04-15,5.333795547485352
2011-05-15,3.486421823501587
2011-06-15,4.706725597381592
2011-07-15,3.7629027366638184
2011-08-15,5.706259250640869
2011-09-15,4.780800819396973
2011-10-15,4.411499977111816
2011-11-15,4.14884090423584
2011-12-15,4.380569934844971
2012-01-15,5.609604358673096
2012-02-15,4.12139892578125
2012-03-15,3.9779114723205566
2012-04-15,2.1613316535949707
2012-05-15,4.261885166168213
2012-06-15,4.450299263000488
2012-07-15,3.3720593452453613
2012-08-15,6.451633930206299
2012-09-15,4.5264363288879395
2012-10-15,3.3028111457824707
2012-11-15,2.7940361499786377
2012-12-15,4.064601898193359
2013-01-15,2.4635989665985107
2013-02-15,2.781487226486206
2013-03-15,1.768268346786499
2013-04-15,2.617121696472168
2013-05-15,2.869656801223755
2013-06-15,2.4628357887268066
2013-07-15,5.837993144989014
2013-08-15,5.335623264312744
2013-09-15,3.1231186389923096
2013-10-15,2.3120110034942627
2013-11-15,2.7837159633636475
2013-12-15,5.256588935852051
2014-01-15,3.5643272399902344
2014-02-15,1.414581060409546
2014-03-15,4.432844161987305
2014-04-15,2.918368339538574
2014-05-15,2.3617122173309326
2014-06-15,3.250920295715332
2014-07-15,3.836956024169922
2014-08-15,3.12990403175354
2014-09-15,3.374915361404419
2014-10-15,6.18643045425415
2014-11-15,5.457946300506592
2014-12-15,5.121807098388672
2015-01-15,5.313210964202881
2015-02-15,3.3750650882720947
2015-03-15,3.4836509227752686
2015-04-15,6.7179975509643555
2015-05-15,3.8675293922424316
2015-06-15,4.929361343383789
2015-07-15,5.469277381896973
2015-08-15,6.058405876159668
2015-09-15,2.870610237121582
2015-10-15,3.321787118911743
