,0
2000-01-15,
2001-01-15,2.3873498276955516
2002-01-15,4.913050870425432
2003-01-15,3.0643307664618518
2004-01-15,3.17934185967929
2005-01-15,5.618020303118992
2006-01-15,6.915313728520292
2007-01-15,8.982025222079407
2008-01-15,5.400238730164735
2009-01-15,4.871868365274355
2010-01-15,2.3827125898193664
2011-01-15,4.1929942482615035
2012-01-15,4.185099995238391
2013-01-15,2.9039426306672316
2014-01-15,1.2090840397283582
2015-01-15,2.7423929560615115
2016-01-15,1.5687334963301398
2017-01-15,1.1313022996410502
2018-01-15,0.6985776494906247
2019-01-15,1.4909273319771026
