time,concno2
2000-01-15,9.980930671437186
2000-02-15,7.294087726813303
2000-03-15,5.157075141430997
2000-04-15,3.6660469403874028
2000-05-15,3.6200465762735914
2000-06-15,3.464775777605697
2000-07-15,4.081784429265928
2000-08-15,4.7944973907798545
2000-09-15,3.8748159770091872
2000-10-15,4.43987958899635
2000-11-15,5.765595758432348
2000-12-15,7.429741603274592
2001-01-15,6.603238313729863
2001-02-15,6.759507855831873
2001-03-15,6.200071983750568
2001-04-15,4.234296612919661
2001-05-15,4.722567507907076
2001-06-15,4.044829146273636
2001-07-15,4.908091130391183
2001-08-15,5.399880533282665
2001-09-15,3.641257075708005
2001-10-15,5.2622831523545255
2001-11-15,4.316843696204711
2001-12-15,6.805048853811406
2002-01-15,7.270529856506041
2002-02-15,7.58503521734705
2002-03-15,4.830938181513942
2002-04-15,4.803455201773355
2002-05-15,3.7410743825373314
2002-06-15,4.338852891983662
2002-07-15,4.467371694484946
2002-08-15,5.166683980254567
2002-09-15,3.9644861987805076
2002-10-15,1.413457287334765
2002-11-15,1.2348831069721546
2002-12-15,1.3911923276941325
2003-01-15,0.6612656984001669
2003-02-15,1.3090939273422535
2003-03-15,6.186232535946092
2003-04-15,3.204532115176847
2003-05-15,2.0039337440026297
2003-06-15,2.034303437982871
2003-07-15,1.2876823396331856
2003-08-15,2.0249674598055063
2003-09-15,4.547284202420519
2003-10-15,5.692116378430809
2003-11-15,8.19919693468408
2003-12-15,6.131789236569169
2004-01-15,6.921193752554565
2004-02-15,9.987207241372147
2004-03-15,7.494496687295781
2004-04-15,3.9009917559898617
2004-05-15,4.084352839474442
2004-06-15,3.889678752333814
2004-07-15,3.9385585091299014
2004-08-15,4.4710465580096725
2004-09-15,3.7998847393728017
2004-10-15,4.484608618562932
2004-11-15,5.6311450710946
2004-12-15,6.8213055993154015
2005-01-15,5.654729547593715
2005-02-15,5.065854717049343
2005-03-15,5.528655395610106
2005-04-15,3.7981778703417035
2005-05-15,3.493457060269177
2005-06-15,2.977568151604897
2005-07-15,3.5863378518792812
2005-08-15,3.8970870943109817
2005-09-15,3.442723769570161
2005-10-15,3.609940940097727
2005-11-15,4.723997680380289
2005-12-15,6.952251417562155
2006-01-15,5.522704019980916
2006-02-15,7.644422860611764
2006-03-15,5.5518212884032625
2006-04-15,4.711258958679929
2006-05-15,2.946636142475667
2006-06-15,2.779181577866514
2006-07-15,5.418644207899664
2006-08-15,3.147993057036864
2006-09-15,3.489934676173184
2006-10-15,3.802713835834804
2006-11-15,5.7856224924737925
2006-12-15,8.114161983424063
2007-01-15,7.74645908344226
2007-02-15,6.887832871752989
2007-03-15,6.191204929906539
2007-04-15,5.588651530485087
2007-05-15,4.207713898072783
2007-06-15,4.4779616083964155
2007-07-15,4.03106097529657
2007-08-15,5.785123311658146
2007-09-15,4.429936655028324
2007-10-15,4.215398823680071
2007-11-15,5.108382024488229
2007-12-15,5.336017494209919
2008-01-15,6.072714880706017
2008-02-15,5.931425289812847
2008-03-15,3.829301116112881
2008-04-15,3.4458650686009924
2008-05-15,3.1873868634495337
2008-06-15,3.4775081790132476
2008-07-15,4.15781003336652
2008-08-15,4.308752237408503
2008-09-15,3.738641114480098
2008-10-15,3.926034744895328
2008-11-15,4.349351574187114
2008-12-15,4.68012351374182
2009-01-15,6.481025093192979
2009-02-15,5.591251089807202
2009-03-15,5.017871327141689
2009-04-15,3.969462406060743
2009-05-15,3.019992684999494
2009-06-15,2.355464547648301
2009-07-15,2.3672533027879883
2009-08-15,3.2873152259373772
2009-09-15,3.0116233509832715
2009-10-15,2.399201548302804
2009-11-15,4.331069638020636
2009-12-15,4.032239287787849
2010-01-15,2.5830684173917993
2010-02-15,0.7500440067399563
2010-03-15,2.1828056516533554
2010-04-15,1.613674064425012
2010-05-15,0.841970257526825
2010-06-15,1.2390472221032311
2010-07-15,2.8552726203172103
2010-08-15,3.450138459274223
2010-09-15,2.6772295576835408
2010-10-15,3.2692491122819796
2010-11-15,3.4631751208368318
2010-12-15,4.484186689846526
2011-01-15,5.398287046153257
2011-02-15,4.860029180869055
2011-03-15,3.114228853410576
2011-04-15,3.2403952090095323
2011-05-15,3.4624138630544783
2011-06-15,2.875071620397025
2011-07-15,0.6790355842952579
2011-08-15,0.9662001896806309
2011-09-15,1.39044744595714
2011-10-15,1.3680873133410574
2011-11-15,1.6061537294444908
2011-12-15,1.5735194730173854
2012-01-15,2.135946222018549
2012-02-15,2.2896708038157194
2012-03-15,2.694476064523541
2012-04-15,1.2355325330812716
2012-05-15,1.180152348099869
2012-06-15,1.2288830717981822
2012-07-15,1.509006315289955
2012-08-15,2.6954478882963464
2012-09-15,4.118019873796422
2012-10-15,3.7757710949392975
2012-11-15,5.659330377191122
2012-12-15,5.273829205546869
2013-01-15,4.9377957809890765
2013-02-15,4.605944360353194
2013-03-15,5.278842533423521
2013-04-15,4.729899310625481
2013-05-15,3.220790784356231
2013-06-15,3.4710301542853768
2013-07-15,6.164352892425291
2013-08-15,5.739538191169802
2013-09-15,4.575323670398212
2013-10-15,4.312855842566233
2013-11-15,4.0621496724403094
2013-12-15,7.047549378390277
2014-01-15,6.219153056417468
2014-02-15,4.473026458915619
2014-03-15,5.334374683647941
2014-04-15,4.89716038783656
2014-05-15,2.2118600751536888
2014-06-15,3.4343194242160293
2014-07-15,3.104288022279813
2014-08-15,4.993945642400989
2014-09-15,4.731498837227386
2014-10-15,4.758266851675529
2014-11-15,4.251654563991978
2014-12-15,4.135738225519039
2015-01-15,4.114375801434203
2015-02-15,4.388374782782526
