,0
2000-10-15,3.1888868790980283
2001-10-15,2.8545764479380105
2002-10-15,2.8366061997095144
2003-10-15,2.1232674045674966
2004-10-15,4.303246574162549
2005-10-15,2.271108857962485
2006-10-15,1.8691242532482182
2007-10-15,2.2157713483124937
2008-10-15,2.159731558698752
2009-10-15,3.361709291014416
2010-10-15,3.100745141645346
2011-10-15,3.0934427696315225
2012-10-15,2.876990026136493
2013-10-15,1.8245693158750216
2014-10-15,2.912716122449092
2015-10-15,1.4909777967096038
2016-10-15,1.9053104665040868
2017-10-15,3.099073512360533
2018-10-15,2.5392912681265973
2019-10-15,1.9609342059820787
