time,concso2
2000-01-15,3.8180069546234208
2000-02-15,2.6468869376320727
2000-03-15,2.389758746095381
2000-04-15,0.9676546494100526
2000-05-15,1.445584915720588
2000-06-15,1.860720640365923
2000-07-15,1.7001573819308566
2000-08-15,1.2805961781260846
2000-09-15,1.1408068922501173
2000-10-15,0.5555480148689909
2000-11-15,0.3389788138676647
2000-12-15,1.2490163025708871
2001-01-15,2.5412132513090855
2001-02-15,1.8099589144734944
2001-03-15,1.3592236233859654
2001-04-15,1.3932095846977497
2001-05-15,1.038268969784158
2001-06-15,0.768162138328933
2001-07-15,0.7256926505133223
2001-08-15,0.9615749862929636
2001-09-15,1.073360189700877
2001-10-15,1.1188298768127243
2001-11-15,0.7463622775166516
2001-12-15,2.702335065366217
2002-01-15,3.250149233160466
2002-02-15,2.214826490833352
2002-03-15,1.870044222672696
2002-04-15,1.129485399449036
2002-05-15,0.5948617374989313
2002-06-15,1.0154896788312535
2002-07-15,0.5748826325558468
2002-08-15,0.4878768529649957
2002-09-15,0.3689474712822913
2002-10-15,0.7063580328264665
2002-11-15,0.5600809085711316
2002-12-15,3.463710826966059
2003-01-15,3.4918319542461633
2003-02-15,5.070411418769909
2003-03-15,2.5047137896980094
2003-04-15,1.3838860023909767
2003-05-15,1.0872500012575264
2003-06-15,1.3179549560787984
2003-07-15,1.843233552813589
2003-08-15,1.1452538543180941
2003-09-15,0.8224731534903065
2003-10-15,0.8810140792643973
2003-11-15,0.8604334528821665
2003-12-15,1.1484762905992367
2004-01-15,1.1809584483131548
2004-02-15,1.3385131655129867
2004-03-15,1.4400423253170223
2004-04-15,0.7178492406050214
2004-05-15,0.7288506380688422
2004-06-15,0.7005340163210148
2004-07-15,1.383907485299518
2004-08-15,1.2559123162125316
2004-09-15,0.7746564956598576
2004-10-15,0.4637085808564258
2004-11-15,0.596642670616976
2004-12-15,0.40802488191828096
2005-01-15,1.1520209705084936
2005-02-15,4.118621130070616
2005-03-15,2.8332948758318537
2005-04-15,1.2767979998960444
2005-05-15,0.786625587034956
2005-06-15,0.9102480212069236
2005-07-15,1.0483874197069463
2005-08-15,0.46382260552483545
2005-09-15,0.5001133223707526
2005-10-15,0.9424587781762741
2005-11-15,1.0467053079681896
2005-12-15,1.5135894331019428
2006-01-15,5.1943094902994424
2006-02-15,1.585056561448843
2006-03-15,2.1037997505067834
2006-04-15,0.6213501637299237
2006-05-15,0.4588104777090891
2006-06-15,0.7464193606736317
2006-07-15,0.9616394350185863
2006-08-15,0.43838023168664464
2006-09-15,0.9795272899337015
2006-10-15,0.849240857532331
2006-11-15,1.0262600239097668
2006-12-15,1.5036687740957215
2007-01-15,1.7912599521804669
2007-02-15,1.2195816488828497
2007-03-15,1.2958171892223234
2007-04-15,1.407564941582781
2007-05-15,0.7972951846803117
2007-06-15,1.2778778229489212
2007-07-15,2.6529673415391124
2007-08-15,0.7117171922417208
2007-09-15,0.6233480742242321
2007-10-15,0.6247014974623121
2007-11-15,0.8186993225566125
2007-12-15,1.0150029798343085
2008-01-15,0.9701466668008031
2008-02-15,2.3855764841504983
2008-03-15,0.6973352112392669
2008-04-15,0.3698798295129685
2008-05-15,0.5482653088736087
2008-06-15,0.4154275958855127
2008-07-15,0.5755314163937835
2008-08-15,0.8729490990821447
2008-09-15,0.6438599552991321
2008-10-15,0.7133829439193574
2008-11-15,0.9187724393159727
2008-12-15,0.854839303498103
2009-01-15,5.665807773792817
2009-02-15,1.8380776547637616
2009-03-15,1.3485895836581943
2009-04-15,1.5373255283538647
2009-05-15,1.8076267430918878
2009-06-15,1.0929997482791651
2009-07-15,1.8218365759068025
2009-08-15,1.837304270056287
2009-09-15,1.9077904602258806
2009-10-15,1.0500446726515338
2009-11-15,0.8664937813815687
2009-12-15,1.066884203960705
2010-01-15,3.9464532647897674
2010-02-15,2.462567392127599
2010-03-15,1.0075913763876805
2010-04-15,0.5671401923176881
2010-05-15,0.6136163166551815
2010-06-15,1.3218841800509382
2010-07-15,0.8188210590383447
2010-08-15,1.101042028540817
2010-09-15,0.8527081989708406
2010-10-15,0.876373771019552
2010-11-15,0.6268111190810334
2010-12-15,
2011-01-15,1.6937769580941937
2011-02-15,2.6686375888262686
2011-03-15,2.357083242204596
2011-04-15,0.6422616269036854
2011-05-15,0.5699200806828872
2011-06-15,0.5077356536202505
2011-07-15,0.6284395235484378
2011-08-15,0.6025311358480507
2011-09-15,0.5968424616664069
2011-10-15,0.3687756080139636
2011-11-15,1.4576088996309577
2011-12-15,0.1513256077624583
2012-01-15,0.6082527504894573
2012-02-15,2.4116444591714745
2012-03-15,0.8861699773142259
2012-04-15,0.4328806071001612
2012-05-15,0.3409337585448911
2012-06-15,0.7667842690225135
2012-07-15,0.7365630022350437
2012-08-15,0.5723046835309328
2012-09-15,0.41336079192588343
2012-10-15,0.31522587799088664
2012-11-15,0.6221079918484544
2012-12-15,0.21461425632409978
2013-01-15,0.5632818619437332
2013-02-15,0.7071176070927357
2013-03-15,0.3754693859993441
2013-04-15,0.36828150111752167
2013-05-15,0.3660687615378039
2013-06-15,0.2011229897603826
2013-07-15,0.3429746348562815
2013-08-15,0.3885591444103303
2013-09-15,0.18247582514683716
2013-10-15,0.29775311237757984
2013-11-15,0.3123400072768855
2013-12-15,0.5317019863885354
2014-01-15,0.9693088333677059
2014-02-15,0.8191433026664592
2014-03-15,0.8417003566344576
2014-04-15,0.31899970892458035
2014-05-15,0.323532602626721
2014-06-15,0.22576388585685328
2014-07-15,0.2146142563240998
2014-08-15,0.3267550389078636
2014-09-15,0.41822926347523265
