time,concco
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,236.90214354543124
2001-02-15,226.61824484558528
2001-03-15,224.13596343866442
2001-04-15,200.17662379117675
2001-05-15,147.9081192393835
2001-06-15,130.74799746070576
2001-07-15,120.09372032397702
2001-08-15,108.98086581413548
2001-09-15,131.35524897864013
2001-10-15,134.76618282474604
2001-11-15,180.14207280897807
2001-12-15,207.6239734544346
2002-01-15,215.97296890950264
2002-02-15,221.4575473820486
2002-03-15,215.84363361625267
2002-04-15,215.35672817817468
2002-05-15,164.27275142893993
2002-06-15,123.68614248815412
2002-07-15,128.26233274171477
2002-08-15,193.3403060955934
2002-09-15,151.47910217380644
2002-10-15,143.77281835999403
2002-11-15,218.90652523838182
2002-12-15,212.85354205204817
2003-01-15,236.28588705369455
2003-02-15,266.68172953858135
2003-03-15,235.15876701175682
2003-04-15,217.22762607626186
2003-05-15,143.72318152481523
2003-06-15,145.98767010078276
2003-07-15,149.65751288804483
2003-08-15,135.19949462268872
2003-09-15,133.94314491145636
2003-10-15,168.99495987072285
2003-11-15,228.07356174174583
2003-12-15,216.50358062753278
2004-01-15,246.0750060092692
2004-02-15,248.5672536436246
2004-03-15,233.4619914610008
2004-04-15,218.94098768383685
2004-05-15,186.58072656401782
2004-06-15,146.96706578097056
2004-07-15,92.07741389593585
2004-08-15,103.63833234723359
2004-09-15,103.33113083203683
2004-10-15,157.1817932967197
2004-11-15,170.3437871953347
2004-12-15,210.7484369928788
2005-01-15,239.02590106893115
2005-02-15,268.4269019124979
2005-03-15,196.77736361089467
2005-04-15,208.79395196920424
2005-05-15,182.63835398122689
2005-06-15,143.97231384715926
2005-07-15,128.52989270927998
2005-08-15,92.6827554579827
2005-09-15,151.19415652477042
2005-10-15,126.62633711550504
2005-11-15,196.75085095536076
2005-12-15,178.95095971943934
2006-01-15,237.43146914245918
2006-02-15,272.2028203215169
2006-03-15,236.88678967326484
2006-04-15,217.41557218293386
2006-05-15,183.30805563439026
2006-06-15,140.05030202138394
2006-07-15,129.7717070214019
2006-08-15,208.61411840038156
2006-09-15,148.10155621188068
2006-10-15,155.0693185047766
2006-11-15,186.7870331405373
2006-12-15,179.82265832528162
2007-01-15,183.26777846651026
2007-02-15,246.27126033070112
2007-03-15,237.77538580969437
2007-04-15,189.38307093501896
2007-05-15,169.98817231458736
2007-06-15,142.78596372880682
2007-07-15,125.25731617926466
2007-08-15,141.55775033920486
2007-09-15,136.8116424329311
2007-10-15,163.20994597766335
2007-11-15,181.50108777074206
2007-12-15,226.7668680445844
2008-01-15,222.39300675850336
2008-02-15,224.03146154886406
2008-03-15,231.42184382388373
2008-04-15,235.06509280811386
2008-05-15,174.4504418443137
2008-06-15,143.6533271060866
2008-07-15,122.99638253355216
2008-08-15,118.48019180547527
2008-09-15,121.45953146362498
2008-10-15,126.2074815049093
2008-11-15,150.1329290204511
2008-12-15,193.83843936361265
2009-01-15,212.28574726447522
2009-02-15,244.58502680419548
2009-03-15,232.17044638427754
2009-04-15,196.33788558687976
2009-05-15,158.7455093874634
2009-06-15,133.18281208742675
2009-07-15,106.4545119254014
2009-08-15,117.24851601170563
2009-09-15,130.3507695564662
2009-10-15,149.95417419445624
2009-11-15,179.43016204427187
2009-12-15,216.38230024970258
2010-01-15,260.4115128767669
2010-02-15,274.82939288428
2010-03-15,233.53125476403173
2010-04-15,228.5541201694522
2010-05-15,214.44318746865858
2010-06-15,162.00438979240727
2010-07-15,162.42101492896552
2010-08-15,170.81958731939102
2010-09-15,148.0265886549488
2010-10-15,161.86235802385528
2010-11-15,177.12208407844437
2010-12-15,253.47222255580076
2011-01-15,236.99998110162255
2011-02-15,237.78574549285236
2011-03-15,191.96238552353063
2011-04-15,176.40023520726106
2011-05-15,150.9051139325642
2011-06-15,136.27926835775926
2011-07-15,145.63069083476262
2011-08-15,135.77859867704817
2011-09-15,133.7020625666801
2011-10-15,145.07305164737656
2011-11-15,169.274350703095
2011-12-15,201.02400964869514
2012-01-15,190.89786123512437
2012-02-15,190.3952075976992
2012-03-15,150.68527263333252
2012-04-15,158.75618237544236
2012-05-15,135.0956367161924
2012-06-15,130.59741854148663
2012-07-15,137.81399094441915
2012-08-15,139.40374401531554
2012-09-15,136.12226996522787
2012-10-15,146.08326888176433
2012-11-15,169.39606328936762
2012-12-15,224.9387758154824
2013-01-15,213.53881401037356
2013-02-15,225.4393285455628
2013-03-15,193.0869177574321
2013-04-15,184.8014147951035
2013-05-15,139.25032173782097
2013-06-15,122.38746958244279
2013-07-15,123.67894312523772
2013-08-15,134.56852891668254
2013-09-15,147.66226635775953
2013-10-15,137.8827199424176
2013-11-15,146.7607587921309
2013-12-15,170.45488134022227
2014-01-15,192.9140594808447
2014-02-15,235.6211868836248
2014-03-15,204.310383439564
2014-04-15,243.01448918769586
2014-05-15,238.56369577282322
2014-06-15,139.35031001685994
2014-07-15,125.7681376542099
2014-08-15,144.51983395801795
2014-09-15,153.39771366662256
2014-10-15,157.87083404718237
2014-11-15,205.7094024747983
2014-12-15,182.6913996075329
2015-01-15,200.1141948102935
2015-02-15,225.45511710546725
2015-03-15,222.20519558334047
2015-04-15,191.9473476653042
2015-05-15,166.98427959700206
2015-06-15,137.5931506003752
2015-07-15,128.23951950209528
2015-08-15,133.1228177354757
2015-09-15,135.98355267194933
2015-10-15,134.0240067801752
2015-11-15,157.8811026272227
2015-12-15,152.6321275671061
2016-01-15,220.78176271061733
2016-02-15,199.19182292663334
2016-03-15,213.8404648245647
2016-04-15,178.57543890114096
2016-05-15,156.71773019731614
2016-06-15,139.0789223664081
2016-07-15,132.0958443541486
2016-08-15,126.03272088733645
2016-09-15,141.08071574413418
2016-10-15,150.16261483154267
2016-11-15,178.32864684826396
2016-12-15,155.4202893403674
2017-01-15,193.92441853042138
2017-02-15,207.27711961069363
2017-03-15,187.22209640935404
2017-04-15,167.59812838916903
2017-05-15,146.53238334406063
2017-06-15,127.78155698512343
2017-07-15,124.75099441916848
2017-08-15,146.82216498034205
2017-09-15,178.11919550599612
2017-10-15,159.87507626734978
2017-11-15,173.32699457662198
2017-12-15,177.11139717326543
2018-01-15,212.21183861736233
2018-02-15,218.78879308955692
2018-03-15,207.3839620627701
2018-04-15,191.37580066243552
2018-05-15,159.57979037218584
2018-06-15,132.9387164994765
2018-07-15,143.50410847451167
2018-08-15,142.7734235295911
2018-09-15,166.90968364498283
2018-10-15,164.5131045975471
2018-11-15,162.08100484724352
2018-12-15,193.43695259299747
2019-01-15,223.1207144891748
2019-02-15,229.4478599609427
2019-03-15,197.96992649866837
2019-04-15,196.87589226215178
2019-05-15,166.11015806777948
2019-06-15,142.12903896131454
2019-07-15,131.3787678179008
2019-08-15,167.95711794737565
2019-09-15,185.70892579681737
