time,concco
2000-01-15,120.3292562363195
2000-02-15,126.62551320219988
2000-03-15,124.48089484715564
2000-04-15,112.8004711493957
2000-05-15,133.4206932451808
2000-06-15,112.41684768235459
2000-07-15,112.85240598939282
2000-08-15,121.33548395924045
2000-09-15,126.17896580498139
2000-10-15,112.4135914089993
2000-11-15,143.1246459653218
2000-12-15,185.13062697769135
2001-01-15,163.18151021263003
2001-02-15,156.98288326617234
2001-03-15,122.61204212415917
2001-04-15,137.50956587133922
2001-05-15,129.1335141604017
2001-06-15,149.37705240140542
2001-07-15,121.56897076667323
2001-08-15,171.99116651384304
2001-09-15,146.36057783386286
2001-10-15,144.70742776234036
2001-11-15,145.9081641225385
2001-12-15,191.16653586701733
2002-01-15,184.57005395554557
2002-02-15,120.45844212373405
2002-03-15,125.51492409288491
2002-04-15,164.00079654257686
2002-05-15,137.106349560926
2002-06-15,110.827938837222
2002-07-15,115.88827922055445
2002-08-15,125.17775411835666
2002-09-15,144.77479955369964
2002-10-15,127.28586362995735
2002-11-15,127.33113641598088
2002-12-15,183.57925928666967
2003-01-15,172.4362949902732
2003-02-15,168.12414214587145
2003-03-15,158.8432386942708
2003-04-15,121.42981358725773
2003-05-15,115.10857372908306
2003-06-15,87.77875298834034
2003-07-15,104.47730020032958
2003-08-15,100.11602700499164
2003-09-15,80.51993878629068
2003-10-15,99.27666335005485
2003-11-15,129.4485532987153
2003-12-15,124.64159804402117
2004-01-15,213.8456059405355
2004-02-15,166.87895686818948
2004-03-15,196.79722284127462
2004-04-15,188.39059807438096
2004-05-15,119.19925531550643
2004-06-15,75.03800537673986
2004-07-15,143.72723033020304
2004-08-15,120.98953460900329
2004-09-15,143.0410500688094
2004-10-15,139.35856959367288
2004-11-15,134.69454834213477
2004-12-15,164.6134517000915
2005-01-15,159.66134389536487
2005-02-15,200.08770444591022
2005-03-15,159.3034179475941
2005-04-15,131.01416155532576
2005-05-15,80.03698725886889
2005-06-15,107.90926029230314
2005-07-15,74.73476664230596
2005-08-15,143.44009413884598
2005-09-15,158.49514126000525
2005-10-15,143.96243994321975
2005-11-15,224.90525665456107
2005-12-15,190.9305689756316
2006-01-15,229.64922608924934
2006-02-15,211.56327375730297
2006-03-15,206.9456642734449
2006-04-15,204.9110145549329
2006-05-15,142.78636615109798
2006-06-15,100.96443192040445
2006-07-15,110.80074345313518
2006-08-15,108.05762575994325
2006-09-15,108.04721663127542
2006-10-15,126.9308381611563
2006-11-15,171.55319687722815
2006-12-15,151.83719578451922
2007-01-15,119.88701806247153
2007-02-15,146.37780738500956
2007-03-15,170.45967871142278
2007-04-15,92.1348141378539
2007-05-15,166.50918266211266
2007-06-15,200.60702516823753
2007-07-15,184.32080310675477
2007-08-15,190.54093630342993
2007-09-15,137.81093005056712
2007-10-15,163.4506202643347
2007-11-15,180.44831122948506
2007-12-15,214.69940081849018
2008-01-15,189.75210467851355
2008-02-15,182.7973782713662
2008-03-15,295.34476993159876
2008-04-15,154.38239454517836
2008-05-15,148.5475917923907
2008-06-15,121.37509307624657
2008-07-15,137.66531167251412
2008-08-15,121.94671884279501
2008-09-15,149.2781412113988
2008-10-15,155.62517282500016
2008-11-15,127.9493984730368
2008-12-15,126.64979899750702
2009-01-15,181.493760940402
2009-02-15,154.07235141662287
2009-03-15,154.0079729758071
2009-04-15,124.89095915376211
2009-05-15,108.93797833714012
2009-06-15,124.12781037260858
2009-07-15,97.98773334089805
2009-08-15,105.42364546401323
2009-09-15,147.71645112537223
2009-10-15,136.53463365164794
2009-11-15,160.24927662149457
2009-12-15,149.2721348566729
2010-01-15,146.89166563265843
2010-02-15,144.8159591834782
2010-03-15,114.70775372531595
2010-04-15,152.60006311507678
2010-05-15,180.8420497161374
2010-06-15,128.6614506554664
2010-07-15,150.26380898363155
2010-08-15,116.67459540235798
2010-09-15,105.98194870829492
2010-10-15,133.48483555649912
2010-11-15,152.66155823566922
2010-12-15,158.38837730383483
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,188.818765894806
2012-02-15,123.49636635218731
2012-03-15,165.64618255210755
2012-04-15,114.13626334128134
2012-05-15,106.89641375619586
2012-06-15,115.66136748957611
2012-07-15,130.37573135333994
2012-08-15,125.47681560668747
2012-09-15,134.92167064977994
2012-10-15,172.796679996846
2012-11-15,104.10342183269682
2012-12-15,174.46166618600034
2013-01-15,202.4683227877637
2013-02-15,186.19537764445266
2013-03-15,179.6025700840636
2013-04-15,159.51459138374747
2013-05-15,167.69858900401778
2013-06-15,161.58547827977557
2013-07-15,141.23959256750973
2013-08-15,136.755972866776
2013-09-15,141.45805007669904
2013-10-15,136.20053574056428
2013-11-15,138.7512880196162
2013-12-15,168.51438399623325
2014-01-15,136.41863469907594
2014-02-15,127.4629246680591
2014-03-15,166.1441645449935
2014-04-15,141.94936818674924
2014-05-15,116.3065298038866
2014-06-15,118.56042828143723
2014-07-15,129.091597982985
2014-08-15,119.19387506455493
2014-09-15,138.62564899972045
2014-10-15,127.13059277320279
2014-11-15,144.27399687847387
2014-12-15,125.19245528953304
2015-01-15,139.31953269561473
2015-02-15,163.11455153638843
2015-03-15,115.52389384340708
2015-04-15,154.75233714868153
2015-05-15,114.76600996233483
2015-06-15,101.53537950699595
2015-07-15,119.93559801360273
2015-08-15,107.65216908192062
2015-09-15,71.3915695223248
2015-10-15,103.4089931477895
2015-11-15,108.81478094065828
2015-12-15,136.7646047297702
2016-01-15,149.33761987623586
2016-02-15,134.69705266829993
2016-03-15,135.1190506355398
2016-04-15,107.5885322596964
2016-05-15,104.26418785896472
2016-06-15,120.47072517593897
2016-07-15,102.0500986478456
2016-08-15,102.21192750266431
2016-09-15,106.89730889286201
2016-10-15,136.81095056686402
2016-11-15,139.02069176634583
2016-12-15,136.56084405356006
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
