time,concco
2000-01-15,
2000-02-15,113.28087803051358
2000-03-15,134.01221217795924
2000-04-15,161.74893537098964
2000-05-15,145.2400451727413
2000-06-15,129.9173839641508
2000-07-15,86.04537067515305
2000-08-15,107.84907040214642
2000-09-15,109.75695398498956
2000-10-15,117.32575960921801
2000-11-15,123.5513275910683
2000-12-15,122.97600182280867
2001-01-15,127.59204240417067
2001-02-15,135.34411238859363
2001-03-15,126.41545240820032
2001-04-15,134.1506126029015
2001-05-15,115.44641624166564
2001-06-15,92.86680634096905
2001-07-15,91.41585518028675
2001-08-15,90.12216839838898
2001-09-15,83.75794113835117
2001-10-15,82.95654239852317
2001-11-15,105.74366032168048
2001-12-15,107.65488235336942
2002-01-15,113.8049776479693
2002-02-15,132.91359368556402
2002-03-15,121.25438987331928
2002-04-15,135.17737479820565
2002-05-15,124.75620272223061
2002-06-15,108.60303245335403
2002-07-15,110.22579220282857
2002-08-15,98.38281854174804
2002-09-15,109.65033220489283
2002-10-15,100.31311721521071
2002-11-15,124.23824264072411
2002-12-15,118.80167898162026
2003-01-15,127.20820682652226
2003-02-15,132.30283086562335
2003-03-15,122.5293758204882
2003-04-15,132.20314134695096
2003-05-15,112.45561644114572
2003-06-15,99.43792010661764
2003-07-15,101.80322080211269
2003-08-15,103.86954500277541
2003-09-15,105.48804607020355
2003-10-15,102.57736969326325
2003-11-15,104.45592783348762
2003-12-15,110.99632858366633
2004-01-15,114.42863319069305
2004-02-15,127.46915747371513
2004-03-15,131.0784974875506
2004-04-15,137.78852106111475
2004-05-15,111.79801880041096
2004-06-15,85.80793493142876
2004-07-15,95.19776879518773
2004-08-15,89.56001785384717
2004-09-15,80.09793267666277
2004-10-15,86.4731263576483
2004-11-15,93.90149180348831
2004-12-15,103.40665379356825
2005-01-15,113.65729533756078
2005-02-15,140.62537894199437
2005-03-15,122.22996889690909
2005-04-15,128.91860874188086
2005-05-15,107.75976098499781
2005-06-15,87.06589096409213
2005-07-15,85.8854349287768
2005-08-15,92.681662859766
2005-09-15,93.6146962322146
2005-10-15,87.40406444253098
2005-11-15,106.88999601251612
2005-12-15,115.42663427914887
2006-01-15,125.39742124764612
2006-02-15,128.15749673734157
2006-03-15,129.14680623730183
2006-04-15,125.54245997706136
2006-05-15,112.16568271974158
2006-06-15,100.36329483986373
2006-07-15,97.31123298546517
2006-08-15,89.13964721565735
2006-09-15,91.72402423121075
2006-10-15,83.17757136334535
2006-11-15,91.84368265829836
2006-12-15,101.84651217118784
2007-01-15,127.35041094658978
2007-02-15,137.94133926137016
2007-03-15,161.88551222588367
2007-04-15,150.35997205451125
2007-05-15,130.00928961635202
2007-06-15,104.06535824984708
2007-07-15,83.15140968457597
2007-08-15,85.29344596681766
2007-09-15,89.05600083198708
2007-10-15,96.94215317328272
2007-11-15,130.23017265264482
2007-12-15,142.68622141940222
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,104.49490239090714
2009-02-15,121.26634867392106
2009-03-15,118.56812041160347
2009-04-15,117.48585643207373
2009-05-15,102.19578847020695
2009-06-15,89.89958374513067
2009-07-15,81.85280441404143
2009-08-15,80.40354131376824
2009-09-15,85.86491540284356
2009-10-15,79.94129293938589
2009-11-15,89.30130500751333
2009-12-15,101.50983167568508
2010-01-15,116.115482329975
2010-02-15,127.47022445195894
2010-03-15,127.12805190139535
2010-04-15,133.0251588285367
2010-05-15,118.25578963387149
2010-06-15,103.11999190376697
2010-07-15,95.0245174982895
2010-08-15,92.75191200074615
2010-09-15,91.54850998272485
2010-10-15,96.03397751774764
2010-11-15,101.06872504724814
2010-12-15,113.32433998067228
2011-01-15,111.3773181624745
2011-02-15,112.03910262688683
2011-03-15,106.91092204116988
2011-04-15,105.60339039119623
2011-05-15,90.65126200171322
2011-06-15,78.33624081382528
2011-07-15,78.92289895113825
2011-08-15,72.36200314708088
2011-09-15,70.1998079900772
2011-10-15,69.03244984261174
2011-11-15,77.98874630826037
2011-12-15,91.49495377860845
2012-01-15,138.5641753687966
2012-02-15,160.94423044522128
2012-03-15,148.97980587984236
2012-04-15,161.87810877989284
2012-05-15,141.18283822276737
