time,concco
2000-01-15,287.47735595703125
2000-02-15,247.1477508544922
2000-03-15,244.99057006835938
2000-04-15,229.65345764160156
2000-05-15,205.17608642578125
2000-06-15,179.15110778808594
2000-07-15,173.77174377441406
2000-08-15,185.4788360595703
2000-09-15,188.92440795898438
2000-10-15,194.2333984375
2000-11-15,227.36126708984375
2000-12-15,275.51934814453125
2001-01-15,276.05352783203125
2001-02-15,256.4618835449219
2001-03-15,265.22076416015625
2001-04-15,227.9860382080078
2001-05-15,199.18980407714844
2001-06-15,186.38955688476562
2001-07-15,168.15933227539062
2001-08-15,171.63613891601562
2001-09-15,198.4176025390625
2001-10-15,196.8851318359375
2001-11-15,217.77059936523438
2001-12-15,243.06808471679688
2002-01-15,297.8251037597656
2002-02-15,225.3884735107422
2002-03-15,244.59140014648438
2002-04-15,239.6805877685547
2002-05-15,211.70033264160156
2002-06-15,184.15003967285156
2002-07-15,181.27627563476562
2002-08-15,215.225830078125
2002-09-15,181.30609130859375
2002-10-15,184.74732971191406
2002-11-15,215.85202026367188
2002-12-15,267.0251159667969
2003-01-15,267.7774353027344
2003-02-15,305.5331115722656
2003-03-15,275.236572265625
2003-04-15,226.508056640625
2003-05-15,198.19557189941406
2003-06-15,174.45217895507812
2003-07-15,166.99728393554688
2003-08-15,163.9199676513672
2003-09-15,167.06863403320312
2003-10-15,184.15623474121094
2003-11-15,220.52828979492188
2003-12-15,232.6940155029297
2004-01-15,252.68016052246094
2004-02-15,232.28012084960938
2004-03-15,251.6649169921875
2004-04-15,227.19520568847656
2004-05-15,201.43716430664062
2004-06-15,179.61973571777344
2004-07-15,171.22850036621094
2004-08-15,160.48814392089844
2004-09-15,156.27291870117188
2004-10-15,180.4400634765625
2004-11-15,211.2499237060547
2004-12-15,283.4846496582031
2005-01-15,237.4513702392578
2005-02-15,275.5516662597656
2005-03-15,252.26519775390625
2005-04-15,222.67771911621094
2005-05-15,194.7792205810547
2005-06-15,170.4366912841797
2005-07-15,162.52867126464844
2005-08-15,168.71200561523438
2005-09-15,172.2025146484375
2005-10-15,184.35655212402344
2005-11-15,227.52227783203125
2005-12-15,237.2362060546875
2006-01-15,311.3231506347656
2006-02-15,288.75567626953125
2006-03-15,260.3447570800781
2006-04-15,228.4240264892578
