time,concco
2000-01-15,
2000-02-15,188.719970703125
2000-03-15,194.69558715820312
2000-04-15,202.22352600097656
2000-05-15,197.77110290527344
2000-06-15,172.31576538085938
2000-07-15,145.74551391601562
2000-08-15,154.4334716796875
2000-09-15,146.67137145996094
2000-10-15,155.95152282714844
2000-11-15,161.2596435546875
2000-12-15,166.9593048095703
2001-01-15,190.45152282714844
2001-02-15,208.24449157714844
2001-03-15,201.1933135986328
2001-04-15,198.07635498046875
2001-05-15,194.82977294921875
2001-06-15,160.20233154296875
2001-07-15,146.68792724609375
2001-08-15,152.8175506591797
2001-09-15,145.8019561767578
2001-10-15,141.3039093017578
2001-11-15,129.50831604003906
2001-12-15,139.2170867919922
2002-01-15,160.82510375976562
2002-02-15,180.9248809814453
2002-03-15,202.80284118652344
2002-04-15,205.4422607421875
2002-05-15,188.26625061035156
2002-06-15,157.7908477783203
2002-07-15,155.0547332763672
2002-08-15,169.3758087158203
2002-09-15,149.73866271972656
2002-10-15,139.19895935058594
2002-11-15,151.597412109375
2002-12-15,148.4981231689453
2003-01-15,183.8190460205078
2003-02-15,180.4644012451172
2003-03-15,193.833251953125
2003-04-15,205.12457275390625
2003-05-15,178.29702758789062
2003-06-15,168.88848876953125
2003-07-15,149.0283660888672
2003-08-15,139.82521057128906
2003-09-15,156.90065002441406
2003-10-15,132.57672119140625
2003-11-15,154.80630493164062
2003-12-15,156.8804931640625
2004-01-15,182.748291015625
2004-02-15,181.2577667236328
2004-03-15,201.13462829589844
2004-04-15,202.2838134765625
2004-05-15,176.7926025390625
2004-06-15,151.76553344726562
2004-07-15,142.3468017578125
2004-08-15,140.59262084960938
2004-09-15,131.84596252441406
2004-10-15,150.19970703125
2004-11-15,144.90078735351562
2004-12-15,143.3694305419922
2005-01-15,174.99427795410156
2005-02-15,208.5138702392578
2005-03-15,195.92991638183594
2005-04-15,196.66635131835938
2005-05-15,180.98524475097656
2005-06-15,151.69216918945312
2005-07-15,144.4617462158203
2005-08-15,149.5326690673828
2005-09-15,150.9905242919922
2005-10-15,118.85523986816406
2005-11-15,137.8868865966797
2005-12-15,147.8571014404297
2006-01-15,174.5723419189453
2006-02-15,180.59625244140625
2006-03-15,189.40330505371094
2006-04-15,187.91761779785156
2006-05-15,174.0730438232422
2006-06-15,159.78097534179688
2006-07-15,152.6957244873047
2006-08-15,128.30995178222656
2006-09-15,140.2894287109375
2006-10-15,121.32266998291016
2006-11-15,132.2747802734375
2006-12-15,144.85154724121094
2007-01-15,167.7393035888672
2007-02-15,177.82142639160156
2007-03-15,195.1268768310547
2007-04-15,186.67770385742188
2007-05-15,169.17710876464844
2007-06-15,157.87644958496094
2007-07-15,131.2172088623047
2007-08-15,140.6240997314453
2007-09-15,123.8257827758789
2007-10-15,126.63241577148438
2007-11-15,137.51760864257812
2007-12-15,143.0010986328125
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,168.79347229003906
2009-02-15,204.091064453125
2009-03-15,194.0557098388672
2009-04-15,192.18399047851562
2009-05-15,170.62997436523438
2009-06-15,148.59751892089844
2009-07-15,136.4821014404297
2009-08-15,135.8087921142578
2009-09-15,126.72101593017578
