time,concco
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,222.80276489257812
2001-02-15,221.30116271972656
2001-03-15,246.24679565429688
2001-04-15,247.37457275390625
2001-05-15,219.0922393798828
2001-06-15,189.87632751464844
2001-07-15,168.61526489257812
2001-08-15,161.8271942138672
2001-09-15,180.9939422607422
2001-10-15,178.10194396972656
2001-11-15,200.84620666503906
2001-12-15,225.55770874023438
2002-01-15,215.3988494873047
2002-02-15,210.8872528076172
2002-03-15,230.46710205078125
2002-04-15,247.26478576660156
2002-05-15,223.66551208496094
2002-06-15,182.47314453125
2002-07-15,166.2377471923828
2002-08-15,182.79592895507812
2002-09-15,170.4488983154297
2002-10-15,174.56651306152344
2002-11-15,213.14602661132812
2002-12-15,206.3202362060547
2003-01-15,201.15550231933594
2003-02-15,239.89097595214844
2003-03-15,240.9166259765625
2003-04-15,244.31729125976562
2003-05-15,218.40274047851562
2003-06-15,184.1573486328125
2003-07-15,175.31634521484375
2003-08-15,157.98609924316406
2003-09-15,168.76351928710938
2003-10-15,178.4447021484375
2003-11-15,213.46803283691406
2003-12-15,206.80589294433594
2004-01-15,224.56063842773438
2004-02-15,218.40322875976562
2004-03-15,238.79127502441406
2004-04-15,244.77415466308594
2004-05-15,226.78903198242188
2004-06-15,181.65835571289062
2004-07-15,159.50650024414062
2004-08-15,177.34164428710938
2004-09-15,170.08238220214844
2004-10-15,182.16273498535156
2004-11-15,190.08056640625
2004-12-15,214.2370147705078
2005-01-15,201.98727416992188
2005-02-15,231.28082275390625
2005-03-15,239.59246826171875
2005-04-15,235.37982177734375
2005-05-15,219.2122344970703
2005-06-15,180.8198699951172
2005-07-15,153.39939880371094
2005-08-15,168.7191925048828
2005-09-15,169.49691772460938
2005-10-15,181.9118194580078
2005-11-15,215.9203643798828
2005-12-15,218.28468322753906
2006-01-15,209.2727508544922
2006-02-15,236.5877227783203
2006-03-15,242.29055786132812
2006-04-15,264.70550537109375
2006-05-15,236.56752014160156
2006-06-15,178.76541137695312
2006-07-15,158.97093200683594
2006-08-15,192.19737243652344
2006-09-15,170.79229736328125
2006-10-15,178.5423583984375
2006-11-15,195.86476135253906
2006-12-15,195.3570098876953
2007-01-15,183.0669708251953
2007-02-15,222.48876953125
2007-03-15,248.8548126220703
2007-04-15,224.24354553222656
2007-05-15,213.2794647216797
2007-06-15,185.1124267578125
2007-07-15,157.78697204589844
2007-08-15,171.30723571777344
2007-09-15,169.8362579345703
2007-10-15,183.57632446289062
2007-11-15,193.13868713378906
2007-12-15,218.7469940185547
2008-01-15,198.26991271972656
2008-02-15,213.95347595214844
2008-03-15,235.9043426513672
2008-04-15,253.2628936767578
2008-05-15,220.36595153808594
2008-06-15,178.3619842529297
2008-07-15,151.36915588378906
2008-08-15,162.7274627685547
2008-09-15,167.47853088378906
2008-10-15,173.96730041503906
2008-11-15,186.72027587890625
2008-12-15,222.87498474121094
2009-01-15,208.7067413330078
2009-02-15,230.63197326660156
2009-03-15,237.9913787841797
2009-04-15,237.17324829101562
2009-05-15,210.58535766601562
2009-06-15,180.02792358398438
2009-07-15,150.4526824951172
2009-08-15,155.0797882080078
2009-09-15,160.48428344726562
2009-10-15,177.48255920410156
2009-11-15,194.54331970214844
2009-12-15,230.02639770507812
2010-01-15,226.72988891601562
2010-02-15,234.51934814453125
2010-03-15,228.1407928466797
2010-04-15,238.4996795654297
2010-05-15,220.08155822753906
2010-06-15,177.87525939941406
2010-07-15,164.88641357421875
2010-08-15,169.2142333984375
2010-09-15,169.5054168701172
2010-10-15,177.0586395263672
2010-11-15,194.49697875976562
2010-12-15,237.82289123535156
2011-01-15,209.69705200195312
2011-02-15,228.5693817138672
2011-03-15,220.7249298095703
2011-04-15,231.3625030517578
2011-05-15,214.43777465820312
2011-06-15,178.6040496826172
2011-07-15,166.28662109375
2011-08-15,164.92852783203125
2011-09-15,158.98672485351562
2011-10-15,169.80856323242188
2011-11-15,185.8833465576172
2011-12-15,202.0254364013672
2012-01-15,209.82647705078125
2012-02-15,224.7913055419922
2012-03-15,217.69017028808594
2012-04-15,230.6445770263672
2012-05-15,212.88021850585938
2012-06-15,178.38328552246094
2012-07-15,155.73361206054688
2012-08-15,155.3019561767578
2012-09-15,162.3321075439453
2012-10-15,175.86688232421875
2012-11-15,192.7820587158203
2012-12-15,222.7114715576172
2013-01-15,197.71910095214844
2013-02-15,225.7528076171875
2013-03-15,222.2699737548828
2013-04-15,230.2884979248047
2013-05-15,221.77381896972656
2013-06-15,179.2368621826172
2013-07-15,161.8299560546875
2013-08-15,154.58615112304688
2013-09-15,170.03948974609375
2013-10-15,164.59906005859375
2013-11-15,181.24755859375
2013-12-15,198.2424774169922
2014-01-15,199.21368408203125
2014-02-15,222.5558319091797
2014-03-15,219.4298858642578
2014-04-15,228.8175048828125
2014-05-15,215.4952850341797
2014-06-15,185.6868438720703
2014-07-15,161.859619140625
2014-08-15,158.10118103027344
2014-09-15,172.1578369140625
2014-10-15,176.33908081054688
2014-11-15,207.38470458984375
2014-12-15,202.77720642089844
2015-01-15,193.0827178955078
2015-02-15,216.1851806640625
2015-03-15,228.73422241210938
2015-04-15,223.62266540527344
2015-05-15,208.9712371826172
2015-06-15,170.50599670410156
2015-07-15,145.02215576171875
2015-08-15,153.56861877441406
2015-09-15,163.13723754882812
2015-10-15,167.73573303222656
2015-11-15,183.06942749023438
2015-12-15,187.4189453125
2016-01-15,209.1117706298828
2016-02-15,208.8948974609375
2016-03-15,237.88272094726562
2016-04-15,228.90858459472656
2016-05-15,217.4058380126953
2016-06-15,175.63172912597656
2016-07-15,171.88177490234375
2016-08-15,152.00454711914062
2016-09-15,158.2717742919922
2016-10-15,174.47637939453125
2016-11-15,195.91925048828125
2016-12-15,189.68894958496094
2017-01-15,188.8791961669922
2017-02-15,212.4086456298828
2017-03-15,217.7679443359375
2017-04-15,221.16087341308594
2017-05-15,213.02981567382812
2017-06-15,171.01438903808594
2017-07-15,155.38772583007812
2017-08-15,150.66297912597656
2017-09-15,175.3068389892578
2017-10-15,175.85693359375
2017-11-15,189.34713745117188
2017-12-15,200.2536163330078
2018-01-15,202.2529296875
2018-02-15,216.8173828125
2018-03-15,234.14999389648438
2018-04-15,239.5157470703125
2018-05-15,217.24330139160156
2018-06-15,167.766845703125
2018-07-15,177.47756958007812
2018-08-15,152.59251403808594
2018-09-15,164.54708862304688
2018-10-15,171.85977172851562
2018-11-15,182.35182189941406
2018-12-15,214.5811004638672
2019-01-15,196.25746154785156
2019-02-15,210.38372802734375
2019-03-15,215.16506958007812
2019-04-15,250.79859924316406
2019-05-15,214.9724884033203
2019-06-15,173.6124267578125
2019-07-15,158.55905151367188
2019-08-15,150.45071411132812
2019-09-15,159.10342407226562
