time,conchcho
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,0.6055940985679626
2002-04-15,
2002-05-15,
2002-06-15,1.1430561542510986
2002-07-15,1.0597999095916748
2002-08-15,1.8489081859588623
2002-09-15,1.649448275566101
2002-10-15,1.402398705482483
2002-11-15,1.0509830713272095
2002-12-15,0.9882528781890869
2003-01-15,0.8564754724502563
2003-02-15,1.5817279815673828
2003-03-15,1.344223141670227
2003-04-15,1.1484214067459106
2003-05-15,0.9921749234199524
2003-06-15,1.4544576406478882
2003-07-15,1.6933369636535645
2003-08-15,2.8997609615325928
2003-09-15,1.5887619256973267
2003-10-15,1.42341148853302
2003-11-15,0.9801603555679321
2003-12-15,0.9675397872924805
2004-01-15,0.7241412401199341
2004-02-15,1.2189319133758545
2004-03-15,1.1283904314041138
2004-04-15,1.0855151414871216
2004-05-15,1.3907469511032104
2004-06-15,1.5943126678466797
2004-07-15,1.7313016653060913
2004-08-15,1.451758623123169
2004-09-15,1.6758567094802856
2004-10-15,1.2913711071014404
2004-11-15,1.104107141494751
2004-12-15,1.2165573835372925
2005-01-15,0.7483541965484619
2005-02-15,1.1252604722976685
2005-03-15,0.9806686639785767
2005-04-15,0.9041833877563477
2005-05-15,1.2190768718719482
2005-06-15,1.324083924293518
2005-07-15,1.4355007410049438
2005-08-15,2.0628163814544678
2005-09-15,1.4339823722839355
2005-10-15,1.4122406244277954
2005-11-15,1.1540124416351318
2005-12-15,0.79100501537323
2006-01-15,1.5988047122955322
2006-02-15,1.1675406694412231
2006-03-15,0.762896716594696
2006-04-15,1.2656962871551514
2006-05-15,0.9686478972434998
2006-06-15,1.196657657623291
2006-07-15,1.682600736618042
2006-08-15,1.3711631298065186
2006-09-15,1.5894567966461182
2006-10-15,1.3690218925476074
2006-11-15,0.8990431427955627
2006-12-15,1.148787260055542
2007-01-15,0.6294651627540588
2007-02-15,0.8194743990898132
2007-03-15,1.0761150121688843
2007-04-15,1.6322308778762817
2007-05-15,0.9450145363807678
2007-06-15,1.2338449954986572
2007-07-15,1.0892963409423828
2007-08-15,1.6549259424209595
2007-09-15,1.4396764039993286
2007-10-15,1.6290297508239746
2007-11-15,0.8634669780731201
2007-12-15,0.7836422920227051
2008-01-15,0.7806549072265625
2008-02-15,1.257414698600769
2008-03-15,0.7216514945030212
2008-04-15,1.1105855703353882
2008-05-15,1.6012274026870728
2008-06-15,1.4527075290679932
2008-07-15,1.2692928314208984
2008-08-15,0.8898018002510071
2008-09-15,1.4804916381835938
2008-10-15,1.247583270072937
2008-11-15,0.695077657699585
2008-12-15,0.8621050715446472
2009-01-15,1.2092493772506714
2009-02-15,1.0958433151245117
2009-03-15,1.0124564170837402
2009-04-15,0.966546356678009
2009-05-15,1.1280837059020996
2009-06-15,1.263321876525879
2009-07-15,1.1415287256240845
2009-08-15,1.585651159286499
2009-09-15,1.617994785308838
2009-10-15,1.2546714544296265
2009-11-15,0.886709988117218
2009-12-15,0.7495373487472534
2010-01-15,0.78803950548172
2010-02-15,0.7453027367591858
2010-03-15,0.883037269115448
2010-04-15,1.0865427255630493
2010-05-15,1.2177082300186157
2010-06-15,1.6092064380645752
2010-07-15,1.660639762878418
2010-08-15,1.410622000694275
2010-09-15,1.389360785484314
2010-10-15,1.2672605514526367
2010-11-15,0.6754419803619385
2010-12-15,0.7503913044929504
2011-01-15,0.6790820360183716
2011-02-15,1.1643987894058228
2011-03-15,0.9429857730865479
2011-04-15,1.1196409463882446
2011-05-15,1.095221757888794
2011-06-15,1.0684196949005127
2011-07-15,1.1926020383834839
2011-08-15,1.081909418106079
2011-09-15,1.900293231010437
2011-10-15,1.05515456199646
2011-11-15,1.0506713390350342
2011-12-15,0.43343478441238403
2012-01-15,0.7753399014472961
2012-02-15,1.1513125896453857
2012-03-15,1.2783424854278564
2012-04-15,0.7420914173126221
2012-05-15,1.179523229598999
2012-06-15,1.0025407075881958
2012-07-15,1.176842451095581
2012-08-15,1.381192684173584
2012-09-15,1.1777478456497192
2012-10-15,1.1853108406066895
2012-11-15,0.8937429785728455
2012-12-15,0.623928964138031
2013-01-15,0.7341815233230591
2013-02-15,1.0379277467727661
2013-03-15,0.960573136806488
2013-04-15,0.9785753488540649
2013-05-15,1.0468251705169678
2013-06-15,1.2946240901947021
2013-07-15,1.9097211360931396
2013-08-15,1.6919243335723877
2013-09-15,1.4138115644454956
2013-10-15,1.060518503189087
2013-11-15,0.8058460354804993
2013-12-15,0.832972526550293
2014-01-15,0.47514617443084717
2014-02-15,0.4918604791164398
2014-03-15,1.2240474224090576
2014-04-15,1.0526134967803955
2014-05-15,0.9097002148628235
2014-06-15,1.3095020055770874
2014-07-15,1.6492290496826172
2014-08-15,1.1591988801956177
2014-09-15,1.8300464153289795
2014-10-15,1.2553412914276123
2014-11-15,0.9897128939628601
2014-12-15,0.8405314683914185
2015-01-15,0.6102663278579712
2015-02-15,0.7682292461395264
2015-03-15,1.0901626348495483
2015-04-15,1.035459041595459
2015-05-15,0.8797501921653748
2015-06-15,1.4122239351272583
2015-07-15,
2015-08-15,
2015-09-15,1.1143910884857178
2015-10-15,1.3345288038253784
2015-11-15,0.7162501215934753
2015-12-15,0.9047356843948364
2016-01-15,0.5214818716049194
2016-02-15,0.7479239702224731
2016-03-15,0.9612827301025391
2016-04-15,0.8732459545135498
2016-05-15,1.2495328187942505
2016-06-15,1.157401204109192
2016-07-15,1.5040265321731567
2016-08-15,1.7425731420516968
2016-09-15,1.528760552406311
2016-10-15,1.3828071355819702
2016-11-15,0.9547484517097473
2016-12-15,1.1408350467681885
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,0.5096821784973145
2018-01-15,0.5808720588684082
2018-02-15,0.8244210481643677
2018-03-15,0.8567111492156982
2018-04-15,1.1825910806655884
2018-05-15,1.4813872575759888
2018-06-15,1.3748434782028198
2018-07-15,1.7074073553085327
2018-08-15,1.5438289642333984
2018-09-15,1.5349323749542236
2018-10-15,1.4706287384033203
2018-11-15,0.9680114388465881
2018-12-15,0.5177465081214905
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
