time,conchcho
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,1.2495914697647095
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,1.3502657413482666
2002-05-15,
2002-06-15,1.262531042098999
2002-07-15,1.5340492725372314
2002-08-15,1.4787403345108032
2002-09-15,1.466125249862671
2002-10-15,1.1452667713165283
2002-11-15,0.656493067741394
2002-12-15,1.1050249338150024
2003-01-15,1.0927443504333496
2003-02-15,1.2849721908569336
2003-03-15,1.238396167755127
2003-04-15,1.0674315690994263
2003-05-15,0.9943868517875671
2003-06-15,1.6963469982147217
2003-07-15,1.5652143955230713
2003-08-15,2.2703161239624023
2003-09-15,1.45875883102417
2003-10-15,1.3036624193191528
2003-11-15,1.0018988847732544
2003-12-15,0.583215057849884
2004-01-15,0.9045339822769165
2004-02-15,1.0477675199508667
2004-03-15,0.9586129784584045
2004-04-15,0.8572044372558594
2004-05-15,1.0704445838928223
2004-06-15,1.7186224460601807
2004-07-15,1.2716950178146362
2004-08-15,1.87541663646698
2004-09-15,1.1810567378997803
2004-10-15,1.3058422803878784
2004-11-15,1.191921591758728
2004-12-15,1.1244583129882812
2005-01-15,1.0240696668624878
2005-02-15,0.8636518716812134
2005-03-15,1.0266673564910889
2005-04-15,0.9062962532043457
2005-05-15,1.157537579536438
2005-06-15,1.7479050159454346
2005-07-15,1.3979487419128418
2005-08-15,1.4391905069351196
2005-09-15,1.2918671369552612
2005-10-15,1.2469496726989746
2005-11-15,1.0336992740631104
2005-12-15,0.869883120059967
2006-01-15,1.1875255107879639
2006-02-15,0.9922075271606445
2006-03-15,0.7990721464157104
2006-04-15,0.8998661041259766
2006-05-15,0.9637383818626404
2006-06-15,1.6171964406967163
2006-07-15,1.9269812107086182
2006-08-15,1.3972978591918945
2006-09-15,1.5682644844055176
2006-10-15,1.347271203994751
2006-11-15,0.967759370803833
2006-12-15,1.168391466140747
2007-01-15,0.92304527759552
2007-02-15,1.1927257776260376
2007-03-15,0.8389109969139099
2007-04-15,1.245383620262146
2007-05-15,0.8436411619186401
2007-06-15,1.5012041330337524
2007-07-15,1.2431741952896118
2007-08-15,1.5881688594818115
2007-09-15,1.4569005966186523
2007-10-15,1.283967137336731
2007-11-15,1.0099574327468872
2007-12-15,0.9232177138328552
2008-01-15,1.0426852703094482
2008-02-15,0.9346210360527039
2008-03-15,0.5831741690635681
2008-04-15,0.8324127197265625
2008-05-15,1.0825111865997314
2008-06-15,1.3894433975219727
2008-07-15,1.1021778583526611
2008-08-15,1.3449935913085938
2008-09-15,1.2676652669906616
2008-10-15,1.2834446430206299
2008-11-15,0.9125316143035889
2008-12-15,0.5998631715774536
2009-01-15,1.0019282102584839
2009-02-15,0.8872918486595154
2009-03-15,0.8146851062774658
2009-04-15,0.7677127122879028
2009-05-15,1.18280029296875
2009-06-15,1.2790467739105225
2009-07-15,1.1989834308624268
2009-08-15,1.6290282011032104
2009-09-15,1.2397102117538452
2009-10-15,1.0721485614776611
2009-11-15,0.7258066534996033
2009-12-15,0.7361359596252441
2010-01-15,0.7112683057785034
2010-02-15,0.7410475611686707
2010-03-15,0.8592162132263184
2010-04-15,0.8658895492553711
2010-05-15,0.8895297646522522
2010-06-15,1.464925765991211
2010-07-15,1.4486929178237915
2010-08-15,1.4609620571136475
2010-09-15,1.1882750988006592
2010-10-15,1.2877525091171265
2010-11-15,0.9157138466835022
2010-12-15,0.653363049030304
2011-01-15,0.8793496489524841
2011-02-15,0.8625099062919617
2011-03-15,1.0236228704452515
2011-04-15,1.0345244407653809
2011-05-15,1.1490387916564941
2011-06-15,1.1260533332824707
2011-07-15,1.092699646949768
2011-08-15,1.4097511768341064
2011-09-15,1.877845287322998
2011-10-15,1.0794302225112915
2011-11-15,1.168422818183899
2011-12-15,0.4359458386898041
2012-01-15,0.7484369277954102
2012-02-15,0.8976892232894897
2012-03-15,1.091654658317566
2012-04-15,0.6499440670013428
2012-05-15,1.0607765913009644
2012-06-15,1.2071502208709717
2012-07-15,1.3621270656585693
2012-08-15,2.030707836151123
2012-09-15,1.1901599168777466
2012-10-15,1.146904706954956
2012-11-15,0.7658215165138245
2012-12-15,0.47559458017349243
2013-01-15,0.6652238368988037
2013-02-15,0.8239325881004333
2013-03-15,0.805929958820343
2013-04-15,0.8529008030891418
2013-05-15,0.8827647566795349
2013-06-15,1.124194860458374
2013-07-15,1.9910531044006348
2013-08-15,1.6157559156417847
2013-09-15,1.2428934574127197
2013-10-15,1.1696281433105469
2013-11-15,0.8098099827766418
2013-12-15,0.891940712928772
2014-01-15,0.49707919359207153
2014-02-15,0.4909207224845886
2014-03-15,0.8905128240585327
2014-04-15,0.8730971813201904
2014-05-15,0.8670967817306519
2014-06-15,1.3269553184509277
2014-07-15,1.4107195138931274
2014-08-15,1.3623251914978027
2014-09-15,1.5173742771148682
2014-10-15,1.398616909980774
2014-11-15,0.777729868888855
2014-12-15,0.6987863183021545
2015-01-15,0.6808236837387085
2015-02-15,0.5905041098594666
2015-03-15,0.7465417981147766
2015-04-15,0.8944207429885864
2015-05-15,1.0803980827331543
2015-06-15,1.5810472965240479
2015-07-15,1.5806565284729004
2015-08-15,1.539221167564392
2015-09-15,1.1208648681640625
2015-10-15,1.1745365858078003
2015-11-15,0.9628278613090515
2015-12-15,0.9294024705886841
2016-01-15,0.3861002027988434
2016-02-15,0.42363598942756653
2016-03-15,0.7620893120765686
2016-04-15,0.8494977951049805
2016-05-15,0.6982787847518921
2016-06-15,1.1134363412857056
2016-07-15,1.4331468343734741
2016-08-15,1.5067650079727173
2016-09-15,1.3950049877166748
2016-10-15,1.2213391065597534
2016-11-15,0.8943794369697571
2016-12-15,0.9812564253807068
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,0.28727972507476807
2018-01-15,0.5462797284126282
2018-02-15,0.7701737284660339
2018-03-15,0.6576871275901794
2018-04-15,0.880569338798523
2018-05-15,1.1000926494598389
2018-06-15,1.2957062721252441
2018-07-15,1.4270567893981934
2018-08-15,1.3960850238800049
2018-09-15,1.3667274713516235
2018-10-15,1.0879197120666504
2018-11-15,0.8430878520011902
2018-12-15,0.7432833313941956
2019-01-15,0.5578548312187195
2019-02-15,0.8604516983032227
2019-03-15,0.6972243189811707
2019-04-15,0.7778427004814148
2019-05-15,0.8402051329612732
2019-06-15,1.461883306503296
2019-07-15,1.6028121709823608
2019-08-15,1.5793750286102295
2019-09-15,1.3464559316635132
