time,concNno3pm10
2000-01-15,
2000-02-15,0.001851427718065679
2000-03-15,
2000-04-15,0.017080679535865784
2000-05-15,
2000-06-15,0.05687627196311951
2000-07-15,0.10780388116836548
2000-08-15,
2000-09-15,
2000-10-15,0.008464998565614223
2000-11-15,
2000-12-15,0.009655519388616085
2001-01-15,0.017844120040535927
2001-02-15,0.035210222005844116
2001-03-15,0.0028990255668759346
2001-04-15,0.009988097473978996
2001-05-15,
2001-06-15,0.028614124283194542
2001-07-15,
2001-08-15,0.01601998135447502
2001-09-15,0.016733840107917786
2001-10-15,0.04438656195998192
2001-11-15,0.13561102747917175
2001-12-15,
2002-01-15,0.0019417819567024708
2002-02-15,0.004657562356442213
2002-03-15,0.009520860388875008
2002-04-15,0.02222057804465294
2002-05-15,0.09834884107112885
2002-06-15,0.04519830644130707
2002-07-15,0.024322345852851868
2002-08-15,
2002-09-15,
2002-10-15,0.007361696567386389
2002-11-15,0.09162448346614838
2002-12-15,
2003-01-15,0.002103694248944521
2003-02-15,0.04964087903499603
2003-03-15,0.08337102830410004
2003-04-15,0.18061381578445435
2003-05-15,
2003-06-15,0.023189755156636238
2003-07-15,
2003-08-15,
2003-09-15,0.007571712136268616
2003-10-15,
2003-11-15,0.04397675395011902
2003-12-15,0.0025801868177950382
2004-01-15,0.003552800277248025
2004-02-15,0.02701621875166893
2004-03-15,0.09290062636137009
2004-04-15,0.08520834892988205
2004-05-15,0.06077106297016144
2004-06-15,0.07233750820159912
2004-07-15,0.031335536390542984
2004-08-15,0.12801072001457214
2004-09-15,
2004-10-15,0.008889082819223404
2004-11-15,0.004532655235379934
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,0.060588620603084564
2005-05-15,0.032325953245162964
2005-06-15,0.03343024104833603
2005-07-15,0.054764531552791595
2005-08-15,0.011022313497960567
2005-09-15,0.004791895858943462
2005-10-15,0.0594712495803833
2005-11-15,0.01247425377368927
2005-12-15,0.011461581103503704
2006-01-15,0.06274791806936264
2006-02-15,
2006-03-15,0.013843368738889694
2006-04-15,
2006-05-15,0.0851425901055336
2006-06-15,0.08183346688747406
2006-07-15,0.031112687662243843
2006-08-15,0.03931138664484024
2006-09-15,0.021518565714359283
2006-10-15,
2006-11-15,0.002807040698826313
2006-12-15,0.007161199115216732
2007-01-15,0.009254460223019123
2007-02-15,0.00482962466776371
2007-03-15,0.014828593470156193
2007-04-15,0.022374028339982033
2007-05-15,0.046439170837402344
2007-06-15,0.0617842823266983
2007-07-15,0.049431249499320984
2007-08-15,0.013581641018390656
2007-09-15,
2007-10-15,
2007-11-15,0.013627225533127785
2007-12-15,0.02326164022088051
2008-01-15,
2008-02-15,0.03489173576235771
2008-03-15,0.01846696250140667
2008-04-15,0.052880335599184036
2008-05-15,0.04668116196990013
2008-06-15,0.04997486248612404
2008-07-15,0.03830897808074951
2008-08-15,0.05149807780981064
2008-09-15,
2008-10-15,
2008-11-15,0.003692797850817442
2008-12-15,
2009-01-15,0.05899344012141228
2009-02-15,0.004106698092073202
2009-03-15,0.04570405185222626
