time,concNno3pm10
2000-01-15,0.06010563671588898
2000-02-15,0.16576418280601501
2000-03-15,0.07227452099323273
2000-04-15,0.43133947253227234
2000-05-15,0.28264105319976807
2000-06-15,0.2738039493560791
2000-07-15,0.07424129545688629
2000-08-15,0.10778633505105972
2000-09-15,0.3138926327228546
2000-10-15,0.41433802247047424
2000-11-15,0.19794169068336487
2000-12-15,0.3888062834739685
2001-01-15,0.27561303973197937
2001-02-15,0.09186457097530365
2001-03-15,0.35414445400238037
2001-04-15,0.27393144369125366
2001-05-15,0.09849736094474792
2001-06-15,0.12067993730306625
2001-07-15,0.13702227175235748
2001-08-15,0.35097235441207886
2001-09-15,0.08516722172498703
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,0.5087141990661621
2002-02-15,0.11865876615047455
2002-03-15,0.42080897092819214
2002-04-15,0.5589194893836975
2002-05-15,
2002-06-15,0.1635616570711136
2002-07-15,0.2182568609714508
2002-08-15,0.17447790503501892
2002-09-15,0.1951541006565094
2002-10-15,0.14357638359069824
2002-11-15,0.13650965690612793
2002-12-15,0.11718301475048065
2003-01-15,0.21477489173412323
2003-02-15,0.7761704325675964
2003-03-15,0.5931485295295715
2003-04-15,0.25937825441360474
2003-05-15,0.3805309534072876
2003-06-15,0.14939482510089874
2003-07-15,0.18819178640842438
2003-08-15,0.15544217824935913
2003-09-15,0.3588448762893677
2003-10-15,0.11514446139335632
2003-11-15,0.6082823872566223
2003-12-15,0.22404377162456512
2004-01-15,0.26151952147483826
2004-02-15,0.08990225195884705
2004-03-15,0.1943127065896988
2004-04-15,0.47401654720306396
2004-05-15,0.10478664189577103
2004-06-15,0.06219608709216118
2004-07-15,0.10933705419301987
2004-08-15,0.09416826069355011
2004-09-15,0.29251211881637573
2004-10-15,0.08993173390626907
2004-11-15,0.11653178930282593
2004-12-15,0.3080633878707886
2005-01-15,0.11850260198116302
2005-02-15,0.29336172342300415
2005-03-15,0.39645418524742126
2005-04-15,0.36713993549346924
2005-05-15,0.31894704699516296
2005-06-15,0.24291011691093445
2005-07-15,0.11244204640388489
2005-08-15,0.15441855788230896
2005-09-15,0.5497644543647766
2005-10-15,0.9114018082618713
2005-11-15,0.15991735458374023
2005-12-15,0.11753427982330322
2006-01-15,0.5502154231071472
2006-02-15,0.17522428929805756
2006-03-15,0.11313130706548691
2006-04-15,0.2115935981273651
2006-05-15,0.28424519300460815
2006-06-15,0.21694189310073853
2006-07-15,0.24117781221866608
2006-08-15,0.0740007534623146
2006-09-15,0.7856976389884949
2006-10-15,0.12962038815021515
2006-11-15,0.2622726857662201
2006-12-15,0.1761973351240158
2007-01-15,0.025252992287278175
2007-02-15,0.14345894753932953
2007-03-15,0.3912665843963623
2007-04-15,0.3726452887058258
2007-05-15,0.12684018909931183
2007-06-15,0.0855221375823021
2007-07-15,0.08709199726581573
2007-08-15,0.2645147144794464
2007-09-15,0.15302371978759766
2007-10-15,0.3387623429298401
2007-11-15,0.1755789816379547
2007-12-15,0.23742297291755676
2008-01-15,0.1235840767621994
2008-02-15,0.4645545482635498
2008-03-15,0.18348658084869385
2008-04-15,0.27320024371147156
2008-05-15,0.13473835587501526
2008-06-15,0.05911623686552048
2008-07-15,0.10339489579200745
2008-08-15,0.07722210884094238
2008-09-15,0.15725979208946228
2008-10-15,0.10749967396259308
2008-11-15,0.10470300167798996
2008-12-15,0.19961433112621307
2009-01-15,0.37845319509506226
2009-02-15,0.10409274697303772
2009-03-15,0.2295125275850296
2009-04-15,0.4401821792125702
2009-05-15,0.16778667271137238
2009-06-15,0.03883561119437218
2009-07-15,0.172197163105011
2009-08-15,0.22628478705883026
2009-09-15,0.1521715521812439
2009-10-15,0.10092728585004807
2009-11-15,0.14458386600017548
2009-12-15,0.17724710702896118
2010-01-15,0.09803339838981628
2010-02-15,0.16492243111133575
2010-03-15,0.2938156723976135
2010-04-15,0.36607152223587036
2010-05-15,0.04814569652080536
2010-06-15,0.12409517914056778
2010-07-15,0.2760952115058899
2010-08-15,0.07204154133796692
2010-09-15,0.18867090344429016
2010-10-15,0.28526797890663147
2010-11-15,0.044793616980314255
2010-12-15,0.09479759633541107
2011-01-15,0.1352742612361908
2011-02-15,0.22247669100761414
2011-03-15,0.18579252064228058
2011-04-15,0.493172824382782
2011-05-15,
2011-06-15,0.1447472870349884
2011-07-15,0.11869030445814133
2011-08-15,0.0900060385465622
2011-09-15,0.5749625563621521
2011-10-15,0.4587239921092987
2011-11-15,0.5998347997665405
2011-12-15,0.04850953444838524
2012-01-15,0.15732845664024353
2012-02-15,0.24832989275455475
2012-03-15,0.34026995301246643
2012-04-15,0.19550684094429016
2012-05-15,0.14416919648647308
2012-06-15,0.1751713752746582
2012-07-15,0.1024804338812828
2012-08-15,0.17286668717861176
2012-09-15,0.10809262841939926
2012-10-15,0.11077485978603363
2012-11-15,0.33683642745018005
2012-12-15,0.10472007095813751
2013-01-15,0.12062861770391464
2013-02-15,0.16707517206668854
2013-03-15,0.17237766087055206
2013-04-15,0.2071005254983902
2013-05-15,0.206343874335289
2013-06-15,0.0790841281414032
2013-07-15,0.17386245727539062
2013-08-15,0.11760687828063965
2013-09-15,0.1401544064283371
2013-10-15,0.15591835975646973
2013-11-15,0.032947272062301636
2013-12-15,0.2597406208515167
2014-01-15,0.13077907264232635
2014-02-15,0.5273991227149963
2014-03-15,0.41016823053359985
2014-04-15,0.09560924768447876
2014-05-15,0.14065079391002655
2014-06-15,0.048058412969112396
2014-07-15,0.10304085910320282
2014-08-15,0.0729278177022934
2014-09-15,0.11783026158809662
