,0
2000-04-15,4.63755384686159
2001-04-15,3.8485595788195504
2002-04-15,5.154845024497588
2003-04-15,4.358476677943579
2004-04-15,
2005-04-15,4.161757921262722
2006-04-15,3.537010933124971
2007-04-15,3.810920331901583
2008-04-15,2.417259004279502
2009-04-15,2.7667732524028117
2010-04-15,2.52253483754164
2011-04-15,3.0068523190721756
2012-04-15,2.198591649260388
2013-04-15,1.3435818185816473
2014-04-15,1.5308645251832216
2015-04-15,1.7245131942260639
2016-04-15,1.3010345881210157
2017-04-15,1.829179574307788
2018-04-15,1.3874731506958033
2019-04-15,1.2613265378847964
