,0
2000-06-15,1.3873871564865112
2001-06-15,1.4197101195653279
2002-06-15,1.344498078028361
2003-06-15,1.5467928051948547
2004-06-15,1.2994938095410664
2005-06-15,1.4088392555713654
2006-06-15,1.203437680999438
2007-06-15,1.161354511976242
2008-06-15,0.786197692155838
2009-06-15,
2010-06-15,
2011-06-15,0.9093491733074188
2012-06-15,0.7867129842440287
2013-06-15,0.8620445281267166
2014-06-15,0.6857626376052698
2015-06-15,0.7186796392003695
2016-06-15,0.5653774018088976
2017-06-15,0.5989717990159988
2018-06-15,0.64508738865455
2019-06-15,0.5594088360667229
