time,concso4
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,3.647817611694336
2001-02-15,1.6113780736923218
2001-03-15,2.242262363433838
2001-04-15,1.1467478275299072
2001-05-15,3.501462459564209
2001-06-15,2.4807748794555664
2001-07-15,2.160290241241455
2001-08-15,2.244457483291626
2001-09-15,1.2942315340042114
2001-10-15,2.7578978538513184
2001-11-15,2.162330150604248
2001-12-15,4.100285053253174
2002-01-15,5.3830742835998535
2002-02-15,
2002-03-15,2.8129000663757324
2002-04-15,1.956433892250061
2002-05-15,2.668870687484741
2002-06-15,2.373558759689331
2002-07-15,2.372204303741455
2002-08-15,2.631208896636963
2002-09-15,2.66302227973938
2002-10-15,1.7420101165771484
2002-11-15,2.035151481628418
2002-12-15,3.500931978225708
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,2.1401941776275635
2004-02-15,1.735721230506897
2004-03-15,2.6933560371398926
2004-04-15,2.4443531036376953
2004-05-15,2.012768030166626
2004-06-15,1.6634517908096313
2004-07-15,1.58295476436615
2004-08-15,1.7524280548095703
2004-09-15,1.6889177560806274
2004-10-15,2.0581271648406982
2004-11-15,2.8726491928100586
2004-12-15,3.5233094692230225
2005-01-15,1.8948931694030762
2005-02-15,2.4623053073883057
2005-03-15,2.973489999771118
2005-04-15,2.771892786026001
2005-05-15,1.8065522909164429
2005-06-15,1.7111485004425049
2005-07-15,1.9940857887268066
2005-08-15,2.7807741165161133
2005-09-15,2.6404881477355957
2005-10-15,3.232196807861328
2005-11-15,3.323061466217041
2005-12-15,2.435670852661133
2006-01-15,3.7048683166503906
2006-02-15,3.0047481060028076
2006-03-15,2.5749142169952393
2006-04-15,1.8108532428741455
2006-05-15,1.5021326541900635
2006-06-15,2.107727289199829
2006-07-15,2.6394197940826416
2006-08-15,0.804784893989563
2006-09-15,3.0477023124694824
2006-10-15,1.9580384492874146
2006-11-15,2.1237754821777344
2006-12-15,3.2130422592163086
2007-01-15,1.1903364658355713
2007-02-15,1.8836098909378052
2007-03-15,1.7518410682678223
2007-04-15,2.582439661026001
2007-05-15,1.8174241781234741
2007-06-15,1.3932160139083862
2007-07-15,1.257904052734375
2007-08-15,1.7478917837142944
2007-09-15,1.5518782138824463
2007-10-15,2.7122864723205566
2007-11-15,2.3476784229278564
2007-12-15,3.0094199180603027
2008-01-15,2.295076847076416
2008-02-15,1.587111234664917
2008-03-15,0.9803460836410522
2008-04-15,1.397104024887085
2008-05-15,2.139871597290039
2008-06-15,1.5477632284164429
2008-07-15,1.3689299821853638
2008-08-15,0.9776213765144348
2008-09-15,1.809693455696106
2008-10-15,1.8640918731689453
2008-11-15,2.3396546840667725
2008-12-15,2.315427541732788
2009-01-15,3.1196632385253906
2009-02-15,1.9113646745681763
2009-03-15,1.4300858974456787
2009-04-15,2.724121332168579
2009-05-15,1.5590901374816895
2009-06-15,1.1031981706619263
2009-07-15,1.099643349647522
2009-08-15,1.3471989631652832
2009-09-15,2.089825391769409
2009-10-15,1.3553197383880615
2009-11-15,1.1917999982833862
2009-12-15,2.0323801040649414
2010-01-15,3.2391250133514404
2010-02-15,2.7744388580322266
2010-03-15,1.183788776397705
2010-04-15,1.6926710605621338
2010-05-15,1.6052874326705933
2010-06-15,1.8421608209609985
2010-07-15,1.8352611064910889
2010-08-15,0.9177855849266052
2010-09-15,1.6843898296356201
2010-10-15,2.0650148391723633
2010-11-15,1.5610713958740234
2010-12-15,2.2839577198028564
2011-01-15,2.4154207706451416
2011-02-15,2.612790584564209
2011-03-15,1.6482378244400024
2011-04-15,2.145289421081543
2011-05-15,1.609450101852417
2011-06-15,1.3558313846588135
2011-07-15,1.0488886833190918
2011-08-15,1.2796425819396973
2011-09-15,1.5202929973602295
2011-10-15,1.7806370258331299
2011-11-15,4.641651630401611
2011-12-15,1.373367428779602
2012-01-15,1.5225038528442383
2012-02-15,2.6330196857452393
2012-03-15,1.6289628744125366
2012-04-15,1.294704556465149
2012-05-15,1.8923124074935913
2012-06-15,1.0476409196853638
2012-07-15,1.1162225008010864
2012-08-15,1.226735234260559
2012-09-15,1.3569577932357788
2012-10-15,2.276273727416992
2012-11-15,2.457411527633667
2012-12-15,1.9454927444458008
2013-01-15,2.9451255798339844
2013-02-15,3.4479384422302246
2013-03-15,2.097769260406494
2013-04-15,1.853051781654358
2013-05-15,1.2417737245559692
2013-06-15,1.144109845161438
2013-07-15,1.3238674402236938
2013-08-15,1.432256817817688
2013-09-15,1.357176661491394
2013-10-15,1.412980079650879
2013-11-15,2.1342902183532715
2013-12-15,2.2580888271331787
2014-01-15,1.8738477230072021
2014-02-15,1.3877314329147339
2014-03-15,1.8946728706359863
2014-04-15,1.693048357963562
2014-05-15,0.9749498963356018
2014-06-15,1.202302098274231
2014-07-15,1.0069187879562378
2014-08-15,0.7376673221588135
2014-09-15,1.8148298263549805
2014-10-15,2.0610063076019287
2014-11-15,2.586393356323242
2014-12-15,1.6641732454299927
2015-01-15,1.8492838144302368
2015-02-15,2.9250028133392334
2015-03-15,1.373221516609192
2015-04-15,1.0724936723709106
2015-05-15,1.1239662170410156
2015-06-15,1.1998577117919922
2015-07-15,0.8961327075958252
2015-08-15,1.582384467124939
2015-09-15,0.9862903952598572
2015-10-15,2.0272538661956787
2015-11-15,1.155834674835205
2015-12-15,1.5957516431808472
2016-01-15,1.8659460544586182
2016-02-15,1.0249103307724
2016-03-15,1.363577961921692
2016-04-15,1.0881648063659668
2016-05-15,1.2967690229415894
2016-06-15,0.9955588579177856
2016-07-15,1.0499298572540283
2016-08-15,0.9863762855529785
2016-09-15,1.7309746742248535
2016-10-15,1.4066789150238037
2016-11-15,1.8879183530807495
2016-12-15,2.2315518856048584
2017-01-15,3.152556896209717
2017-02-15,1.8018547296524048
2017-03-15,1.0128847360610962
2017-04-15,1.2004172801971436
2017-05-15,1.1088056564331055
2017-06-15,0.8386449217796326
2017-07-15,0.6669158935546875
2017-08-15,0.7490424513816833
2017-09-15,1.196376085281372
2017-10-15,1.1091641187667847
2017-11-15,1.3646128177642822
2017-12-15,1.4751083850860596
2018-01-15,1.867646336555481
2018-02-15,2.312173843383789
2018-03-15,1.5117651224136353
2018-04-15,1.1119943857192993
2018-05-15,1.3504782915115356
2018-06-15,0.9568617939949036
2018-07-15,0.9688470959663391
2018-08-15,1.0047296285629272
2018-09-15,1.0511106252670288
2018-10-15,1.5666577816009521
2018-11-15,2.4175076484680176
2018-12-15,1.8107131719589233
2019-01-15,1.2110233306884766
2019-02-15,0.8334773182868958
2019-03-15,0.8980236053466797
2019-04-15,1.3760111331939697
2019-05-15,1.0430998802185059
