time,concso4
2000-01-15,1.6120015382766724
2000-02-15,1.1385267972946167
2000-03-15,0.9188311100006104
2000-04-15,2.209479570388794
2000-05-15,1.3322707414627075
2000-06-15,1.9874910116195679
2000-07-15,1.0850390195846558
2000-08-15,1.390836238861084
2000-09-15,1.5615285634994507
2000-10-15,2.4352869987487793
2000-11-15,1.9701025485992432
2000-12-15,1.8552495241165161
2001-01-15,3.0490312576293945
2001-02-15,0.9221524000167847
2001-03-15,1.5979074239730835
2001-04-15,1.482376217842102
2001-05-15,0.9884644150733948
2001-06-15,1.6076899766921997
2001-07-15,1.6772253513336182
2001-08-15,1.6294597387313843
2001-09-15,1.1571325063705444
2001-10-15,2.2742245197296143
2001-11-15,0.6326388716697693
2001-12-15,1.7206206321716309
2002-01-15,2.538792848587036
2002-02-15,0.7307832837104797
2002-03-15,1.158859372138977
2002-04-15,1.7549710273742676
2002-05-15,1.3976646661758423
2002-06-15,1.2656642198562622
2002-07-15,1.7310458421707153
2002-08-15,1.9348853826522827
2002-09-15,1.3907647132873535
2002-10-15,0.7794472575187683
2002-11-15,1.3869552612304688
2002-12-15,1.5189199447631836
2003-01-15,2.241353988647461
2003-02-15,3.006054639816284
2003-03-15,2.34535551071167
2003-04-15,1.321736454963684
2003-05-15,1.7382761240005493
2003-06-15,1.4757920503616333
2003-07-15,1.0176329612731934
2003-08-15,1.0777965784072876
2003-09-15,1.7403855323791504
2003-10-15,0.7020098567008972
2003-11-15,2.312345266342163
2003-12-15,1.7358577251434326
2004-01-15,1.912639856338501
2004-02-15,1.282700777053833
2004-03-15,1.4300593137741089
2004-04-15,1.6212832927703857
2004-05-15,1.2083319425582886
2004-06-15,0.9600892066955566
2004-07-15,0.8720092177391052
2004-08-15,1.0754032135009766
2004-09-15,0.9121721982955933
2004-10-15,0.9064751267433167
2004-11-15,1.2145828008651733
2004-12-15,1.956519365310669
2005-01-15,1.232295036315918
2005-02-15,1.3205106258392334
2005-03-15,1.2491581439971924
2005-04-15,1.4289158582687378
2005-05-15,1.3188493251800537
2005-06-15,1.150797963142395
2005-07-15,1.2416056394577026
2005-08-15,1.0304608345031738
2005-09-15,1.655396819114685
2005-10-15,1.7264257669448853
2005-11-15,1.1548995971679688
2005-12-15,1.282044529914856
2006-01-15,2.3586764335632324
2006-02-15,1.3281558752059937
2006-03-15,1.2484208345413208
2006-04-15,1.151413917541504
2006-05-15,1.2479192018508911
2006-06-15,1.3001229763031006
2006-07-15,1.5998497009277344
2006-08-15,0.7954866290092468
2006-09-15,2.5673704147338867
2006-10-15,1.2138789892196655
2006-11-15,1.0219415426254272
2006-12-15,1.008355975151062
2007-01-15,0.4469837248325348
2007-02-15,1.4064795970916748
2007-03-15,1.3073456287384033
2007-04-15,1.1773556470870972
2007-05-15,1.0374455451965332
2007-06-15,0.7624551057815552
2007-07-15,0.7514460682868958
2007-08-15,1.030554175376892
2007-09-15,0.7504861354827881
2007-10-15,0.955313503742218
2007-11-15,1.0583127737045288
2007-12-15,1.8271374702453613
2008-01-15,1.2859985828399658
2008-02-15,0.9663820266723633
2008-03-15,0.5768231749534607
2008-04-15,1.1023452281951904
2008-05-15,0.7312792539596558
2008-06-15,0.7431038618087769
2008-07-15,0.6056480407714844
2008-08-15,0.5913556218147278
2008-09-15,0.8978383541107178
2008-10-15,0.7284168004989624
2008-11-15,1.0524020195007324
2008-12-15,1.6486738920211792
2009-01-15,1.4685418605804443
2009-02-15,1.0499075651168823
2009-03-15,1.0745325088500977
2009-04-15,1.4261072874069214
2009-05-15,0.6600797176361084
2009-06-15,0.38667717576026917
2009-07-15,0.889257550239563
2009-08-15,0.9313778281211853
2009-09-15,0.6950177550315857
2009-10-15,0.5213122367858887
2009-11-15,0.9027684926986694
2009-12-15,1.130088448524475
2010-01-15,1.775666356086731
2010-02-15,1.3239604234695435
2010-03-15,1.0099306106567383
2010-04-15,0.8007825016975403
2010-05-15,0.5616458058357239
2010-06-15,0.8827184438705444
2010-07-15,1.2990494966506958
2010-08-15,0.6828635334968567
2010-09-15,0.7697693705558777
2010-10-15,1.023107886314392
2010-11-15,0.3938024044036865
2010-12-15,0.9087338447570801
2011-01-15,1.2971514463424683
2011-02-15,1.6608870029449463
2011-03-15,1.0909278392791748
2011-04-15,1.0683245658874512
2011-05-15,1.0380611419677734
2011-06-15,0.8215786814689636
2011-07-15,0.800343930721283
2011-08-15,1.118638277053833
2011-09-15,1.379550576210022
2011-10-15,1.2620677947998047
2011-11-15,2.868436336517334
2011-12-15,0.7448821067810059
2012-01-15,0.9178864359855652
2012-02-15,0.7560240626335144
2012-03-15,0.9382935762405396
2012-04-15,0.7908032536506653
2012-05-15,0.8460564613342285
2012-06-15,0.6198181509971619
2012-07-15,0.813334584236145
2012-08-15,0.8313397169113159
2012-09-15,0.6083717346191406
2012-10-15,0.5244133472442627
2012-11-15,1.4516620635986328
2012-12-15,0.8810447454452515
2013-01-15,0.8676504492759705
2013-02-15,1.4316211938858032
2013-03-15,0.491140753030777
2013-04-15,0.6489877104759216
2013-05-15,1.071329951286316
2013-06-15,0.5731053948402405
2013-07-15,0.7567604184150696
2013-08-15,0.8093974590301514
2013-09-15,0.5701749920845032
2013-10-15,0.9112440347671509
2013-11-15,0.5887231230735779
2013-12-15,1.0577319860458374
2014-01-15,1.0775893926620483
2014-02-15,1.258687138557434
2014-03-15,1.1080104112625122
2014-04-15,0.6384038925170898
2014-05-15,0.8128601908683777
2014-06-15,0.4495423436164856
2014-07-15,0.9263140559196472
2014-08-15,0.5270036458969116
