,0
2010-04-15,1.750561515490214
2011-04-15,2.060453017552694
2012-04-15,1.1113260984420776
2013-04-15,1.783866326014201
2014-04-15,1.6581503947575886
2015-04-15,
2016-04-15,
2017-04-15,0.610124945640564
2018-04-15,1.2447678049405415
2019-04-15,
