time,concNtnh
2000-01-15,0.06806451612903226
2000-02-15,0.11666666666666668
2000-03-15,0.16096774193548385
2000-04-15,0.39699999999999996
2000-05-15,0.4941935483870968
2000-06-15,0.5089999999999999
2000-07-15,1.2299999999999998
2000-08-15,0.6777419354838707
2000-09-15,1.9633333333333332
2000-10-15,0.5296666666666666
2000-11-15,0.2096666666666667
2000-12-15,0.30032258064516126
2001-01-15,0.15516129032258058
2001-02-15,0.13214285714285715
2001-03-15,0.16548387096774195
2001-04-15,0.14900000000000005
2001-05-15,0.335
2001-06-15,0.33233333333333337
2001-07-15,0.8124137931034482
2001-08-15,0.6074193548387098
2001-09-15,0.7565384615384616
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,0.19999999999999996
2002-02-15,0.16464285714285712
2002-03-15,0.2880645161290322
2002-04-15,0.5181481481481482
2002-05-15,
2002-06-15,0.8150000000000001
2002-07-15,0.8229032258064516
2002-08-15,2.8425806451612905
2002-09-15,0.5126666666666668
2002-10-15,0.22419354838709676
2002-11-15,0.6
2002-12-15,0.5058620689655172
2003-01-15,0.26290322580645165
2003-02-15,0.6455555555555557
2003-03-15,0.8983333333333333
2003-04-15,0.9456666666666667
2003-05-15,1.1529032258064518
2003-06-15,1.3619999999999997
2003-07-15,1.8567741935483872
2003-08-15,0.9054838709677419
2003-09-15,1.6174074074074074
2003-10-15,0.4280645161290324
2003-11-15,0.15466666666666662
2003-12-15,0.10516129032258063
2004-01-15,0.14258064516129035
2004-02-15,0.11793103448275861
2004-03-15,0.17387096774193544
2004-04-15,0.5850000000000001
2004-05-15,0.6123333333333335
2004-06-15,
2004-07-15,0.4004761904761905
2004-08-15,0.5735483870967741
2004-09-15,0.43466666666666665
2004-10-15,0.2225925925925926
2004-11-15,0.06526315789473687
2004-12-15,0.305
2005-01-15,
2005-02-15,1.0175
2005-03-15,0.43499999999999994
2005-04-15,0.599
2005-05-15,0.44766666666666666
2005-06-15,0.5948275862068965
2005-07-15,0.6476666666666667
2005-08-15,0.45580645161290323
2005-09-15,0.44200000000000006
2005-10-15,0.7000000000000002
2005-11-15,0.30733333333333357
2005-12-15,0.20419354838709677
2006-01-15,0.3016129032258065
2006-02-15,0.2532142857142857
2006-03-15,0.5290909090909091
2006-04-15,0.4728571428571429
2006-05-15,1.0026666666666666
2006-06-15,0.7636666666666667
2006-07-15,1.4336666666666669
2006-08-15,1.2543333333333335
2006-09-15,1.258
2006-10-15,0.5380645161290323
2006-11-15,0.44066666666666676
2006-12-15,0.4522580645161291
2007-01-15,0.3406451612903225
2007-02-15,0.776818181818182
2007-03-15,0.8982758620689656
2007-04-15,0.8555172413793103
2007-05-15,0.6244
2007-06-15,1.1423333333333336
2007-07-15,0.6845161290322582
2007-08-15,0.8077419354838709
2007-09-15,0.14266666666666666
2007-10-15,0.6025806451612903
2007-11-15,0.3993333333333334
2007-12-15,0.19
2008-01-15,0.5661290322580647
2008-02-15,0.5468965517241379
2008-03-15,0.21129032258064512
2008-04-15,0.5263333333333333
2008-05-15,0.847741935483871
2008-06-15,0.6703333333333332
2008-07-15,0.6048387096774196
2008-08-15,0.5
2008-09-15,0.5443333333333334
2008-10-15,0.5509677419354838
2008-11-15,0.7042857142857144
2008-12-15,0.3312903225806452
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,1.7791666666666661
2011-02-15,0.7596428571428572
2011-03-15,0.6893548387096774
2011-04-15,1.1286666666666665
2011-05-15,0.7099999999999999
2011-06-15,0.7053333333333335
2011-07-15,0.9525806451612902
2011-08-15,0.7770967741935484
2011-09-15,1.1080000000000003
2011-10-15,0.39612903225806445
2011-11-15,0.5329999999999998
2011-12-15,1.1535483870967742
2012-01-15,0.6919354838709677
2012-02-15,0.6458620689655172
2012-03-15,0.676774193548387
2012-04-15,0.7559999999999999
2012-05-15,0.5557142857142856
2012-06-15,0.7679310344827586
2012-07-15,1.1670833333333335
2012-08-15,1.0305
2012-09-15,0.8285714285714286
2012-10-15,0.45999999999999996
2012-11-15,0.475
2012-12-15,0.6496666666666665
2013-01-15,0.875806451612903
2013-02-15,0.9370370370370371
2013-03-15,0.7935483870967743
2013-04-15,0.9326086956521741
2013-05-15,0.7199999999999999
2013-06-15,0.4193333333333333
2013-07-15,0.5124137931034484
2013-08-15,0.4653333333333333
2013-09-15,0.3813793103448276
2013-10-15,0.19000000000000006
2013-11-15,0.23758620689655177
2013-12-15,0.5106451612903227
2014-01-15,0.3607142857142857
2014-02-15,0.35888888888888887
2014-03-15,0.5670967741935483
2014-04-15,0.3863333333333333
2014-05-15,0.7150000000000001
2014-06-15,0.5546666666666666
2014-07-15,1.272333333333333
2014-08-15,0.4936666666666666
2014-09-15,0.7979999999999999
2014-10-15,0.700967741935484
2014-11-15,0.6248275862068967
2014-12-15,0.5554838709677419
2015-01-15,0.604137931034483
2015-02-15,0.6210714285714285
2015-03-15,0.9654838709677418
2015-04-15,0.383
2015-05-15,0.4385714285714286
2015-06-15,0.5770000000000001
2015-07-15,0.8999999999999999
2015-08-15,0.7104761904761906
2015-09-15,0.2606666666666666
2015-10-15,0.17548387096774193
2015-11-15,0.289
2015-12-15,0.1858620689655172
2016-01-15,0.22533333333333336
2016-02-15,0.2410714285714286
2016-03-15,0.4041935483870967
2016-04-15,0.4086666666666666
2016-05-15,0.5025806451612905
2016-06-15,0.7240000000000002
2016-07-15,0.42
2016-08-15,0.5170370370370371
2016-09-15,0.8316666666666668
2016-10-15,0.4077777777777778
2016-11-15,0.12148148148148151
2016-12-15,0.215
2017-01-15,0.3987096774193548
2017-02-15,0.6749999999999998
2017-03-15,0.5254838709677421
2017-04-15,0.35500000000000004
2017-05-15,0.2975
2017-06-15,0.332
2017-07-15,0.3412903225806452
2017-08-15,0.3961290322580645
2017-09-15,0.2253333333333333
2017-10-15,0.13322580645161292
2017-11-15,0.21166666666666673
2017-12-15,0.37870967741935496
2018-01-15,0.36806451612903224
2018-02-15,0.5788461538461539
2018-03-15,0.4699999999999999
2018-04-15,0.5216666666666667
2018-05-15,0.9183333333333333
2018-06-15,1.1686666666666667
2018-07-15,1.182258064516129
2018-08-15,0.687666666666667
2018-09-15,0.4273333333333333
2018-10-15,0.23612903225806448
2018-11-15,0.3063333333333334
2018-12-15,0.3748387096774194
2019-01-15,0.2954838709677419
2019-02-15,0.2710714285714286
2019-03-15,0.11354838709677413
2019-04-15,0.653
2019-05-15,0.3543333333333333
2019-06-15,0.6626666666666667
2019-07-15,0.6367741935483873
2019-08-15,0.9116129032258065
2019-09-15,0.3480000000000001
2019-10-15,0.21612903225806449
2019-11-15,0.3346666666666666
2019-12-15,0.6516129032258066
