time,wetoxn
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,1113.876708984375
2002-02-15,1231.014404296875
2002-03-15,845.1685180664062
2002-04-15,813.39501953125
2002-05-15,940.984619140625
2002-06-15,995.440673828125
2002-07-15,1072.73828125
2002-08-15,478.3283996582031
2002-09-15,582.4576416015625
2002-10-15,1924.9964599609375
2002-11-15,1082.4844970703125
2002-12-15,626.81201171875
2003-01-15,1464.6044921875
2003-02-15,1368.032958984375
2003-03-15,1586.1068115234375
2003-04-15,923.5081176757812
2003-05-15,1818.5826416015625
2003-06-15,967.59521484375
2003-07-15,1197.8616943359375
2003-08-15,1619.3453369140625
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,661.8702392578125
2004-02-15,1327.9964599609375
2004-03-15,842.1212768554688
2004-04-15,584.591796875
2004-05-15,999.322265625
2004-06-15,824.6034545898438
2004-07-15,1029.349609375
2004-08-15,917.4190673828125
2004-09-15,747.6719360351562
2004-10-15,701.6673583984375
2004-11-15,1413.1524658203125
2004-12-15,1134.0462646484375
2005-01-15,864.7633666992188
2005-02-15,788.7470703125
2005-03-15,809.340576171875
2005-04-15,363.73114013671875
2005-05-15,1091.449462890625
2005-06-15,894.1419067382812
2005-07-15,1527.1744384765625
2005-08-15,501.1461181640625
2005-09-15,760.2005004882812
2005-10-15,364.4034423828125
2005-11-15,753.9993896484375
2005-12-15,1428.65771484375
2006-01-15,190.12791442871094
2006-02-15,1134.5125732421875
2006-03-15,1048.9830322265625
2006-04-15,1274.3624267578125
2006-05-15,1162.5296630859375
2006-06-15,469.6046447753906
2006-07-15,489.4497985839844
2006-08-15,1681.42578125
2006-09-15,377.1880798339844
2006-10-15,585.8892822265625
2006-11-15,680.1630249023438
2006-12-15,667.4077758789062
2007-01-15,1327.0224609375
2007-02-15,941.2696533203125
2007-03-15,969.802490234375
2007-04-15,599.8975219726562
2007-05-15,840.673583984375
2007-06-15,817.0248413085938
2007-07-15,1620.9656982421875
2007-08-15,675.7379760742188
2007-09-15,817.4872436523438
2007-10-15,468.6770324707031
2007-11-15,680.0927734375
2007-12-15,776.0432739257812
2008-01-15,1039.5841064453125
2008-02-15,842.403564453125
2008-03-15,969.17041015625
2008-04-15,557.3172607421875
2008-05-15,679.6920776367188
2008-06-15,729.213134765625
2008-07-15,979.9749755859375
2008-08-15,606.8270263671875
2008-09-15,1267.916259765625
2008-10-15,536.8165283203125
2008-11-15,456.7464599609375
2008-12-15,244.46800231933594
2009-01-15,620.9132080078125
2009-02-15,683.0735473632812
2009-03-15,1021.9716796875
2009-04-15,165.23641967773438
2009-05-15,1079.830810546875
2009-06-15,1493.0870361328125
2009-07-15,1299.78564453125
2009-08-15,921.5355224609375
2009-09-15,374.31884765625
2009-10-15,1134.6806640625
2009-11-15,867.2550048828125
2009-12-15,839.5181274414062
2010-01-15,790.7227783203125
2010-02-15,725.1588745117188
2010-03-15,518.9505615234375
2010-04-15,791.8024291992188
2010-05-15,1044.9158935546875
2010-06-15,800.5018920898438
2010-07-15,737.358154296875
2010-08-15,1261.3536376953125
2010-09-15,1120.8221435546875
2010-10-15,403.11846923828125
2010-11-15,1168.538818359375
2010-12-15,935.7828979492188
2011-01-15,857.0737915039062
2011-02-15,942.3837890625
2011-03-15,492.9730529785156
2011-04-15,751.3150024414062
2011-05-15,1012.2867431640625
2011-06-15,870.0974731445312
2011-07-15,1826.591796875
2011-08-15,786.4912109375
2011-09-15,549.1599731445312
2011-10-15,629.1143188476562
2011-11-15,480.3680419921875
2011-12-15,932.7037353515625
2012-01-15,1178.484375
2012-02-15,956.1375122070312
2012-03-15,409.9219970703125
2012-04-15,742.157470703125
2012-05-15,578.478759765625
2012-06-15,1256.9886474609375
2012-07-15,1300.906494140625
2012-08-15,1538.4647216796875
2012-09-15,466.8463134765625
2012-10-15,739.447021484375
2012-11-15,677.7738647460938
2012-12-15,768.2703247070312
2013-01-15,1000.2313842773438
2013-02-15,968.1699829101562
2013-03-15,423.8859558105469
2013-04-15,1016.0726318359375
2013-05-15,917.44287109375
2013-06-15,796.5889892578125
2013-07-15,737.96533203125
2013-08-15,824.23388671875
2013-09-15,833.4915771484375
2013-10-15,227.73312377929688
2013-11-15,968.6559448242188
2013-12-15,782.1840209960938
2014-01-15,920.6322021484375
2014-02-15,415.7097473144531
2014-03-15,657.603515625
2014-04-15,1096.8541259765625
2014-05-15,923.5878295898438
2014-06-15,883.1151123046875
2014-07-15,748.8514404296875
2014-08-15,1739.949951171875
2014-09-15,445.74676513671875
2014-10-15,162.7364501953125
2014-11-15,637.9429321289062
2014-12-15,1357.220947265625
2015-01-15,896.0128173828125
2015-02-15,316.47998046875
2015-03-15,747.8541870117188
2015-04-15,647.2211303710938
2015-05-15,1362.2841796875
2015-06-15,745.7703857421875
2015-07-15,925.0621337890625
2015-08-15,212.09713745117188
2015-09-15,1209.69677734375
2015-10-15,164.0953826904297
2015-11-15,932.3734741210938
2015-12-15,808.7667236328125
2016-01-15,582.7191162109375
2016-02-15,903.2969360351562
2016-03-15,411.9898376464844
2016-04-15,820.716552734375
2016-05-15,652.2243041992188
2016-06-15,562.745361328125
2016-07-15,924.2886352539062
2016-08-15,817.5036010742188
2016-09-15,308.0876159667969
2016-10-15,1033.578369140625
2016-11-15,806.05859375
2016-12-15,727.2982788085938
2017-01-15,187.3422088623047
2017-02-15,759.1478271484375
2017-03-15,1031.8707275390625
2017-04-15,931.76416015625
2017-05-15,563.2279052734375
2017-06-15,827.0845336914062
2017-07-15,1022.8904418945312
2017-08-15,901.2350463867188
2017-09-15,593.3941040039062
2017-10-15,1066.640625
2017-11-15,906.5504150390625
2017-12-15,801.0668334960938
2018-01-15,758.7604370117188
2018-02-15,539.2197265625
2018-03-15,441.4573974609375
2018-04-15,503.4990539550781
2018-05-15,369.18609619140625
2018-06-15,413.8704833984375
2018-07-15,989.8282470703125
2018-08-15,721.16943359375
2018-09-15,969.798583984375
2018-10-15,278.4046325683594
2018-11-15,468.7459411621094
2018-12-15,1248.9111328125
2019-01-15,796.6819458007812
2019-02-15,290.8829345703125
2019-03-15,702.9766845703125
2019-04-15,407.0136413574219
2019-05-15,895.4010009765625
2019-06-15,527.3411865234375
2019-07-15,787.8150634765625
2019-08-15,790.4970092773438
2019-09-15,702.9747314453125
2019-10-15,348.25689697265625
2019-11-15,442.9472961425781
2019-12-15,522.4766845703125
