time,wetoxn
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,170.3981170654297
2003-02-15,167.27679443359375
2003-03-15,105.49484252929688
2003-04-15,117.65653991699219
2003-05-15,235.9333953857422
2003-06-15,123.61732482910156
2003-07-15,292.6574401855469
2003-08-15,113.84617614746094
2003-09-15,87.6970443725586
2003-10-15,153.54559326171875
2003-11-15,84.89002227783203
2003-12-15,269.57989501953125
2004-01-15,375.6964416503906
2004-02-15,158.11898803710938
2004-03-15,109.0751724243164
2004-04-15,
2004-05-15,99.0940170288086
2004-06-15,185.08511352539062
2004-07-15,445.0755310058594
2004-08-15,217.11520385742188
2004-09-15,272.136474609375
2004-10-15,130.05413818359375
2004-11-15,82.84982299804688
2004-12-15,
2005-01-15,295.91534423828125
2005-02-15,355.85894775390625
2005-03-15,
2005-04-15,117.53419494628906
2005-05-15,222.4494171142578
2005-06-15,206.4112548828125
2005-07-15,222.7930908203125
2005-08-15,421.1673889160156
2005-09-15,154.7931671142578
2005-10-15,328.0339050292969
2005-11-15,645.8202514648438
2005-12-15,142.044921875
2006-01-15,111.73883056640625
2006-02-15,124.8609390258789
2006-03-15,36.44677734375
2006-04-15,208.81532287597656
2006-05-15,316.00531005859375
2006-06-15,220.33438110351562
2006-07-15,290.090087890625
2006-08-15,239.75086975097656
2006-09-15,194.3883514404297
2006-10-15,115.57012176513672
2006-11-15,408.077392578125
2006-12-15,322.352294921875
2007-01-15,103.54133605957031
2007-02-15,155.32933044433594
2007-03-15,146.44227600097656
2007-04-15,55.94073486328125
2007-05-15,288.35589599609375
2007-06-15,61.076927185058594
2007-07-15,259.2259521484375
2007-08-15,254.26246643066406
2007-09-15,187.4981231689453
2007-10-15,275.798828125
2007-11-15,207.27870178222656
2007-12-15,260.87322998046875
2008-01-15,478.12738037109375
2008-02-15,202.6204833984375
2008-03-15,168.70809936523438
2008-04-15,136.35614013671875
2008-05-15,96.38037109375
2008-06-15,142.56028747558594
2008-07-15,172.6683807373047
2008-08-15,103.05049133300781
2008-09-15,61.38603210449219
2008-10-15,104.64897918701172
2008-11-15,75.4715805053711
2008-12-15,269.2745361328125
2009-01-15,113.99658203125
2009-02-15,124.84536743164062
2009-03-15,48.523170471191406
2009-04-15,121.29829406738281
2009-05-15,231.5760498046875
2009-06-15,156.61376953125
2009-07-15,161.45225524902344
2009-08-15,227.98202514648438
2009-09-15,168.7063751220703
2009-10-15,85.36746978759766
2009-11-15,215.36061096191406
2009-12-15,124.70367431640625
2010-01-15,76.12059783935547
2010-02-15,190.2647705078125
2010-03-15,84.56471252441406
2010-04-15,159.74468994140625
2010-05-15,110.05132293701172
2010-06-15,137.1248779296875
2010-07-15,473.560546875
2010-08-15,186.77029418945312
2010-09-15,100.23623657226562
2010-10-15,115.93477630615234
2010-11-15,139.1592254638672
2010-12-15,53.07281494140625
2011-01-15,147.1168975830078
2011-02-15,108.74054718017578
2011-03-15,127.5359878540039
2011-04-15,64.10326385498047
2011-05-15,194.23306274414062
2011-06-15,402.8755187988281
2011-07-15,337.2249755859375
2011-08-15,364.110595703125
2011-09-15,296.709228515625
2011-10-15,202.19793701171875
2011-11-15,145.91392517089844
2011-12-15,324.0389404296875
2012-01-15,139.6238555908203
2012-02-15,159.43246459960938
2012-03-15,65.45258331298828
2012-04-15,57.248348236083984
2012-05-15,108.36400604248047
2012-06-15,152.28414916992188
2012-07-15,231.5855255126953
2012-08-15,124.86988830566406
2012-09-15,215.57089233398438
2012-10-15,140.867919921875
2012-11-15,347.5298156738281
2012-12-15,264.82659912109375
2013-01-15,101.25660705566406
2013-02-15,167.57395935058594
2013-03-15,101.22307586669922
2013-04-15,145.43075561523438
2013-05-15,78.0092544555664
2013-06-15,198.7259521484375
2013-07-15,167.19342041015625
2013-08-15,237.98475646972656
2013-09-15,93.1126708984375
2013-10-15,192.22052001953125
2013-11-15,81.54136657714844
2013-12-15,206.14012145996094
2014-01-15,12.286036491394043
2014-02-15,374.4219970703125
2014-03-15,155.4866180419922
2014-04-15,46.41439437866211
2014-05-15,46.26572799682617
2014-06-15,165.40663146972656
2014-07-15,294.5652160644531
2014-08-15,165.13412475585938
2014-09-15,64.85711669921875
2014-10-15,147.01690673828125
2014-11-15,117.83821105957031
2014-12-15,162.27610778808594
2015-01-15,162.47824096679688
2015-02-15,134.90032958984375
2015-03-15,213.9115447998047
2015-04-15,
2015-05-15,138.04531860351562
2015-06-15,157.5359649658203
2015-07-15,175.72056579589844
2015-08-15,231.8144073486328
2015-09-15,187.15585327148438
2015-10-15,164.7999267578125
2015-11-15,230.7110595703125
2015-12-15,136.9300079345703
2016-01-15,124.56550598144531
2016-02-15,215.35687255859375
2016-03-15,90.568115234375
2016-04-15,119.8471908569336
2016-05-15,116.52239227294922
2016-06-15,170.24423217773438
2016-07-15,319.5093994140625
2016-08-15,245.8467559814453
2016-09-15,109.86231994628906
2016-10-15,129.46090698242188
2016-11-15,173.32806396484375
2016-12-15,72.47138214111328
2017-01-15,164.26744079589844
2017-02-15,81.11245727539062
2017-03-15,87.43571472167969
2017-04-15,47.62257766723633
2017-05-15,37.83271408081055
2017-06-15,104.46734619140625
2017-07-15,268.0280456542969
2017-08-15,208.69468688964844
2017-09-15,137.37168884277344
2017-10-15,94.61770629882812
2017-11-15,200.48194885253906
2017-12-15,185.3454132080078
2018-01-15,137.92381286621094
2018-02-15,100.5839614868164
2018-03-15,47.72880172729492
2018-04-15,72.34053039550781
2018-05-15,213.06674194335938
2018-06-15,121.9245376586914
2018-07-15,225.56626892089844
2018-08-15,232.7180633544922
2018-09-15,122.68570709228516
2018-10-15,90.59685516357422
2018-11-15,163.49037170410156
2018-12-15,246.10374450683594
2019-01-15,43.328433990478516
2019-02-15,159.11094665527344
2019-03-15,83.17575073242188
2019-04-15,58.72058868408203
2019-05-15,76.92247009277344
2019-06-15,187.10499572753906
2019-07-15,67.14286041259766
2019-08-15,224.86572265625
2019-09-15,208.04786682128906
2019-10-15,74.84210205078125
2019-11-15,120.68061065673828
2019-12-15,187.85296630859375
