time,wetoxn
2000-01-15,1348.5792236328125
2000-02-15,2164.22998046875
2000-03-15,918.6627807617188
2000-04-15,1497.4501953125
2000-05-15,1679.4755859375
2000-06-15,1876.342529296875
2000-07-15,1289.407470703125
2000-08-15,2130.434814453125
2000-09-15,1456.525634765625
2000-10-15,2425.612060546875
2000-11-15,2650.51025390625
2000-12-15,1711.3411865234375
2001-01-15,1547.3035888671875
2001-02-15,1482.900634765625
2001-03-15,1373.0970458984375
2001-04-15,1815.5006103515625
2001-05-15,1584.38525390625
2001-06-15,2419.037841796875
2001-07-15,1861.7235107421875
2001-08-15,2524.41162109375
2001-09-15,2145.650390625
2001-10-15,2233.072998046875
2001-11-15,713.5291748046875
2001-12-15,954.47705078125
2002-01-15,2213.974853515625
2002-02-15,
2002-03-15,1732.08642578125
2002-04-15,1035.1583251953125
2002-05-15,1848.0244140625
2002-06-15,1756.6944580078125
2002-07-15,1828.0650634765625
2002-08-15,1491.8505859375
2002-09-15,542.4863891601562
2002-10-15,1350.9345703125
2002-11-15,1762.033935546875
2002-12-15,745.8983154296875
2003-01-15,1108.712158203125
2003-02-15,585.7407836914062
2003-03-15,781.29931640625
2003-04-15,1483.48486328125
2003-05-15,2723.920166015625
2003-06-15,1725.737548828125
2003-07-15,1845.18505859375
2003-08-15,1210.477783203125
2003-09-15,1391.7232666015625
2003-10-15,809.832275390625
2003-11-15,2322.937255859375
2003-12-15,1856.226806640625
2004-01-15,1512.3177490234375
2004-02-15,875.1546020507812
2004-03-15,1329.162841796875
2004-04-15,905.3426513671875
2004-05-15,1590.28759765625
2004-06-15,1986.6663818359375
2004-07-15,1747.792236328125
2004-08-15,2268.9013671875
2004-09-15,1401.861572265625
2004-10-15,2378.979736328125
2004-11-15,1199.679443359375
2004-12-15,1679.647216796875
2005-01-15,1557.71875
2005-02-15,1021.7466430664062
2005-03-15,758.5104370117188
2005-04-15,1429.029541015625
2005-05-15,1756.1710205078125
2005-06-15,1793.481689453125
2005-07-15,2428.93994140625
2005-08-15,1390.4473876953125
2005-09-15,1254.59326171875
2005-10-15,1220.531494140625
2005-11-15,1286.5068359375
2005-12-15,811.49951171875
2006-01-15,890.6895751953125
2006-02-15,1114.7103271484375
2006-03-15,941.8571166992188
2006-04-15,2157.185546875
2006-05-15,1848.75048828125
2006-06-15,1380.70703125
2006-07-15,1485.4864501953125
2006-08-15,1721.1136474609375
2006-09-15,2314.53955078125
2006-10-15,3853.47802734375
2006-11-15,1353.396484375
2006-12-15,2261.8896484375
2007-01-15,1647.7593994140625
2007-02-15,1171.4329833984375
2007-03-15,851.5718383789062
2007-04-15,267.40869140625
2007-05-15,2409.485595703125
2007-06-15,1431.0684814453125
2007-07-15,2243.992919921875
2007-08-15,1714.4107666015625
2007-09-15,1818.3704833984375
2007-10-15,883.6038208007812
2007-11-15,1111.337890625
2007-12-15,1724.491943359375
2008-01-15,2259.81787109375
2008-02-15,1419.067138671875
2008-03-15,1526.8426513671875
2008-04-15,902.1808471679688
2008-05-15,375.1639709472656
2008-06-15,1558.4439697265625
2008-07-15,1558.186279296875
2008-08-15,2534.8779296875
2008-09-15,1267.552978515625
2008-10-15,1651.7413330078125
2008-11-15,1292.5435791015625
2008-12-15,946.3336791992188
2009-01-15,
2009-02-15,1108.3095703125
2009-03-15,1441.9437255859375
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,663.6539306640625
2010-02-15,
2010-03-15,1038.697509765625
2010-04-15,1082.661865234375
2010-05-15,1053.1287841796875
2010-06-15,848.6509399414062
2010-07-15,1283.4986572265625
2010-08-15,2237.5498046875
2010-09-15,949.6135864257812
2010-10-15,1216.5029296875
2010-11-15,967.9178466796875
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,1293.408203125
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,1978.5355224609375
2011-09-15,1653.39697265625
2011-10-15,939.8246459960938
2011-11-15,634.4365234375
2011-12-15,1335.7513427734375
2012-01-15,
2012-02-15,
2012-03-15,548.2583618164062
2012-04-15,1653.4727783203125
2012-05-15,1159.6732177734375
2012-06-15,1822.1566162109375
2012-07-15,
2012-08-15,2303.934814453125
2012-09-15,
2012-10-15,
2012-11-15,1355.85595703125
2012-12-15,1451.3714599609375
2013-01-15,617.059814453125
2013-02-15,542.0112915039062
2013-03-15,353.9037780761719
2013-04-15,662.6300659179688
2013-05-15,
2013-06-15,
2013-07-15,1145.1474609375
2013-08-15,1520.9454345703125
2013-09-15,832.4321899414062
2013-10-15,1766.0894775390625
2013-11-15,846.7791137695312
2013-12-15,
2014-01-15,
2014-02-15,1669.814208984375
2014-03-15,
2014-04-15,
2014-05-15,1038.6663818359375
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,814.2389526367188
2014-12-15,1076.74169921875
2015-01-15,
2015-02-15,714.07373046875
2015-03-15,841.5935668945312
2015-04-15,922.5759887695312
2015-05-15,
2015-06-15,
2015-07-15,1330.3770751953125
2015-08-15,1204.860595703125
2015-09-15,1442.02001953125
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,958.50439453125
2016-02-15,837.484375
2016-03-15,811.7719116210938
2016-04-15,
2016-05-15,
2016-06-15,1498.15185546875
2016-07-15,
2016-08-15,1322.0523681640625
2016-09-15,795.600830078125
2016-10-15,
2016-11-15,1261.722900390625
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,1000.8192749023438
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,981.0971069335938
2017-08-15,1555.3682861328125
2017-09-15,1255.487548828125
2017-10-15,
2017-11-15,824.365966796875
2017-12-15,1052.742431640625
2018-01-15,
2018-02-15,627.098388671875
2018-03-15,618.7632446289062
2018-04-15,
2018-05-15,
2018-06-15,642.95947265625
2018-07-15,316.1779479980469
2018-08-15,1747.170166015625
2018-09-15,
2018-10-15,554.8158569335938
2018-11-15,838.402099609375
2018-12-15,
2019-01-15,539.606201171875
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,1022.2178344726562
2019-06-15,1409.661865234375
2019-07-15,808.0416870117188
2019-08-15,1636.8758544921875
2019-09-15,
2019-10-15,1207.6337890625
2019-11-15,1122.3551025390625
2019-12-15,
