time,concNtnh
2000-01-15,0.026974743232131004
2000-02-15,0.07156523317098618
2000-03-15,0.012161694467067719
2000-04-15,0.043682098388671875
2000-05-15,0.14937922358512878
2000-06-15,0.019092746078968048
2000-07-15,0.04089916869997978
2000-08-15,0.031880393624305725
2000-09-15,0.06743932515382767
2000-10-15,0.2543192505836487
2000-11-15,0.08369676023721695
2000-12-15,0.05723142996430397
2001-01-15,0.09151530265808105
2001-02-15,0.04310180991888046
2001-03-15,0.0746215283870697
2001-04-15,0.05052664130926132
2001-05-15,0.02063567377626896
2001-06-15,0.06586100161075592
2001-07-15,0.03624051436781883
2001-08-15,0.035124536603689194
2001-09-15,0.13338956236839294
2001-10-15,0.02626568265259266
2001-11-15,0.049177493900060654
2001-12-15,0.13645420968532562
2002-01-15,0.03409333899617195
2002-02-15,0.04487946629524231
2002-03-15,0.03858756273984909
2002-04-15,0.09632804989814758
2002-05-15,0.07021456211805344
2002-06-15,0.044255323708057404
2002-07-15,0.028345944359898567
2002-08-15,0.0633901059627533
2002-09-15,0.05444030836224556
2002-10-15,0.047886308282613754
2002-11-15,0.042924538254737854
2002-12-15,0.07580491900444031
2003-01-15,0.02892031893134117
2003-02-15,0.2725604176521301
2003-03-15,0.024664025753736496
2003-04-15,0.09430301934480667
2003-05-15,0.042906761169433594
2003-06-15,0.028888482600450516
2003-07-15,0.07874760776758194
2003-08-15,0.022994237020611763
2003-09-15,0.09349890798330307
2003-10-15,0.03526236116886139
2003-11-15,0.08747265487909317
2003-12-15,0.033254727721214294
2004-01-15,0.1241968497633934
2004-02-15,0.038673534989356995
2004-03-15,0.06492064893245697
2004-04-15,0.2274705320596695
2004-05-15,0.06828541308641434
2004-06-15,0.038965966552495956
2004-07-15,0.044613469392061234
2004-08-15,0.030965715646743774
2004-09-15,0.03340289741754532
2004-10-15,0.062632255256176
2004-11-15,0.035360001027584076
2004-12-15,0.04505380615592003
2005-01-15,0.06005989387631416
2005-02-15,0.13955815136432648
2005-03-15,0.0673842653632164
2005-04-15,0.050380583852529526
2005-05-15,0.049954067915678024
2005-06-15,0.02651858516037464
2005-07-15,0.034825392067432404
2005-08-15,0.07918532192707062
2005-09-15,0.10083911567926407
2005-10-15,0.17300020158290863
2005-11-15,0.01904796063899994
2005-12-15,0.06701186299324036
2006-01-15,0.06393186002969742
2006-02-15,0.10478184372186661
2006-03-15,0.05102572590112686
2006-04-15,0.20253929495811462
2006-05-15,0.15346543490886688
2006-06-15,0.1424410045146942
2006-07-15,0.04999681934714317
2006-08-15,0.059298377484083176
2006-09-15,0.07040759921073914
2006-10-15,0.021857721731066704
2006-11-15,0.0653291642665863
2006-12-15,0.026466216892004013
2007-01-15,0.03182137757539749
2007-02-15,0.08500326424837112
2007-03-15,0.1217876598238945
2007-04-15,0.03497582674026489
2007-05-15,0.02108605206012726
2007-06-15,0.02569270133972168
2007-07-15,0.025120103731751442
2007-08-15,0.056595705449581146
2007-09-15,0.08840236067771912
2007-10-15,0.057052742689847946
2007-11-15,0.03406831994652748
2007-12-15,0.04900338128209114
2008-01-15,0.08944682031869888
2008-02-15,0.04947357624769211
2008-03-15,0.05798868089914322
2008-04-15,0.09086466580629349
2008-05-15,0.05684012174606323
2008-06-15,0.024555956944823265
2008-07-15,0.0232418030500412
2008-08-15,0.01573500968515873
2008-09-15,0.04178513586521149
2008-10-15,0.022617416456341743
2008-11-15,0.033897776156663895
2008-12-15,0.0657731145620346
2009-01-15,0.08343234658241272
2009-02-15,0.06820540875196457
2009-03-15,0.0791851207613945
2009-04-15,0.048815153539180756
2009-05-15,0.06157395988702774
2009-06-15,0.025838490575551987
2009-07-15,0.030269181355834007
2009-08-15,0.05422896146774292
2009-09-15,0.023934127762913704
2009-10-15,0.03543078154325485
2009-11-15,0.1051793023943901
2009-12-15,0.07736065983772278
2010-01-15,0.1579650491476059
2010-02-15,0.05814583972096443
2010-03-15,0.02427269145846367
2010-04-15,0.06941128522157669
2010-05-15,0.06575120240449905
2010-06-15,0.01736590638756752
2010-07-15,0.019181355834007263
2010-08-15,0.03215547651052475
2010-09-15,0.06892702728509903
2010-10-15,0.08441536128520966
2010-11-15,0.026230093091726303
2010-12-15,0.06332620978355408
2011-01-15,0.05445127189159393
2011-02-15,0.1224440261721611
2011-03-15,0.04966341704130173
2011-04-15,0.02873879484832287
2011-05-15,0.03417222574353218
2011-06-15,0.08550015091896057
2011-07-15,0.04948180168867111
2011-08-15,0.0393664613366127
2011-09-15,0.04166794195771217
2011-10-15,0.054443735629320145
2011-11-15,0.05790047347545624
2011-12-15,0.04295182228088379
2012-01-15,0.19157542288303375
2012-02-15,0.10469760745763779
2012-03-15,0.04621217027306557
2012-04-15,0.029953250661492348
2012-05-15,0.05521632358431816
2012-06-15,0.013884959742426872
2012-07-15,0.027638504281640053
2012-08-15,0.035972174257040024
2012-09-15,0.02854764088988304
2012-10-15,0.022426718845963478
2012-11-15,0.06632775813341141
2012-12-15,0.13129501044750214
2013-01-15,0.031124839559197426
2013-02-15,0.054183229804039
2013-03-15,0.03271908685564995
2013-04-15,0.044023822993040085
2013-05-15,0.045040614902973175
2013-06-15,0.042542848736047745
2013-07-15,0.04895465821027756
2013-08-15,0.048445116728544235
2013-09-15,0.07177356630563736
2013-10-15,0.029241744428873062
2013-11-15,0.029661841690540314
2013-12-15,0.03224153071641922
2014-01-15,0.1282360553741455
2014-02-15,0.19486668705940247
2014-03-15,0.07007408887147903
2014-04-15,0.02270584926009178
2014-05-15,0.035162221640348434
2014-06-15,0.02552778087556362
2014-07-15,0.039293073117733
2014-08-15,0.050262387841939926
2014-09-15,0.04002934321761131
2014-10-15,0.05842423066496849
2014-11-15,0.05467687547206879
2014-12-15,0.03191293776035309
2015-01-15,0.050869427621364594
2015-02-15,0.056396592408418655
2015-03-15,0.07398872822523117
2015-04-15,0.058929722756147385
2015-05-15,0.03367573767900467
2015-06-15,0.012831208296120167
2015-07-15,0.016190728172659874
2015-08-15,0.035764530301094055
2015-09-15,0.061673302203416824
2015-10-15,0.030175864696502686
2015-11-15,0.025980478152632713
2015-12-15,0.046348460018634796
2016-01-15,0.06918670982122421
2016-02-15,0.057837460190057755
2016-03-15,0.1472136378288269
2016-04-15,0.04965776577591896
2016-05-15,0.055907607078552246
2016-06-15,0.023983191698789597
2016-07-15,0.021714044734835625
2016-08-15,0.022738955914974213
2016-09-15,0.050730038434267044
2016-10-15,0.08505271375179291
2016-11-15,0.03430939093232155
2016-12-15,0.03141646087169647
2017-01-15,0.06811081618070602
2017-02-15,0.059930335730314255
2017-03-15,0.02976338192820549
2017-04-15,0.01837470941245556
2017-05-15,0.02092627063393593
2017-06-15,0.018110081553459167
2017-07-15,0.033608049154281616
2017-08-15,0.016763651743531227
2017-09-15,0.09588994830846786
2017-10-15,0.043736349791288376
2017-11-15,0.03187158331274986
2017-12-15,0.07063740491867065
2018-01-15,0.10961940884590149
2018-02-15,0.12587688863277435
2018-03-15,0.030098771676421165
2018-04-15,0.029151489958167076
2018-05-15,0.11612831801176071
2018-06-15,0.015012815594673157
2018-07-15,0.03994755819439888
2018-08-15,0.024844711646437645
2018-09-15,0.012572002597153187
2018-10-15,0.0478682778775692
2018-11-15,0.06065915524959564
2018-12-15,0.07575888931751251
2019-01-15,0.02374493144452572
2019-02-15,0.038886602967977524
2019-03-15,0.017428720369935036
2019-04-15,0.1264827847480774
2019-05-15,0.10133907943964005
2019-06-15,0.04113202542066574
2019-07-15,0.02753731608390808
2019-08-15,0.09471253305673599
2019-09-15,0.050872839987277985
2019-10-15,0.01588255912065506
2019-11-15,0.06831635534763336
2019-12-15,0.0396779328584671
