time,concNtnh
2000-01-15,0.06271908432245255
2000-02-15,0.0982581377029419
2000-03-15,0.09357904642820358
2000-04-15,0.23185324668884277
2000-05-15,0.27690765261650085
2000-06-15,0.09038098156452179
2000-07-15,0.12826953828334808
2000-08-15,0.14778411388397217
2000-09-15,0.2323828786611557
2000-10-15,0.21613001823425293
2000-11-15,0.13121682405471802
2000-12-15,0.17964912950992584
2001-01-15,0.17369326949119568
2001-02-15,0.1406191885471344
2001-03-15,0.19622395932674408
2001-04-15,0.12869715690612793
2001-05-15,0.16697277128696442
2001-06-15,0.10664214193820953
2001-07-15,0.1354656219482422
2001-08-15,0.127299964427948
2001-09-15,0.17178691923618317
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,0.1504833698272705
2002-02-15,0.1082756519317627
2002-03-15,0.1825658529996872
2002-04-15,0.36765822768211365
2002-05-15,
2002-06-15,0.13156729936599731
2002-07-15,0.12412669509649277
2002-08-15,0.23749947547912598
2002-09-15,0.13676176965236664
2002-10-15,0.13791897892951965
2002-11-15,0.1918468475341797
2002-12-15,0.2093541920185089
2003-01-15,0.09426648169755936
2003-02-15,0.26974475383758545
2003-03-15,0.3287524878978729
2003-04-15,0.37093594670295715
2003-05-15,0.16373197734355927
2003-06-15,0.14748743176460266
2003-07-15,0.1352657824754715
2003-08-15,0.09293027222156525
2003-09-15,0.14625446498394012
2003-10-15,0.1797042042016983
2003-11-15,0.23429101705551147
2003-12-15,0.09440475702285767
2004-01-15,0.1698596030473709
2004-02-15,0.10795878618955612
2004-03-15,0.19301725924015045
2004-04-15,0.3066841959953308
2004-05-15,0.16998858749866486
2004-06-15,
2004-07-15,0.15085986256599426
2004-08-15,0.15720073878765106
2004-09-15,0.1255050152540207
2004-10-15,0.197857066988945
2004-11-15,0.13375206291675568
2004-12-15,0.11123582720756531
2005-01-15,
2005-02-15,0.19620965421199799
2005-03-15,0.20508471131324768
2005-04-15,0.25633057951927185
2005-05-15,0.12681080400943756
2005-06-15,0.0991576686501503
2005-07-15,0.1519497185945511
2005-08-15,0.11768153309822083
2005-09-15,0.17085282504558563
2005-10-15,0.2891574203968048
2005-11-15,0.1142507866024971
2005-12-15,0.14332042634487152
2006-01-15,0.21933192014694214
2006-02-15,0.1600375473499298
2006-03-15,0.2266014665365219
2006-04-15,0.16692225635051727
2006-05-15,0.4139084219932556
2006-06-15,0.18577739596366882
2006-07-15,0.20678946375846863
2006-08-15,0.14716896414756775
2006-09-15,0.3845983147621155
2006-10-15,0.15333740413188934
2006-11-15,0.11541210860013962
2006-12-15,0.09905239939689636
2007-01-15,0.07412582635879517
2007-02-15,0.171244814991951
2007-03-15,0.19818024337291718
2007-04-15,0.1492461860179901
2007-05-15,0.13958336412906647
2007-06-15,0.1627168506383896
2007-07-15,0.09130849689245224
2007-08-15,0.14544036984443665
2007-09-15,0.0869731456041336
2007-10-15,0.19079799950122833
2007-11-15,0.1064450591802597
2007-12-15,0.1998385339975357
2008-01-15,0.11586364358663559
2008-02-15,0.1149761900305748
2008-03-15,0.12455436587333679
2008-04-15,0.28010448813438416
2008-05-15,0.2988705337047577
2008-06-15,0.14048433303833008
2008-07-15,0.1576688289642334
2008-08-15,0.1332557499408722
2008-09-15,0.17684659361839294
2008-10-15,0.10622881352901459
2008-11-15,0.1191263198852539
2008-12-15,0.1862921565771103
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,0.08959358930587769
2011-02-15,0.19706442952156067
2011-03-15,0.08878323435783386
2011-04-15,0.24362333118915558
2011-05-15,0.23980121314525604
2011-06-15,0.10056889802217484
2011-07-15,0.11870542913675308
2011-08-15,0.10680221766233444
2011-09-15,0.17493021488189697
2011-10-15,0.18033985793590546
2011-11-15,0.18885183334350586
2011-12-15,0.10206769406795502
2012-01-15,0.16556896269321442
2012-02-15,0.10706934332847595
2012-03-15,0.14347879588603973
2012-04-15,0.13549895584583282
2012-05-15,0.1465575248003006
2012-06-15,0.10415168851613998
2012-07-15,0.09512300789356232
2012-08-15,0.12489038705825806
2012-09-15,0.11036330461502075
2012-10-15,0.12738175690174103
2012-11-15,0.1637548804283142
2012-12-15,0.18721464276313782
2013-01-15,0.1925002783536911
2013-02-15,0.226079061627388
2013-03-15,0.19363635778427124
2013-04-15,0.13728103041648865
2013-05-15,0.1906643956899643
2013-06-15,0.09061049669981003
2013-07-15,0.12931935489177704
2013-08-15,0.13348868489265442
2013-09-15,0.23844988644123077
2013-10-15,0.16855986416339874
2013-11-15,0.10076961666345596
2013-12-15,0.10663885623216629
2014-01-15,0.19223293662071228
2014-02-15,0.16956259310245514
2014-03-15,0.2006477266550064
2014-04-15,0.22324945032596588
2014-05-15,0.20929007232189178
2014-06-15,0.09336261451244354
2014-07-15,0.14486855268478394
2014-08-15,0.10163407027721405
2014-09-15,0.2971942126750946
2014-10-15,0.14654453098773956
2014-11-15,0.23852123320102692
2014-12-15,0.12467388808727264
2015-01-15,0.11817991733551025
2015-02-15,0.1250072717666626
2015-03-15,0.14677655696868896
2015-04-15,0.1313382238149643
2015-05-15,0.10233163833618164
2015-06-15,0.08755356818437576
2015-07-15,0.10573428869247437
2015-08-15,0.21402637660503387
2015-09-15,0.13046620786190033
2015-10-15,0.20272423326969147
2015-11-15,0.1486026644706726
2015-12-15,0.12140186131000519
2016-01-15,0.17140068113803864
2016-02-15,0.1335473656654358
2016-03-15,0.17485706508159637
2016-04-15,0.1388356238603592
2016-05-15,0.3663690984249115
2016-06-15,0.12246578186750412
2016-07-15,0.08378133922815323
2016-08-15,0.1051407977938652
2016-09-15,0.2088238149881363
2016-10-15,0.15572810173034668
2016-11-15,0.1295090913772583
2016-12-15,0.07131154090166092
2017-01-15,0.1474086195230484
2017-02-15,0.18025313317775726
2017-03-15,0.12403276562690735
2017-04-15,0.1297711282968521
2017-05-15,0.1746572107076645
2017-06-15,0.09407538175582886
2017-07-15,0.09392198175191879
2017-08-15,0.09867957979440689
2017-09-15,0.20331184566020966
2017-10-15,0.09910936653614044
2017-11-15,0.1538335531949997
2017-12-15,0.1219712495803833
2018-01-15,0.15235699713230133
2018-02-15,0.22061139345169067
2018-03-15,0.2145455777645111
2018-04-15,0.23225638270378113
2018-05-15,0.4667415916919708
2018-06-15,0.17361560463905334
2018-07-15,0.18455423414707184
2018-08-15,0.09756378829479218
2018-09-15,0.10091196000576019
2018-10-15,0.1478726714849472
2018-11-15,0.2545812427997589
2018-12-15,0.14784808456897736
2019-01-15,0.1310494840145111
2019-02-15,0.14337670803070068
2019-03-15,0.10950465500354767
2019-04-15,0.4655163288116455
2019-05-15,0.162368506193161
2019-06-15,0.10005053132772446
2019-07-15,0.1724000722169876
2019-08-15,0.20403899252414703
2019-09-15,0.16197702288627625
2019-10-15,0.15756456553936005
2019-11-15,0.2792263925075531
2019-12-15,0.12935300171375275
