time,concNnh4
2000-01-15,2.1069999999999998
2000-02-15,1.1644444444444446
2000-03-15,0.8493333333333335
2000-04-15,1.5966666666666667
2000-05-15,1.4706666666666666
2000-06-15,1.3166666666666669
2000-07-15,0.9954838709677422
2000-08-15,1.1806451612903226
2000-09-15,0.8829999999999998
2000-10-15,1.7369999999999999
2000-11-15,2.597
2000-12-15,2.931290322580645
2001-01-15,2.3435483870967744
2001-02-15,1.79
2001-03-15,1.6441935483870966
2001-04-15,1.392777777777778
2001-05-15,1.0896
2001-06-15,1.5186666666666666
2001-07-15,1.214516129032258
2001-08-15,1.0193750000000001
2001-09-15,1.3465517241379312
2001-10-15,1.9874999999999996
2001-11-15,1.569333333333333
2001-12-15,2.403870967741936
2002-01-15,2.558387096774194
2002-02-15,1.5848000000000002
2002-03-15,1.2710000000000004
2002-04-15,1.4478571428571425
2002-05-15,1.485862068965517
2002-06-15,1.3615384615384616
2002-07-15,1.4740000000000002
2002-08-15,1.2449999999999997
2002-09-15,1.4233333333333336
2002-10-15,1.7116666666666662
2002-11-15,1.6828571428571428
2002-12-15,3.0548387096774188
2003-01-15,2.7280000000000006
2003-02-15,2.793461538461538
2003-03-15,3.656129032258064
2003-04-15,1.7600000000000002
2003-05-15,1.9354838709677418
2003-06-15,1.131379310344828
2003-07-15,1.2133333333333336
2003-08-15,0.9132258064516132
2003-09-15,1.359655172413793
2003-10-15,1.3951612903225807
2003-11-15,1.7943333333333338
2003-12-15,1.6080645161290326
2004-01-15,2.0299999999999994
2004-02-15,1.7762068965517241
2004-03-15,2.3719354838709674
2004-04-15,1.680333333333333
2004-05-15,1.3633333333333335
2004-06-15,1.32448275862069
2004-07-15,1.0512903225806454
2004-08-15,0.8730769230769232
2004-09-15,0.9819999999999999
2004-10-15,1.7683333333333333
2004-11-15,1.5933333333333335
2004-12-15,2.589032258064516
2005-01-15,1.25
2005-02-15,1.9899999999999998
2005-03-15,2.104137931034483
2005-04-15,1.8503333333333327
2005-05-15,1.6512903225806448
2005-06-15,1.0509999999999997
2005-07-15,1.0814285714285714
2005-08-15,0.8687096774193549
2005-09-15,1.3743333333333332
2005-10-15,1.6496774193548385
2005-11-15,2.7726666666666673
2005-12-15,1.4827586206896552
2006-01-15,3.286206896551724
2006-02-15,2.948214285714286
2006-03-15,2.9287096774193544
2006-04-15,1.9563333333333337
2006-05-15,1.8099999999999998
2006-06-15,1.4946666666666666
2006-07-15,1.1625
2006-08-15,1.4832258064516126
2006-09-15,1.4513793103448278
2006-10-15,1.6793548387096777
2006-11-15,2.0965517241379312
2006-12-15,2.184137931034483
2007-01-15,0.838709677419355
2007-02-15,2.216071428571428
2007-03-15,2.3206451612903227
2007-04-15,1.3133333333333332
2007-05-15,1.5267741935483874
2007-06-15,1.1003333333333336
2007-07-15,1.1334615384615385
2007-08-15,1.2496
2007-09-15,1.5451851851851854
2007-10-15,1.6558620689655172
2007-11-15,1.4930000000000005
2007-12-15,2.1712903225806452
2008-01-15,1.941034482758621
2008-02-15,2.455517241379311
2008-03-15,1.447096774193549
2008-04-15,1.5813793103448275
2008-05-15,1.0093548387096776
2008-06-15,0.8583333333333333
2008-07-15,0.6851612903225807
2008-08-15,0.7854838709677417
2008-09-15,1.3093333333333335
2008-10-15,1.8086206896551724
2008-11-15,1.489
2008-12-15,1.2374193548387094
2009-01-15,2.120967741935483
2009-02-15,1.9421428571428572
2009-03-15,1.6161290322580644
2009-04-15,1.601666666666667
2009-05-15,0.8041935483870968
2009-06-15,0.7149999999999999
2009-07-15,1.1236666666666664
2009-08-15,0.9066666666666667
2009-09-15,0.7643333333333332
2009-10-15,1.1636666666666666
2009-11-15,1.3936666666666666
2009-12-15,1.515666666666666
2010-01-15,2.2536666666666667
2010-02-15,2.4492857142857143
2010-03-15,1.022258064516129
2010-04-15,1.6132142857142864
2010-05-15,1.0741935483870966
2010-06-15,0.795
2010-07-15,0.5393548387096775
2010-08-15,0.3183333333333333
2010-09-15,0.9083333333333333
2010-10-15,1.335483870967742
2010-11-15,1.1351724137931032
2010-12-15,2.534838709677419
2011-01-15,1.3096774193548388
2011-02-15,1.761111111111111
2011-03-15,2.0996551724137933
2011-04-15,1.6193333333333335
2011-05-15,1.2787999999999997
2011-06-15,1.3243333333333334
2011-07-15,1.0710344827586207
2011-08-15,1.0496774193548388
2011-09-15,1.1776666666666666
2011-10-15,1.3635483870967737
2011-11-15,2.7289655172413787
2011-12-15,1.6826666666666663
2012-01-15,1.3603225806451613
2012-02-15,2.859999999999999
2012-03-15,1.7380645161290318
2012-04-15,1.4220000000000002
2012-05-15,1.119032258064516
2012-06-15,1.317
2012-07-15,1.1862068965517243
2012-08-15,0.8635483870967742
2012-09-15,1.111666666666667
2012-10-15,1.2550000000000001
2012-11-15,2.113333333333333
2012-12-15,1.9741935483870965
2013-01-15,1.874
2013-02-15,2.0060714285714285
2013-03-15,1.6196774193548384
2013-04-15,1.928
2013-05-15,1.353225806451613
2013-06-15,1.1472000000000002
2013-07-15,1.0032258064516129
2013-08-15,0.8274193548387097
2013-09-15,0.8113333333333331
2013-10-15,1.5161290322580647
2013-11-15,1.3156666666666665
2013-12-15,1.256451612903226
2014-01-15,1.1293548387096772
2014-02-15,1.891428571428571
2014-03-15,1.2983333333333331
2014-04-15,0.6916666666666667
2014-05-15,0.5577419354838709
2014-06-15,0.7633333333333335
2014-07-15,0.8490322580645161
2014-08-15,0.8796774193548386
2014-09-15,1.0896666666666668
2014-10-15,1.460967741935484
2014-11-15,2.132333333333333
2014-12-15,1.6674193548387095
