,0
2000-06-15,
2001-06-15,
2002-06-15,0.7084112433862433
2003-06-15,0.7492643907018907
2004-06-15,0.8578663593351092
2005-06-15,0.9906263888888888
2006-06-15,0.5232917478354978
2007-06-15,0.6236962932900433
2008-06-15,
2009-06-15,0.6670014550264551
2010-06-15,0.4111237373737373
2011-06-15,0.18926091269841272
2012-06-15,0.43961607142857145
2013-06-15,0.3477628968253968
2014-06-15,0.36066468253968265
2015-06-15,0.38886868686868686
2016-06-15,0.2155863095238095
2017-06-15,0.36900793650793645
2018-06-15,0.39622023809523815
2019-06-15,0.31878075396825395
