,0
2000-06-15,1.4231080015500386
2001-06-15,1.3185811291138332
2002-06-15,1.2292042722304661
2003-06-15,1.2879881610472996
2004-06-15,1.2068689614534378
2005-06-15,1.2363416502873104
2006-06-15,1.4327009692788124
2007-06-15,1.1640329211950302
2008-06-15,1.1127529193957646
2009-06-15,1.053377779821555
2010-06-15,1.131092481315136
2011-06-15,1.1698248113195102
2012-06-15,1.032384601732095
2013-06-15,1.0034595007697742
2014-06-15,0.9845347727338473
2015-06-15,0.8708279604713122
2016-06-15,0.8027184878786405
2017-06-15,0.8824095502495766
2018-06-15,0.8801062156756719
2019-06-15,0.8182331758240858
