time,vmrisop
2019-03-15,0.010000265499999998
2019-04-15,0.015374938999999997
2019-05-15,0.025833393499999996
2019-06-15,
2019-07-15,0.27499976071428567
2019-08-15,0.43785781928571416
2019-09-15,0.12911144666666663
2019-10-15,0.026333075666666657
2019-11-15,0.012749841749999996
2019-12-15,0.013667004888888886
