time,wetrdn
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,35.609554290771484
2002-02-15,90.79566955566406
2002-03-15,139.37417602539062
2002-04-15,408.9172668457031
2002-05-15,1130.36669921875
2002-06-15,617.9288330078125
2002-07-15,428.9266662597656
2002-08-15,291.3802185058594
2002-09-15,193.8896484375
2002-10-15,97.38349914550781
2002-11-15,60.58052444458008
2002-12-15,40.977561950683594
2003-01-15,28.077959060668945
2003-02-15,57.61048126220703
2003-03-15,158.44679260253906
2003-04-15,376.7878112792969
2003-05-15,1043.514404296875
2003-06-15,309.33013916015625
2003-07-15,696.3980712890625
2003-08-15,869.5966796875
2003-09-15,366.57073974609375
2003-10-15,47.75059509277344
2003-11-15,91.56141662597656
2003-12-15,43.33939743041992
2004-01-15,16.5899715423584
2004-02-15,84.71365356445312
2004-03-15,190.70578002929688
2004-04-15,313.8722229003906
2004-05-15,518.7423095703125
2004-06-15,169.99266052246094
2004-07-15,503.1532897949219
2004-08-15,369.15234375
2004-09-15,228.45913696289062
2004-10-15,172.75250244140625
2004-11-15,44.6387939453125
2004-12-15,23.7010555267334
2005-01-15,6.786902904510498
2005-02-15,48.86708068847656
2005-03-15,79.52238464355469
2005-04-15,338.9461669921875
2005-05-15,811.24951171875
2005-06-15,475.4291076660156
2005-07-15,345.4537353515625
2005-08-15,266.5622253417969
2005-09-15,222.75621032714844
2005-10-15,73.23648071289062
2005-11-15,44.382225036621094
2005-12-15,26.182939529418945
2006-01-15,44.26607131958008
2006-02-15,33.21260070800781
2006-03-15,109.01680755615234
2006-04-15,187.2122802734375
2006-05-15,518.8989868164062
2006-06-15,238.1049041748047
2006-07-15,423.873046875
2006-08-15,112.01275634765625
2006-09-15,362.8797607421875
2006-10-15,103.7287368774414
2006-11-15,47.915611267089844
2006-12-15,19.670085906982422
2007-01-15,46.044334411621094
2007-02-15,47.87830352783203
2007-03-15,80.5044937133789
2007-04-15,761.3258666992188
2007-05-15,607.8178100585938
2007-06-15,563.06005859375
2007-07-15,290.2107238769531
2007-08-15,525.4024047851562
2007-09-15,196.8627471923828
2007-10-15,28.334083557128906
2007-11-15,49.671234130859375
2007-12-15,43.209434509277344
2008-01-15,39.00754928588867
2008-02-15,7.375789642333984
2008-03-15,61.096710205078125
2008-04-15,153.05393981933594
2008-05-15,900.4188842773438
2008-06-15,222.20040893554688
2008-07-15,530.1229858398438
2008-08-15,347.36029052734375
2008-09-15,288.69683837890625
2008-10-15,122.69017028808594
2008-11-15,72.19374084472656
2008-12-15,43.394264221191406
2009-01-15,66.41889190673828
2009-02-15,25.41806983947754
2009-03-15,121.52135467529297
2009-04-15,285.53350830078125
2009-05-15,654.4716796875
2009-06-15,251.3860321044922
2009-07-15,348.0113220214844
2009-08-15,432.95697021484375
2009-09-15,591.5614013671875
2009-10-15,46.98668670654297
2009-11-15,69.38294219970703
2009-12-15,49.022308349609375
2010-01-15,25.25931167602539
2010-02-15,92.04252624511719
2010-03-15,133.27882385253906
2010-04-15,441.39349365234375
2010-05-15,433.957763671875
2010-06-15,661.80078125
2010-07-15,373.2579040527344
2010-08-15,93.37191009521484
2010-09-15,211.95228576660156
2010-10-15,155.4088592529297
2010-11-15,88.32060241699219
2010-12-15,35.993473052978516
2011-01-15,13.84533405303955
2011-02-15,16.956281661987305
2011-03-15,35.4073371887207
2011-04-15,300.064208984375
2011-05-15,1448.5755615234375
2011-06-15,339.2564697265625
2011-07-15,471.67108154296875
2011-08-15,305.8857421875
2011-09-15,264.9761047363281
2011-10-15,61.974666595458984
2011-11-15,17.65305519104004
2011-12-15,60.617576599121094
2012-01-15,23.530853271484375
2012-02-15,14.34042739868164
2012-03-15,86.85427856445312
2012-04-15,187.05076599121094
2012-05-15,439.5025329589844
2012-06-15,611.5121459960938
2012-07-15,516.7787475585938
2012-08-15,577.3742065429688
2012-09-15,265.27642822265625
2012-10-15,58.035369873046875
2012-11-15,30.872840881347656
2012-12-15,58.79756164550781
2013-01-15,22.525714874267578
2013-02-15,40.887718200683594
2013-03-15,137.83673095703125
2013-04-15,346.0450744628906
2013-05-15,229.23126220703125
2013-06-15,378.7294921875
2013-07-15,328.1618957519531
2013-08-15,544.8318481445312
2013-09-15,104.18775177001953
2013-10-15,128.095703125
2013-11-15,44.67208480834961
2013-12-15,25.325315475463867
2014-01-15,24.19512939453125
2014-02-15,81.41315460205078
2014-03-15,53.6873893737793
2014-04-15,195.92572021484375
2014-05-15,634.7034912109375
2014-06-15,644.355224609375
2014-07-15,434.8419494628906
2014-08-15,316.8675537109375
2014-09-15,316.1976013183594
2014-10-15,95.21504211425781
2014-11-15,44.9901008605957
2014-12-15,19.71895408630371
2015-01-15,36.15687561035156
2015-02-15,40.549198150634766
2015-03-15,128.938720703125
2015-04-15,205.9124755859375
2015-05-15,948.7803955078125
2015-06-15,263.6136779785156
2015-07-15,428.6170349121094
2015-08-15,340.0664978027344
2015-09-15,438.1878967285156
2015-10-15,66.40095520019531
2015-11-15,21.563631057739258
2015-12-15,4.972536563873291
2016-01-15,46.25551986694336
2016-02-15,64.56239318847656
2016-03-15,151.10861206054688
2016-04-15,273.8581848144531
2016-05-15,358.93939208984375
2016-06-15,212.40142822265625
2016-07-15,283.50360107421875
2016-08-15,222.12286376953125
2016-09-15,188.42059326171875
2016-10-15,36.2254753112793
2016-11-15,63.020751953125
2016-12-15,21.915189743041992
2017-01-15,27.386791229248047
2017-02-15,88.7269287109375
2017-03-15,76.66203308105469
2017-04-15,311.36590576171875
2017-05-15,1023.255126953125
2017-06-15,404.7740173339844
2017-07-15,596.0953369140625
2017-08-15,485.24517822265625
2017-09-15,151.1321258544922
2017-10-15,7.4860053062438965
2017-11-15,47.685150146484375
2017-12-15,39.28380584716797
2018-01-15,44.75531768798828
2018-02-15,102.304443359375
2018-03-15,135.38136291503906
2018-04-15,258.0174255371094
2018-05-15,308.2464599609375
2018-06-15,406.6820068359375
2018-07-15,413.4956359863281
2018-08-15,191.54884338378906
2018-09-15,182.17138671875
2018-10-15,76.90766143798828
2018-11-15,65.93057250976562
2018-12-15,19.026611328125
2019-01-15,14.4439115524292
2019-02-15,48.54075241088867
2019-03-15,91.80964660644531
2019-04-15,283.6835021972656
2019-05-15,394.6447448730469
2019-06-15,542.2465209960938
2019-07-15,433.5450439453125
2019-08-15,734.3212280273438
2019-09-15,300.8963928222656
2019-10-15,92.61754608154297
2019-11-15,37.8853874206543
2019-12-15,32.07730484008789
