,0
2000-10-15,
2001-10-15,
2002-10-15,1024.84423828125
2003-10-15,
2004-10-15,812.9789835611979
2005-10-15,547.8275146484375
2006-10-15,481.2195638020833
2007-10-15,710.2789713541666
2008-10-15,1068.198954264323
2009-10-15,895.0767822265625
2010-10-15,1023.5133870442709
2011-10-15,555.9421590169271
2012-10-15,723.0331013997396
2013-10-15,976.2061564127604
2014-10-15,539.4563140869141
2015-10-15,1020.6406453450521
2016-10-15,828.1871948242188
2017-10-15,983.3036397298177
2018-10-15,828.3309427897135
2019-10-15,661.3678690592448
