,0
2000-01-15,0.6482202447163516
2001-01-15,0.35452580645161297
2002-01-15,0.5315555555555556
2003-01-15,0.2613691756272402
2004-01-15,0.09264293659621803
2005-01-15,0.04598886328725039
2006-01-15,0.07367999999999998
2007-01-15,0.033163236929922145
2008-01-15,0.03272562106043753
2009-01-15,0.01789486260454003
2010-01-15,0.03159025901795646
2011-01-15,0.04601612903225808
2012-01-15,0.05047460140897294
2013-01-15,0.07961389884508163
2014-01-15,0.13581912442396316
2015-01-15,0.06637480798771118
2016-01-15,
2017-01-15,0.21279139520101698
2018-01-15,0.2411701228878648
2019-01-15,0.10272928439006301
