time,concNtno3
2000-01-15,0.4006666666666667
2000-02-15,0.3568965517241379
2000-03-15,0.46516129032258063
2000-04-15,0.25533333333333336
2000-05-15,0.20451612903225802
2000-06-15,0.22166666666666665
2000-07-15,0.22741935483870962
2000-08-15,0.15419354838709678
2000-09-15,0.16066666666666665
2000-10-15,0.19129032258064518
2000-11-15,0.09799999999999996
2000-12-15,0.19548387096774186
2001-01-15,0.24548387096774194
2001-02-15,0.3992592592592593
2001-03-15,0.31677419354838715
2001-04-15,0.1883333333333333
2001-05-15,0.2167741935483871
2001-06-15,0.15586206896551721
2001-07-15,0.14161290322580647
2001-08-15,0.16096774193548388
2001-09-15,0.10517241379310346
2001-10-15,0.20548387096774193
2001-11-15,0.1775
2001-12-15,0.457741935483871
2002-01-15,0.2532258064516129
2002-02-15,0.3539285714285714
2002-03-15,0.3553333333333334
2002-04-15,0.3236666666666667
2002-05-15,0.1841935483870968
2002-06-15,0.16931034482758625
2002-07-15,0.14193548387096774
2002-08-15,0.08548387096774196
2002-09-15,0.10099999999999999
2002-10-15,0.17612903225806453
2002-11-15,0.19533333333333333
2002-12-15,0.3076666666666667
2003-01-15,0.3119354838709678
2003-02-15,0.4892857142857143
2003-03-15,0.8846666666666667
2003-04-15,0.5730000000000002
2003-05-15,0.23483870967741935
2003-06-15,0.17333333333333334
2003-07-15,0.16741935483870968
2003-08-15,0.20451612903225802
2003-09-15,0.13633333333333336
2003-10-15,0.2287096774193548
2003-11-15,0.21166666666666675
2003-12-15,0.24645161290322581
2004-01-15,0.23432258064516126
2004-02-15,0.4109130434782608
2004-03-15,0.39790322580645154
2004-04-15,0.26979999999999993
2004-05-15,0.18993548387096776
2004-06-15,0.21663333333333334
2004-07-15,0.40535483870967726
2004-08-15,0.15438709677419354
2004-09-15,0.16396666666666668
2004-10-15,0.24238709677419357
2004-11-15,0.23823333333333335
2004-12-15,0.3347419354838709
2005-01-15,0.3097741935483871
2005-02-15,0.3745357142857143
2005-03-15,0.4109032258064517
2005-04-15,0.2926333333333334
2005-05-15,0.20220689655172414
2005-06-15,0.9809999999999998
2005-07-15,0.8598387096774193
2005-08-15,0.4883461538461538
2005-09-15,0.2296363636363636
2005-10-15,0.33655555555555555
2005-11-15,0.43763333333333343
2005-12-15,0.4342758620689655
2006-01-15,1.0230000000000001
2006-02-15,0.7018214285714287
2006-03-15,0.4967
2006-04-15,0.4121000000000001
2006-05-15,0.7092580645161292
2006-06-15,0.7633333333333335
2006-07-15,0.384741935483871
2006-08-15,0.2479354838709678
2006-09-15,0.3291379310344828
2006-10-15,0.2436774193548387
2006-11-15,0.3112666666666667
2006-12-15,0.48686206896551726
2007-01-15,0.769766666666667
2007-02-15,0.25114285714285717
2007-03-15,0.4221724137931034
2007-04-15,0.3760370370370371
2007-05-15,0.231741935483871
2007-06-15,0.21386666666666665
2007-07-15,0.19574193548387095
2007-08-15,0.16530769230769232
2007-09-15,0.14421428571428568
2007-10-15,0.2734516129032259
2007-11-15,0.2345555555555556
2007-12-15,0.22370967741935482
2008-01-15,0.1443225806451613
2008-02-15,0.5002142857142857
2008-03-15,0.2769354838709677
2008-04-15,0.2667666666666666
2008-05-15,0.17412903225806448
2008-06-15,0.12617241379310346
2008-07-15,0.13010000000000005
2008-08-15,0.13158620689655176
2008-09-15,0.19053333333333336
2008-10-15,0.18770967741935482
2008-11-15,0.18570000000000003
2008-12-15,0.13583333333333333
2009-01-15,0.2641666666666667
2009-02-15,0.3065357142857143
2009-03-15,0.2464838709677419
2009-04-15,0.2265
2009-05-15,0.22548275862068962
2009-06-15,0.16024999999999998
2009-07-15,0.1398709677419355
2009-08-15,0.15035483870967742
2009-09-15,0.18828571428571425
2009-10-15,0.19164285714285714
2009-11-15,0.20093333333333335
2009-12-15,0.21716129032258064
2010-01-15,0.28596774193548385
2010-02-15,0.21832142857142856
2010-03-15,0.3787096774193548
2010-04-15,0.3335
2010-05-15,0.15287096774193545
2010-06-15,0.13816666666666666
2010-07-15,0.1542258064516129
2010-08-15,0.18835483870967742
2010-09-15,0.10576666666666662
2010-10-15,0.24777419354838706
2010-11-15,0.17216666666666672
2010-12-15,
2011-01-15,0.28945161290322585
2011-02-15,0.5633571428571429
2011-03-15,0.431
2011-04-15,0.2655
2011-05-15,0.18374193548387102
2011-06-15,0.1549666666666667
2011-07-15,0.16264516129032253
2011-08-15,0.14258064516129032
2011-09-15,0.1883
2011-10-15,0.16380645161290328
2011-11-15,0.3142333333333332
2011-12-15,0.1985483870967742
2012-01-15,0.25668965517241377
2012-02-15,0.36422727272727273
2012-03-15,0.4994137931034482
2012-04-15,0.3116333333333334
2012-05-15,0.16566666666666666
2012-06-15,0.27362962962962967
2012-07-15,0.18387096774193545
2012-08-15,0.17670967741935478
2012-09-15,0.1755357142857143
2012-10-15,0.1993214285714285
2012-11-15,0.22803448275862073
2012-12-15,0.17993548387096775
2013-01-15,0.19851612903225804
2013-02-15,0.2755714285714286
2013-03-15,0.19937931034482756
2013-04-15,0.21340000000000003
2013-05-15,0.1259032258064516
2013-06-15,0.10613333333333336
2013-07-15,0.1514193548387097
2013-08-15,0.1524516129032258
2013-09-15,0.14679999999999999
2013-10-15,0.18306451612903224
2013-11-15,0.17110000000000006
2013-12-15,0.2982333333333333
2014-01-15,0.22451612903225807
2014-02-15,0.1623076923076923
2014-03-15,0.5296774193548388
2014-04-15,0.257
2014-05-15,0.14193548387096774
2014-06-15,0.14100000000000001
2014-07-15,0.10483870967741936
2014-08-15,0.09838709677419351
2014-09-15,0.07600000000000001
2014-10-15,0.16967741935483874
2014-11-15,0.1793333333333333
2014-12-15,0.15967741935483873
2015-01-15,0.22096774193548385
2015-02-15,0.2385714285714286
2015-03-15,0.4093548387096774
2015-04-15,0.27733333333333327
2015-05-15,0.20387096774193553
2015-06-15,0.1582142857142857
2015-07-15,0.14636363636363636
2015-08-15,0.1308
2015-09-15,0.15875000000000003
2015-10-15,0.18677419354838712
2015-11-15,0.23500000000000001
2015-12-15,0.24000000000000002
2016-01-15,0.26451612903225796
2016-02-15,0.16962962962962966
2016-03-15,0.34032258064516124
2016-04-15,0.25100000000000006
2016-05-15,0.11709677419354841
2016-06-15,0.10933333333333334
2016-07-15,0.10548387096774191
2016-08-15,0.08387096774193549
2016-09-15,0.13899999999999998
2016-10-15,0.14451612903225808
2016-11-15,0.19933333333333333
2016-12-15,0.2561290322580645
2017-01-15,0.3583870967741935
2017-02-15,0.36000000000000004
2017-03-15,0.4019354838709678
2017-04-15,0.2593103448275862
2017-05-15,0.13161290322580646
2017-06-15,0.16566666666666666
2017-07-15,0.1538709677419354
2017-08-15,0.12451612903225806
2017-09-15,0.09866666666666668
2017-10-15,0.14903225806451612
2017-11-15,0.20100000000000004
2017-12-15,0.3713333333333334
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
