time,concCocpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,14.728000000000003
2003-02-15,13.148333333333332
2003-03-15,10.405333333333333
2003-04-15,3.6805
2003-05-15,2.6099999999999994
2003-06-15,3.313636363636363
2003-07-15,3.351666666666668
2003-08-15,4.131111111111111
2003-09-15,4.673461538461539
2003-10-15,5.842222222222223
2003-11-15,10.516800000000003
2003-12-15,12.287058823529412
2004-01-15,11.159545454545457
2004-02-15,16.045599999999997
2004-03-15,8.06846153846154
2004-04-15,4.822500000000001
2004-05-15,3.1552000000000002
2004-06-15,5.127999999999999
2004-07-15,6.638333333333333
2004-08-15,3.5496428571428567
2004-09-15,4.268275862068966
2004-10-15,5.7441935483870985
2004-11-15,13.916666666666664
2004-12-15,19.456774193548384
2005-01-15,22.37037037037037
2005-02-15,14.59037037037037
2005-03-15,11.920967741935483
2005-04-15,5.610344827586206
2005-05-15,5.102499999999999
2005-06-15,4.931666666666667
2005-07-15,3.4390322580645165
2005-08-15,2.7776923076923077
2005-09-15,4.46
2005-10-15,9.252999999999998
2005-11-15,14.028888888888888
2005-12-15,16.46652173913043
2006-01-15,20.941249999999997
2006-02-15,14.653571428571428
2006-03-15,7.666896551724139
2006-04-15,4.1576666666666675
2006-05-15,3.9030769230769233
2006-06-15,3.3359090909090914
2006-07-15,4.018421052631579
2006-08-15,3.8475862068965516
2006-09-15,4.203571428571429
2006-10-15,6.050967741935485
2006-11-15,15.895172413793107
2006-12-15,15.573225806451612
2007-01-15,17.27032258064516
2007-02-15,15.507391304347827
2007-03-15,8.109032258064515
2007-04-15,7.34074074074074
2007-05-15,3.083214285714285
2007-06-15,3.178846153846154
2007-07-15,3.3582142857142863
2007-08-15,2.308999999999999
2007-09-15,3.704333333333333
2007-10-15,7.689032258064515
2007-11-15,15.234230769230773
2007-12-15,21.328387096774193
2008-01-15,15.480000000000004
2008-02-15,18.08758620689655
2008-03-15,4.658709677419354
2008-04-15,2.7150000000000003
2008-05-15,2.8770967741935487
2008-06-15,3.04103448275862
2008-07-15,2.436451612903226
2008-08-15,2.500322580645162
2008-09-15,3.8234482758620687
2008-10-15,7.200000000000002
2008-11-15,8.774074074074074
2008-12-15,11.02032258064516
2009-01-15,17.877741935483872
2009-02-15,10.985357142857143
2009-03-15,6.87290322580645
2009-04-15,2.9420000000000006
2009-05-15,3.7868965517241375
2009-06-15,2.5624137931034485
2009-07-15,2.5596774193548386
2009-08-15,2.9458064516129037
2009-09-15,2.9617241379310344
2009-10-15,5.9645161290322575
2009-11-15,9.553703703703704
2009-12-15,11.815
2010-01-15,13.653333333333332
2010-02-15,9.458888888888888
2010-03-15,6.80225806451613
2010-04-15,3.74
2010-05-15,2.083548387096774
2010-06-15,2.501333333333333
2010-07-15,3.3537931034482766
2010-08-15,2.1048387096774195
2010-09-15,2.166666666666667
2010-10-15,6.669354838709677
2010-11-15,6.304827586206896
2010-12-15,11.366333333333335
2011-01-15,18.143333333333334
2011-02-15,15.974642857142856
2011-03-15,6.507857142857141
2011-04-15,4.119
2011-05-15,3.272
2011-06-15,2.6788
2011-07-15,1.9789285714285714
2011-08-15,2.8240000000000003
2011-09-15,3.6639999999999997
2011-10-15,5.72962962962963
2011-11-15,15.540000000000001
2011-12-15,12.556249999999997
2012-01-15,14.195416666666667
2012-02-15,13.889642857142857
2012-03-15,7.202068965517242
2012-04-15,2.5468965517241378
2012-05-15,2.4835483870967736
2012-06-15,2.6906666666666665
2012-07-15,2.6535483870967735
2012-08-15,3.0410344827586218
2012-09-15,3.0960714285714284
2012-10-15,5.194838709677419
2012-11-15,10.269666666666668
2012-12-15,10.973225806451612
2013-01-15,13.925925925925927
2013-02-15,9.938928571428571
2013-03-15,7.184000000000001
2013-04-15,4.032666666666667
2013-05-15,1.6249999999999998
2013-06-15,2.7849999999999997
2013-07-15,3.464193548387097
2013-08-15,2.653157894736842
2013-09-15,3.2686363636363636
2013-10-15,4.577500000000001
2013-11-15,7.464761904761905
2013-12-15,14.094814814814818
2014-01-15,8.987741935483871
2014-02-15,5.233214285714285
2014-03-15,5.3832
2014-04-15,2.356956521739131
2014-05-15,1.7432142857142856
2014-06-15,2.71037037037037
2014-07-15,2.310645161290323
2014-08-15,1.7565517241379311
2014-09-15,2.556666666666666
2014-10-15,4.76
2014-11-15,5.728148148148149
2014-12-15,8.052083333333334
2015-01-15,9.514615384615384
2015-02-15,7.215999999999999
2015-03-15,5.146190476190476
2015-04-15,2.6662068965517243
2015-05-15,2.195357142857143
2015-06-15,3.249545454545455
2015-07-15,3.8203333333333327
2015-08-15,2.407307692307692
2015-09-15,1.8083333333333331
2015-10-15,4.973571428571428
2015-11-15,10.674814814814814
2015-12-15,16.53925925925926
2016-01-15,11.188064516129034
2016-02-15,6.588275862068963
2016-03-15,3.472068965517241
2016-04-15,2.023214285714286
2016-05-15,2.148333333333333
2016-06-15,1.8706896551724137
2016-07-15,2.634285714285713
2016-08-15,2.398064516129033
2016-09-15,2.9296551724137925
2016-10-15,3.9883870967741943
2016-11-15,5.7637931034482754
2016-12-15,13.103
2017-01-15,11.409666666666663
2017-02-15,10.642916666666666
2017-03-15,5.466153846153849
2017-04-15,2.554333333333333
2017-05-15,2.3620000000000005
2017-06-15,2.804827586206897
2017-07-15,2.3953571428571427
2017-08-15,2.7813333333333334
2017-09-15,2.0000000000000004
2017-10-15,6.8980645161290335
2017-11-15,7.701333333333334
2017-12-15,9.57516129032258
2018-01-15,7.348076923076922
2018-02-15,6.981923076923076
2018-03-15,4.223333333333333
2018-04-15,1.6247826086956523
2018-05-15,0.955238095238095
2018-06-15,1.539666666666667
2018-07-15,1.8374193548387099
2018-08-15,1.5410344827586204
2018-09-15,2.1688461538461534
2018-10-15,2.5920689655172415
2018-11-15,3.8279310344827593
2018-12-15,10.266206896551724
2019-01-15,8.623225806451613
2019-02-15,7.8450000000000015
2019-03-15,4.032580645161289
2019-04-15,2.152333333333333
2019-05-15,1.3096296296296293
2019-06-15,2.707142857142857
2019-07-15,2.542758620689655
2019-08-15,2.1450000000000005
2019-09-15,2.1314285714285712
2019-10-15,2.3749999999999996
2019-11-15,2.6873333333333336
2019-12-15,6.837741935483872
