,var,station_id,period,season,trend [%/yr],trend err [%/yr],yoffs,slope,slope err,num yrs,pval,unit
0,concNhno3,SE0012R,2000-2019,all,,,,,,10,,ug N m-3
1,concNhno3,SE0012R,2000-2019,spring,,,,,,10,,ug N m-3
2,concNhno3,SE0012R,2000-2019,summer,,,,,,9,,ug N m-3
3,concNhno3,SE0012R,2000-2019,autumn,,,,,,9,,ug N m-3
4,concNhno3,SE0012R,2000-2019,winter,,,,,,11,,ug N m-3
5,concNhno3,SE0012R,2000-2010,all,,,,,,3,,ug N m-3
6,concNhno3,SE0012R,2000-2010,spring,,,,,,3,,ug N m-3
7,concNhno3,SE0012R,2000-2010,summer,,,,,,2,,ug N m-3
8,concNhno3,SE0012R,2000-2010,autumn,,,,,,2,,ug N m-3
9,concNhno3,SE0012R,2000-2010,winter,,,,,,3,,ug N m-3
10,concNhno3,SE0012R,2010-2019,all,-4.333983754571854,1.2663597639817072,0.1390410870557058,-0.006026018125174399,0.001725835932625664,8,0.10868055555555556,ug N m-3
11,concNhno3,SE0012R,2010-2019,spring,-4.243086822333431,2.7729310408173324,0.13873256856782568,-0.005886543335186102,0.003773021253032818,8,0.39875992063492066,ug N m-3
12,concNhno3,SE0012R,2010-2019,summer,-5.479222001813603,1.2536443538160096,0.22107798440588844,-0.012113353562733483,0.0026752766635682766,8,0.014136904761904762,ug N m-3
13,concNhno3,SE0012R,2010-2019,autumn,-1.9542706510444434,4.439896937664389,0.10964383153865734,-0.0021427372204405916,0.0048563197358614885,8,0.7195436507936508,ug N m-3
14,concNhno3,SE0012R,2010-2019,winter,-5.249105916082096,4.751254121379119,0.09203499183058739,-0.004831014201045036,0.004310101218935517,9,0.25951829805996474,ug N m-3
15,concNhno3,SE0012R,2005-2019,all,,,,,,9,,ug N m-3
16,concNhno3,SE0012R,2005-2019,spring,,,,,,9,,ug N m-3
17,concNhno3,SE0012R,2005-2019,summer,,,,,,9,,ug N m-3
18,concNhno3,SE0012R,2005-2019,autumn,,,,,,9,,ug N m-3
19,concNhno3,SE0012R,2005-2019,winter,-4.849383996007779,2.2658089795618186,0.12476167662276161,-0.006050172779295179,0.002677309419959784,10,0.1557418430335097,ug N m-3
20,concNhno3,GB0048R,2000-2019,all,,,,,,13,,ug N m-3
21,concNhno3,GB0048R,2000-2019,spring,,,,,,11,,ug N m-3
22,concNhno3,GB0048R,2000-2019,summer,,,,,,13,,ug N m-3
23,concNhno3,GB0048R,2000-2019,autumn,,,,,,12,,ug N m-3
24,concNhno3,GB0048R,2000-2019,winter,,,,,,11,,ug N m-3
25,concNhno3,GB0048R,2000-2010,all,,,,,,5,,ug N m-3
26,concNhno3,GB0048R,2000-2010,spring,,,,,,3,,ug N m-3
27,concNhno3,GB0048R,2000-2010,summer,,,,,,5,,ug N m-3
28,concNhno3,GB0048R,2000-2010,autumn,,,,,,4,,ug N m-3
29,concNhno3,GB0048R,2000-2010,winter,,,,,,2,,ug N m-3
30,concNhno3,GB0048R,2010-2019,all,8.06731389513276,7.400744122098729,0.019696875929366794,0.0015890088087568673,0.0013669649250170387,9,0.47670855379188715,ug N m-3
31,concNhno3,GB0048R,2010-2019,spring,13.363487513527991,9.670448087403502,0.01883101571972172,0.002516480434375505,0.0012689262977801262,9,0.11943893298059964,ug N m-3
32,concNhno3,GB0048R,2010-2019,summer,4.522143567831179,9.845460055705887,0.054691069138546794,0.002473208665226897,0.0053375869989395145,9,0.612202380952381,ug N m-3
33,concNhno3,GB0048R,2010-2019,autumn,6.173436345736665,5.8291353541192255,0.010620470108863498,0.0006556479617886775,0.0005953994977365557,9,0.35848765432098767,ug N m-3
34,concNhno3,GB0048R,2010-2019,winter,12.913629513253829,5.023161528482979,0.002268282264897909,0.0002929175680037588,8.466153667541221e-05,10,0.002212852733686067,ug N m-3
35,concNhno3,GB0048R,2005-2019,all,-1.1526356165386,4.273845056861972,0.028339466668937042,-0.00032665078636325354,0.0012026600994258408,13,0.7650248459102625,ug N m-3
36,concNhno3,GB0048R,2005-2019,spring,35.73160627714357,56.58372361067309,0.00628517330106762,0.0022457933777736295,0.0008293380417550603,11,0.04053235730319064,ug N m-3
37,concNhno3,GB0048R,2005-2019,summer,-0.4589898839832197,3.732782370416233,0.06672782145130138,-0.0003062739502638582,0.0024885426585872974,13,0.9523619079608663,ug N m-3
38,concNhno3,GB0048R,2005-2019,autumn,1.4769791342256395,5.797785486625134,0.0127949169157849,0.0001889782530876497,0.0007373634260147816,12,0.9465592891547753,ug N m-3
39,concNhno3,GB0048R,2005-2019,winter,18.51475634712966,14.068961605173136,0.0013212557338799034,0.00024462727985034394,9.150945115834471e-05,11,0.005707170915504249,ug N m-3
40,concNhno3,CH0053R,2000-2019,all,,,,,,0,,ug N m-3
41,concNhno3,CH0053R,2000-2019,spring,,,,,,0,,ug N m-3
42,concNhno3,CH0053R,2000-2019,summer,,,,,,0,,ug N m-3
43,concNhno3,CH0053R,2000-2019,autumn,,,,,,0,,ug N m-3
44,concNhno3,CH0053R,2000-2019,winter,,,,,,0,,ug N m-3
45,concNhno3,CH0053R,2000-2010,all,,,,,,0,,ug N m-3
46,concNhno3,CH0053R,2000-2010,spring,,,,,,0,,ug N m-3
47,concNhno3,CH0053R,2000-2010,summer,,,,,,0,,ug N m-3
48,concNhno3,CH0053R,2000-2010,autumn,,,,,,0,,ug N m-3
49,concNhno3,CH0053R,2000-2010,winter,,,,,,0,,ug N m-3
50,concNhno3,CH0053R,2010-2019,all,,,,,,0,,ug N m-3
51,concNhno3,CH0053R,2010-2019,spring,,,,,,0,,ug N m-3
52,concNhno3,CH0053R,2010-2019,summer,,,,,,0,,ug N m-3
53,concNhno3,CH0053R,2010-2019,autumn,,,,,,0,,ug N m-3
54,concNhno3,CH0053R,2010-2019,winter,,,,,,0,,ug N m-3
55,concNhno3,CH0053R,2005-2019,all,,,,,,0,,ug N m-3
56,concNhno3,CH0053R,2005-2019,spring,,,,,,0,,ug N m-3
57,concNhno3,CH0053R,2005-2019,summer,,,,,,0,,ug N m-3
58,concNhno3,CH0053R,2005-2019,autumn,,,,,,0,,ug N m-3
59,concNhno3,CH0053R,2005-2019,winter,,,,,,0,,ug N m-3
60,concNhno3,GB1055R,2000-2019,all,,,,,,3,,ug N m-3
61,concNhno3,GB1055R,2000-2019,spring,,,,,,3,,ug N m-3
62,concNhno3,GB1055R,2000-2019,summer,,,,,,3,,ug N m-3
63,concNhno3,GB1055R,2000-2019,autumn,,,,,,3,,ug N m-3
64,concNhno3,GB1055R,2000-2019,winter,,,,,,4,,ug N m-3
65,concNhno3,GB1055R,2000-2010,all,,,,,,0,,ug N m-3
66,concNhno3,GB1055R,2000-2010,spring,,,,,,0,,ug N m-3
67,concNhno3,GB1055R,2000-2010,summer,,,,,,0,,ug N m-3
68,concNhno3,GB1055R,2000-2010,autumn,,,,,,0,,ug N m-3
69,concNhno3,GB1055R,2000-2010,winter,,,,,,0,,ug N m-3
70,concNhno3,GB1055R,2010-2019,all,,,,,,3,,ug N m-3
71,concNhno3,GB1055R,2010-2019,spring,,,,,,3,,ug N m-3
72,concNhno3,GB1055R,2010-2019,summer,,,,,,3,,ug N m-3
73,concNhno3,GB1055R,2010-2019,autumn,,,,,,3,,ug N m-3
74,concNhno3,GB1055R,2010-2019,winter,,,,,,4,,ug N m-3
75,concNhno3,GB1055R,2005-2019,all,,,,,,3,,ug N m-3
76,concNhno3,GB1055R,2005-2019,spring,,,,,,3,,ug N m-3
77,concNhno3,GB1055R,2005-2019,summer,,,,,,3,,ug N m-3
78,concNhno3,GB1055R,2005-2019,autumn,,,,,,3,,ug N m-3
79,concNhno3,GB1055R,2005-2019,winter,,,,,,4,,ug N m-3
80,concNhno3,PL0005R,2000-2019,all,,,,,,11,,ug N m-3
81,concNhno3,PL0005R,2000-2019,spring,,,,,,11,,ug N m-3
82,concNhno3,PL0005R,2000-2019,summer,,,,,,11,,ug N m-3
83,concNhno3,PL0005R,2000-2019,autumn,,,,,,11,,ug N m-3
84,concNhno3,PL0005R,2000-2019,winter,,,,,,12,,ug N m-3
85,concNhno3,PL0005R,2000-2010,all,,,,,,3,,ug N m-3
86,concNhno3,PL0005R,2000-2010,spring,,,,,,3,,ug N m-3
87,concNhno3,PL0005R,2000-2010,summer,,,,,,3,,ug N m-3
88,concNhno3,PL0005R,2000-2010,autumn,,,,,,3,,ug N m-3
89,concNhno3,PL0005R,2000-2010,winter,,,,,,3,,ug N m-3
90,concNhno3,PL0005R,2010-2019,all,-1.8049040787832211,0.9104104601996235,0.0938098271144554,-0.0016931773958882936,0.0008515488718532857,9,0.07517636684303351,ug N m-3
91,concNhno3,PL0005R,2010-2019,spring,-0.6887455618663949,0.7947133886762001,0.0874983884394169,-0.0006026412670811027,0.0006950052144626788,9,0.47670855379188715,ug N m-3
92,concNhno3,PL0005R,2010-2019,summer,-1.195629397962185,1.022644627442457,0.1477182255850898,-0.0017661625312434316,0.0015088034172852898,9,0.35848765432098767,ug N m-3
93,concNhno3,PL0005R,2010-2019,autumn,-2.4572378238952544,2.923357322252102,0.09399218546847503,-0.0023096115328371473,0.002737477670113246,9,0.35848765432098767,ug N m-3
94,concNhno3,PL0005R,2010-2019,winter,-5.646354256150231,4.014685619730312,0.04733827753613393,-0.002672886848449707,0.0018259117911968914,10,0.1557418430335097,ug N m-3
95,concNhno3,PL0005R,2005-2019,all,-1.4133489129599899,0.6344828303893874,0.09948577167880204,-0.0014060810725722063,0.0006277499131910084,11,0.02638447971781305,ug N m-3
96,concNhno3,PL0005R,2005-2019,spring,-0.8747666253202341,0.571427100903377,0.09253112350900967,-0.0008094313864906617,0.0005267179674572423,11,0.12097096961680295,ug N m-3
97,concNhno3,PL0005R,2005-2019,summer,-1.1442835955501858,0.41815081571817636,0.15721031278371814,-0.0017989318196972234,0.0006501389046510078,11,0.12097096961680295,ug N m-3
98,concNhno3,PL0005R,2005-2019,autumn,-1.4575265935498716,1.7538477516125786,0.09594061970710754,-0.0013983600462476413,0.0016732148101760284,11,0.3587114698573032,ug N m-3
99,concNhno3,PL0005R,2005-2019,winter,-4.3554810240399355,2.6009186322803197,0.05606728717296697,-0.0024420000535125535,0.0013616999966048057,12,0.0863171145983646,ug N m-3
100,concNhno3,HU0003R,2000-2019,all,,,,,,3,,ug N m-3
101,concNhno3,HU0003R,2000-2019,spring,,,,,,3,,ug N m-3
102,concNhno3,HU0003R,2000-2019,summer,,,,,,3,,ug N m-3
103,concNhno3,HU0003R,2000-2019,autumn,,,,,,3,,ug N m-3
104,concNhno3,HU0003R,2000-2019,winter,,,,,,4,,ug N m-3
105,concNhno3,HU0003R,2000-2010,all,,,,,,0,,ug N m-3
106,concNhno3,HU0003R,2000-2010,spring,,,,,,0,,ug N m-3
107,concNhno3,HU0003R,2000-2010,summer,,,,,,0,,ug N m-3
108,concNhno3,HU0003R,2000-2010,autumn,,,,,,0,,ug N m-3
109,concNhno3,HU0003R,2000-2010,winter,,,,,,0,,ug N m-3
110,concNhno3,HU0003R,2010-2019,all,,,,,,3,,ug N m-3
111,concNhno3,HU0003R,2010-2019,spring,,,,,,3,,ug N m-3
112,concNhno3,HU0003R,2010-2019,summer,,,,,,3,,ug N m-3
113,concNhno3,HU0003R,2010-2019,autumn,,,,,,3,,ug N m-3
114,concNhno3,HU0003R,2010-2019,winter,,,,,,4,,ug N m-3
115,concNhno3,HU0003R,2005-2019,all,,,,,,3,,ug N m-3
116,concNhno3,HU0003R,2005-2019,spring,,,,,,3,,ug N m-3
117,concNhno3,HU0003R,2005-2019,summer,,,,,,3,,ug N m-3
118,concNhno3,HU0003R,2005-2019,autumn,,,,,,3,,ug N m-3
119,concNhno3,HU0003R,2005-2019,winter,,,,,,4,,ug N m-3
120,concNhno3,SE0020R;SE0011R,2000-2019,all,-2.8617147125556723,0.3464091297097936,0.1390397008866005,-0.003978919576565246,0.0003982674849491259,20,1.0352946382857873e-07,ug N m-3
121,concNhno3,SE0020R;SE0011R,2000-2019,spring,-3.4296785188215355,0.696309043605284,0.14443971225104868,-0.004953817783721855,0.0008592581014252375,20,7.745065863454172e-06,ug N m-3
122,concNhno3,SE0020R;SE0011R,2000-2019,summer,-1.527677365762318,0.3573106267316038,0.21182751655578608,-0.003236041024879171,0.0007138668938919338,19,0.004057465559070709,ug N m-3
123,concNhno3,SE0020R;SE0011R,2000-2019,autumn,-3.0410369108317683,1.0742516525908794,0.1324047775318225,-0.004026478156447411,0.0013069943803497856,19,0.0014130922285316276,ug N m-3
124,concNhno3,SE0020R;SE0011R,2000-2019,winter,-4.214277460234595,0.7946283324046906,0.05251111469326794,-0.0022129640706363275,0.0003094314830377697,20,2.1264996492297583e-06,ug N m-3
125,concNhno3,SE0020R;SE0011R,2000-2010,all,-3.461947287112084,0.5291800212089558,0.14120754835851215,-0.004888530889594995,0.0007261576622853557,11,0.00013227513227513228,ug N m-3
126,concNhno3,SE0020R;SE0011R,2000-2010,spring,-2.7689266187620833,1.7490365217217796,0.13443855817119285,-0.0037225050230821066,0.002316459289027584,11,0.04053235730319064,ug N m-3
127,concNhno3,SE0020R;SE0011R,2000-2010,summer,-1.550054252532109,1.431882885743024,0.2117742995421092,-0.0032826165358225503,0.003017301671206951,11,0.3587114698573032,ug N m-3
128,concNhno3,SE0020R;SE0011R,2000-2010,autumn,-5.865163484033753,0.6839245395225985,0.1605725656780932,-0.009417843487527638,0.0009244370584686589,11,0.00013227513227513228,ug N m-3
129,concNhno3,SE0020R;SE0011R,2000-2010,winter,-4.560745115123015,2.018367660534706,0.05638628142575422,-0.002571634575724602,0.001104131017604636,11,0.00994553671637005,ug N m-3
130,concNhno3,SE0020R;SE0011R,2010-2019,all,-3.1545563815293205,1.69411772550103,0.09920747510663502,-0.003129555736930467,0.0016265516416310798,10,0.1557418430335097,ug N m-3
131,concNhno3,SE0020R;SE0011R,2010-2019,spring,-4.467316806883896,3.1524292147020407,0.0873492124179999,-0.0039021660470300243,0.0026658962791164713,10,0.2912483465608466,ug N m-3
132,concNhno3,SE0020R;SE0011R,2010-2019,summer,-3.339066685041109,1.3555499240053703,0.196692579653528,-0.006567696399158899,0.002627761413653687,9,0.04461529982363316,ug N m-3
133,concNhno3,SE0020R;SE0011R,2010-2019,autumn,2.340351059895287,3.4557222892608728,0.07958041379849115,0.001862461057802043,0.002736580247680346,9,0.761414241622575,ug N m-3
134,concNhno3,SE0020R;SE0011R,2010-2019,winter,-3.224096584607914,3.0745337161409174,0.024939048818002137,-0.0008040590211749073,0.0007492486922139371,10,0.38071979717813054,ug N m-3
135,concNhno3,SE0020R;SE0011R,2005-2019,all,-3.097099600654659,0.6309150594540337,0.12366004919943713,-0.0038298748899251223,0.0006900344694585614,15,0.00033037090163412914,ug N m-3
136,concNhno3,SE0020R;SE0011R,2005-2019,spring,-3.9555136263243744,1.0000501058921145,0.12496291908125082,-0.004942925292111578,0.0010677467669463821,15,0.0028582293753424705,ug N m-3
137,concNhno3,SE0020R;SE0011R,2005-2019,summer,-1.9516005476052918,0.8482017389388956,0.19729334985216457,-0.003850378096103668,0.001649861327475969,14,0.013837794930304851,ug N m-3
138,concNhno3,SE0020R;SE0011R,2005-2019,autumn,-1.7801883931373619,1.5737384229917244,0.10060340880105893,-0.0017909302065769821,0.0015587542137062108,14,0.3308114209974329,ug N m-3
139,concNhno3,SE0020R;SE0011R,2005-2019,winter,-4.573645534382652,1.4006053419475162,0.04040804386816241,-0.001848120693907593,0.0005039953626692294,15,0.0019359627197342143,ug N m-3
140,concNhno3,GB0036R,2000-2019,all,,,,,,5,,ug N m-3
141,concNhno3,GB0036R,2000-2019,spring,,,,,,4,,ug N m-3
142,concNhno3,GB0036R,2000-2019,summer,,,,,,4,,ug N m-3
143,concNhno3,GB0036R,2000-2019,autumn,,,,,,5,,ug N m-3
144,concNhno3,GB0036R,2000-2019,winter,,,,,,5,,ug N m-3
145,concNhno3,GB0036R,2000-2010,all,,,,,,0,,ug N m-3
146,concNhno3,GB0036R,2000-2010,spring,,,,,,0,,ug N m-3
147,concNhno3,GB0036R,2000-2010,summer,,,,,,0,,ug N m-3
148,concNhno3,GB0036R,2000-2010,autumn,,,,,,0,,ug N m-3
149,concNhno3,GB0036R,2000-2010,winter,,,,,,0,,ug N m-3
150,concNhno3,GB0036R,2010-2019,all,,,,,,5,,ug N m-3
151,concNhno3,GB0036R,2010-2019,spring,,,,,,4,,ug N m-3
152,concNhno3,GB0036R,2010-2019,summer,,,,,,4,,ug N m-3
153,concNhno3,GB0036R,2010-2019,autumn,,,,,,5,,ug N m-3
154,concNhno3,GB0036R,2010-2019,winter,,,,,,5,,ug N m-3
155,concNhno3,GB0036R,2005-2019,all,,,,,,5,,ug N m-3
156,concNhno3,GB0036R,2005-2019,spring,,,,,,4,,ug N m-3
157,concNhno3,GB0036R,2005-2019,summer,,,,,,4,,ug N m-3
158,concNhno3,GB0036R,2005-2019,autumn,,,,,,5,,ug N m-3
159,concNhno3,GB0036R,2005-2019,winter,,,,,,5,,ug N m-3
160,concNhno3,NO0056R,2000-2019,all,-2.2036384826712703,1.0902049531536453,0.07809349943676758,-0.0017208984060532821,0.0008168450634305683,15,0.027495265215751328,ug N m-3
161,concNhno3,NO0056R,2000-2019,spring,-2.2733248301290474,1.5463948788293653,0.09305010653204389,-0.0021153311762544843,0.0013893438865327163,15,0.04629247541540862,ug N m-3
162,concNhno3,NO0056R,2000-2019,summer,-1.7257693268181988,0.995450503745881,0.13785298466682433,-0.002379024525483449,0.0013363210277424925,14,0.02639976320159852,ug N m-3
