,0
2000-01-15,1.376030113339266
2001-01-15,0.9377962644754225
2002-01-15,1.0719322429308755
2003-01-15,0.8587749615975421
2004-01-15,1.0230305752688171
2005-01-15,0.654676606060606
2006-01-15,0.8327272727272726
2007-01-15,0.8160541446208113
2008-01-15,1.1969743589743589
2009-01-15,0.6082931652453344
2010-01-15,0.7388271604938271
2011-01-15,0.7825000000000001
2012-01-15,0.463
2013-01-15,0.6858333333333334
2014-01-15,0.6355000000000001
2015-01-15,0.6096666666666667
2016-01-15,0.6075
2017-01-15,
2018-01-15,
2019-01-15,
