time,wetoxs
2000-01-15,621.1272727272725
2000-02-15,202.10370370370364
2000-03-15,477.8148148148146
2000-04-15,1858.3538461538458
2000-05-15,796.8666666666664
2000-06-15,185.49999999999994
2000-07-15,0.0
2000-08-15,0.0
2000-09-15,476.8482758620688
2000-10-15,821.7703703703701
2000-11-15,2124.476923076923
2000-12-15,2007.0333333333326
2001-01-15,2153.2999999999997
2001-02-15,2254.4416666666657
2001-03-15,1920.914285714285
2001-04-15,343.84615384615375
2001-05-15,1225.6645161290317
2001-06-15,144.63448275862063
2001-07-15,183.96774193548382
2001-08-15,0.0
2001-09-15,1275.0199999999995
2001-10-15,2220.2533333333326
2001-11-15,729.348148148148
2001-12-15,824.2296296296295
2002-01-15,1102.9214285714281
2002-02-15,435.85384615384606
2002-03-15,1814.0827586206892
2002-04-15,492.24285714285696
2002-05-15,211.37931034482753
2002-06-15,703.2533333333329
2002-07-15,0.0
2002-08-15,339.1199999999999
2002-09-15,738.9555555555554
2002-10-15,1177.8214285714282
2002-11-15,1384.3571428571424
2002-12-15,1165.5034482758617
2003-01-15,1003.1862068965515
2003-02-15,1246.6222222222218
2003-03-15,880.0962962962961
2003-04-15,1292.8319999999994
2003-05-15,114.4275862068965
2003-06-15,16.18666666666666
2003-07-15,0.0
2003-08-15,440.2580645161289
2003-09-15,641.8206896551723
2003-10-15,2643.5266666666657
2003-11-15,1826.9439999999993
2003-12-15,727.2559999999997
2004-01-15,574.3655172413792
2004-02-15,280.67272727272723
2004-03-15,505.0370370370369
2004-04-15,396.392857142857
2004-05-15,597.8857142857141
2004-06-15,0.0
2004-07-15,0.0
2004-08-15,299.4965517241379
2004-09-15,72.8933333333333
2004-10-15,698.933333333333
2004-11-15,173.3862068965516
2004-12-15,450.53333333333313
2005-01-15,0.0
2005-02-15,255.68888888888875
2005-03-15,724.0615384615382
2005-04-15,304.8275862068964
2005-05-15,328.52666666666653
2005-06-15,0.0
2005-07-15,40.09032258064515
2005-08-15,0.0
2005-09-15,18.31724137931034
2005-10-15,965.1290322580641
2005-11-15,721.3785714285711
2005-12-15,406.0129032258063
2006-01-15,404.66206896551705
2006-02-15,445.3119999999999
2006-03-15,459.24666666666656
2006-04-15,361.006896551724
2006-05-15,0.0
2006-06-15,0.0
2006-07-15,278.5548387096773
2006-08-15,34.01333333333332
2006-09-15,903.1034482758615
2006-10-15,698.1999999999998
2006-11-15,732.7279999999997
2006-12-15,133.00666666666663
2007-01-15,291.2923076923076
2007-02-15,1098.8181818181818
2007-03-15,104.95172413793101
2007-04-15,1072.3379310344822
2007-05-15,287.4666666666666
2007-06-15,226.32666666666657
2007-07-15,0.0
2007-08-15,105.43870967741935
2007-09-15,352.6933333333332
2007-10-15,203.8071428571428
2007-11-15,128.31999999999996
2007-12-15,86.3172413793103
2008-01-15,275.79999999999995
2008-02-15,404.3999999999999
2008-03-15,56.31851851851851
2008-04-15,782.6142857142856
2008-05-15,546.2639999999998
2008-06-15,0.0
2008-07-15,0.0
2008-08-15,0.0
2008-09-15,117.76551724137927
2008-10-15,2335.041379310345
2008-11-15,339.2916666666666
2008-12-15,354.6521739130433
2009-01-15,645.2444444444443
2009-02-15,190.90434782608688
2009-03-15,63.255172413793076
2009-04-15,414.8959999999999
2009-05-15,0.0
2009-06-15,0.0
2009-07-15,0.0
2009-08-15,0.0
2009-09-15,0.0
2009-10-15,1082.7379310344822
2009-11-15,164.076923076923
2009-12-15,157.87407407407397
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,111.66666666666663
2011-02-15,120.59259259259255
2011-03-15,230.14285714285708
2011-04-15,166.1428571428571
2011-05-15,222.86666666666662
2011-06-15,0.0
2011-07-15,0.0
2011-08-15,860.7999999999997
2011-09-15,209.59999999999994
2011-10-15,6.89655172413793
2011-11-15,294.74074074074065
2011-12-15,75.59999999999998
2012-01-15,144.2429032258064
2012-02-15,0.0
2012-03-15,80.60999999999997
2012-04-15,434.4396666666665
2012-05-15,157.00064516129027
2012-06-15,0.0
2012-07-15,0.0
2012-08-15,0.0
2012-09-15,147.37266666666662
2012-10-15,213.05225806451605
2012-11-15,231.49699999999993
2012-12-15,198.7226666666666
2013-01-15,332.41032258064513
2013-02-15,274.07892857142855
2013-03-15,729.6329032258063
2013-04-15,68.70833333333331
2013-05-15,124.2654838709677
2013-06-15,88.51933333333331
2013-07-15,0.0
2013-08-15,0.0
2013-09-15,127.81466666666662
2013-10-15,357.23032258064507
2013-11-15,36.836999999999996
2013-12-15,329.2280645161289
2014-01-15,249.18774193548376
2014-02-15,397.9085714285713
2014-03-15,284.1709677419354
2014-04-15,75.56733333333332
2014-05-15,100.34483870967738
2014-06-15,76.43199999999997
2014-07-15,51.49419354838708
2014-08-15,
2014-09-15,1035.407333333333
2014-10-15,332.7519354838709
2014-11-15,887.2863333333331
2014-12-15,103.52903225806449
2015-01-15,293.7125806451612
2015-02-15,210.43714285714282
2015-03-15,229.7725806451612
2015-04-15,333.5413333333332
2015-05-15,17.099999999999994
2015-06-15,0.0
2015-07-15,0.0
2015-08-15,0.0
2015-09-15,270.8536666666666
2015-10-15,577.2477419354838
2015-11-15,123.4093333333333
2015-12-15,218.3954838709677
2016-01-15,242.13677419354832
2016-02-15,275.2489655172413
2016-03-15,214.10258064516125
2016-04-15,293.97933333333316
2016-05-15,490.5554838709676
2016-06-15,0.0
2016-07-15,0.0
2016-08-15,0.0
2016-09-15,50.85366666666665
2016-10-15,270.63741935483864
2016-11-15,392.4899999999999
2016-12-15,63.22516129032256
2017-01-15,102.45064516129028
2017-02-15,276.15107142857136
2017-03-15,600.1206451612901
2017-04-15,197.20933333333323
2017-05-15,102.74838709677415
2017-06-15,64.01266666666665
2017-07-15,0.0
2017-08-15,97.22064516129029
2017-09-15,0.0
2017-10-15,173.28838709677413
2017-11-15,168.05799999999994
2017-12-15,237.21419354838702
2018-01-15,154.17419354838708
2018-02-15,82.02571428571426
2018-03-15,666.4048387096774
2018-04-15,823.113333333333
2018-05-15,644.6838709677418
2018-06-15,198.21766666666662
2018-07-15,0.0
2018-08-15,80.86774193548385
2018-09-15,655.2539999999998
2018-10-15,470.2380645161288
2018-11-15,359.88033333333317
2018-12-15,189.94838709677413
2019-01-15,118.82967741935481
2019-02-15,14.617857142857138
2019-03-15,972.448709677419
2019-04-15,527.4869999999999
2019-05-15,0.0
2019-06-15,0.0
2019-07-15,0.0
2019-08-15,0.0
2019-09-15,61.40199999999998
2019-10-15,141.53870967741932
2019-11-15,266.26566666666656
2019-12-15,392.5832258064515
