time,vmrisop
2000-01-15,0.016538063064217567
2000-02-15,0.014084058813750744
2000-03-15,0.012868370860815048
2000-04-15,0.030530517920851707
2000-05-15,0.05346391722559929
2000-06-15,0.07786180824041367
2000-07-15,0.05543083697557449
2000-08-15,0.07426142692565918
2000-09-15,0.03675239533185959
2000-10-15,
2000-11-15,0.030148910358548164
2000-12-15,0.02632962353527546
2001-01-15,0.022036345675587654
2001-02-15,0.016501925885677338
2001-03-15,0.01566721498966217
2001-04-15,0.014206109568476677
2001-05-15,0.05381825566291809
2001-06-15,0.044293422251939774
2001-07-15,0.0768444761633873
2001-08-15,0.08434424549341202
2001-09-15,0.027980169281363487
2001-10-15,0.0460016094148159
2001-11-15,0.013237976469099522
2001-12-15,0.011617368087172508
2002-01-15,0.02277836762368679
2002-02-15,0.01377979014068842
2002-03-15,0.016225172206759453
2002-04-15,0.018865523859858513
2002-05-15,0.044347506016492844
2002-06-15,0.097232885658741
2002-07-15,0.07244444638490677
2002-08-15,0.05859445407986641
2002-09-15,0.032547175884246826
2002-10-15,0.024582182988524437
2002-11-15,0.02294737473130226
2002-12-15,0.015803106129169464
2003-01-15,0.014505456201732159
2003-02-15,0.012356734834611416
2003-03-15,0.01795702800154686
2003-04-15,0.02373642660677433
2003-05-15,0.053998589515686035
2003-06-15,0.10803907364606857
2003-07-15,0.08799624443054199
2003-08-15,0.1278325915336609
2003-09-15,0.04533730819821358
2003-10-15,0.01881956122815609
2003-11-15,0.02642052434384823
2003-12-15,0.020871756598353386
2004-01-15,0.013910161331295967
2004-02-15,0.012525578029453754
2004-03-15,0.014436795376241207
2004-04-15,0.022651052102446556
2004-05-15,0.034211114048957825
2004-06-15,0.0632888600230217
2004-07-15,0.07543914020061493
2004-08-15,0.08027448505163193
2004-09-15,0.04295172169804573
2004-10-15,0.03269462287425995
2004-11-15,0.015282252803444862
2004-12-15,0.022862227633595467
2005-01-15,0.015260198153555393
2005-02-15,0.010228660888969898
2005-03-15,0.015509459190070629
2005-04-15,0.02303692139685154
2005-05-15,0.050803832709789276
2005-06-15,0.08064863085746765
2005-07-15,0.08025183528661728
2005-08-15,0.048119280487298965
2005-09-15,0.047356996685266495
2005-10-15,0.0393485464155674
2005-11-15,0.01980232074856758
2005-12-15,0.014693772420287132
2006-01-15,0.02271335758268833
2006-02-15,0.011622380465269089
2006-03-15,0.010802769102156162
2006-04-15,0.019430452957749367
2006-05-15,0.036147989332675934
2006-06-15,0.08734007179737091
2006-07-15,0.12040692567825317
2006-08-15,0.04268769919872284
2006-09-15,0.06013942509889603
2006-10-15,0.039624787867069244
2006-11-15,0.02690042369067669
2006-12-15,0.02293410710990429
2007-01-15,0.013223158195614815
2007-02-15,0.013338902965188026
2007-03-15,0.012806792743504047
2007-04-15,0.03841157257556915
2007-05-15,0.05254290625452995
2007-06-15,0.06827717274427414
2007-07-15,0.08906913548707962
2007-08-15,0.06260237842798233
2007-09-15,0.03174314647912979
2007-10-15,0.026851190254092216
2007-11-15,0.018616219982504845
2007-12-15,0.01659940369427204
2008-01-15,0.016746260225772858
2008-02-15,0.01595558226108551
2008-03-15,0.008907998912036419
2008-04-15,0.019280776381492615
2008-05-15,0.06355009227991104
2008-06-15,0.07202835381031036
2008-07-15,0.07416018843650818
2008-08-15,0.06894289702177048
2008-09-15,0.04122481495141983
2008-10-15,0.02942412905395031
2008-11-15,0.019059021025896072
2008-12-15,0.01948358118534088
2009-01-15,0.017299698665738106
2009-02-15,0.012118115089833736
2009-03-15,0.009043444879353046
2009-04-15,0.030186975374817848
2009-05-15,0.05952558293938637
2009-06-15,0.054125163704156876
2009-07-15,0.07656402140855789
2009-08-15,0.08239708840847015
2009-09-15,0.04508136585354805
2009-10-15,0.0273726936429739
2009-11-15,0.02424939163029194
2009-12-15,0.014112033881247044
2010-01-15,0.014590702950954437
2010-02-15,0.011881518177688122
2010-03-15,0.01414676383137703
2010-04-15,0.02563677355647087
2010-05-15,0.030280793085694313
2010-06-15,0.07279004901647568
2010-07-15,0.10367201268672943
2010-08-15,0.06193886324763298
2010-09-15,0.032308269292116165
2010-10-15,0.025074129924178123
2010-11-15,0.018122676759958267
2010-12-15,0.018966829404234886
2011-01-15,0.01612282358109951
2011-02-15,0.014707882888615131
2011-03-15,0.014885463751852512
2011-04-15,0.03235160559415817
2011-05-15,0.052085112780332565
2011-06-15,0.06339406222105026
2011-07-15,0.06055310741066933
2011-08-15,0.09113120287656784
2011-09-15,0.05638160929083824
2011-10-15,0.027363067492842674
2011-11-15,0.032611649483442307
2011-12-15,0.016133034601807594
2012-01-15,0.013530759140849113
2012-02-15,0.008977231569588184
2012-03-15,0.020280219614505768
2012-04-15,0.024497510865330696
2012-05-15,0.046036798506975174
2012-06-15,0.08162463456392288
2012-07-15,0.07842139154672623
2012-08-15,0.08901116997003555
2012-09-15,0.04522204399108887
2012-10-15,0.03134870156645775
2012-11-15,0.02290257066488266
2012-12-15,0.013130581006407738
2013-01-15,0.011980568058788776
2013-02-15,0.007587055210024118
2013-03-15,0.009641885757446289
2013-04-15,0.024051016196608543
2013-05-15,0.03049173206090927
2013-06-15,0.08671212196350098
2013-07-15,0.10324498265981674
2013-08-15,0.06682911515235901
2013-09-15,0.0390959307551384
2013-10-15,0.034157462418079376
2013-11-15,0.014148952439427376
2013-12-15,0.02422330155968666
2014-01-15,0.01928824931383133
2014-02-15,0.015661761164665222
2014-03-15,0.017717508599162102
2014-04-15,0.026367975398898125
2014-05-15,0.03636695817112923
2014-06-15,0.07843873649835587
2014-07-15,0.07731546461582184
2014-08-15,0.05346418544650078
2014-09-15,0.04467535391449928
2014-10-15,0.03598273545503616
2014-11-15,0.02919052541255951
2014-12-15,0.013177026994526386
2015-01-15,0.012122507207095623
2015-02-15,0.012929460033774376
2015-03-15,0.012870787642896175
2015-04-15,0.02456180937588215
2015-05-15,0.042873088270425797
2015-06-15,0.07065260410308838
2015-07-15,0.12901081144809723
2015-08-15,0.1108895018696785
2015-09-15,0.03462718054652214
2015-10-15,0.024568280205130577
2015-11-15,0.024623727425932884
2015-12-15,0.029343610629439354
2016-01-15,0.016980350017547607
2016-02-15,0.009890038520097733
2016-03-15,0.009807471185922623
2016-04-15,0.02218800224363804
2016-05-15,0.04096553474664688
2016-06-15,0.06654667854309082
2016-07-15,0.09561749547719955
2016-08-15,0.07847075164318085
2016-09-15,0.05516135320067406
2016-10-15,0.020945949479937553
2016-11-15,0.016077833250164986
2016-12-15,0.0234091654419899
2017-01-15,0.016855083405971527
2017-02-15,0.014959185384213924
2017-03-15,0.014499695040285587
2017-04-15,0.018366869539022446
2017-05-15,0.051739174872636795
2017-06-15,0.0844968780875206
2017-07-15,0.08949021995067596
2017-08-15,0.09089166671037674
2017-09-15,0.03205948323011398
2017-10-15,0.032080698758363724
2017-11-15,0.015564454719424248
2017-12-15,0.012918851338326931
2018-01-15,0.01879405789077282
2018-02-15,0.007325571030378342
2018-03-15,0.010465702973306179
2018-04-15,0.04239928722381592
2018-05-15,0.05238219350576401
2018-06-15,0.0698700025677681
2018-07-15,0.09795787930488586
2018-08-15,0.10083355754613876
2018-09-15,0.055887673050165176
2018-10-15,0.03200400248169899
2018-11-15,0.022416455671191216
2018-12-15,0.014115461148321629
2019-01-15,0.00959115382283926
2019-02-15,0.01701858453452587
2019-03-15,0.013748062774538994
2019-04-15,0.024303186684846878
2019-05-15,0.028551505878567696
2019-06-15,0.11756207793951035
2019-07-15,0.10436636209487915
2019-08-15,0.08494607359170914
2019-09-15,0.0418420284986496
2019-10-15,0.04136482626199722
2019-11-15,0.017571518197655678
2019-12-15,0.01614423282444477
