time,conchcho
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,0.5964999999999999
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,3.478
2002-05-15,
2002-06-15,2.5275
2002-07-15,2.1654
2002-08-15,1.1165
2002-09-15,2.0926
2002-10-15,1.5355
2002-11-15,1.1775
2002-12-15,2.239
2003-01-15,3.796333333333333
2003-02-15,1.545
2003-03-15,1.276
2003-04-15,1.4365
2003-05-15,1.494
2003-06-15,2.5959999999999996
2003-07-15,1.6733333333333336
2003-08-15,4.5626
2003-09-15,1.7105
2003-10-15,1.33325
2003-11-15,1.42425
2003-12-15,0.8869999999999999
2004-01-15,0.82175
2004-02-15,1.47625
2004-03-15,1.0196666666666667
2004-04-15,1.673
2004-05-15,1.7086
2004-06-15,2.461
2004-07-15,2.327
2004-08-15,1.4842499999999998
2004-09-15,1.313
2004-10-15,0.85975
2004-11-15,1.2206
2004-12-15,0.99275
2005-01-15,0.8976
2005-02-15,1.133
2005-03-15,1.0175
2005-04-15,1.10325
2005-05-15,1.365
2005-06-15,1.5505
2005-07-15,1.4032
2005-08-15,1.3363333333333332
2005-09-15,1.18625
2005-10-15,1.1442
2005-11-15,0.8006666666666667
2005-12-15,0.961
2006-01-15,1.538
2006-02-15,1.0635
2006-03-15,1.3045
2006-04-15,0.92575
2006-05-15,1.5208
2006-06-15,2.5253333333333337
2006-07-15,2.6319999999999997
2006-08-15,1.0005
2006-09-15,1.8949999999999998
2006-10-15,1.0997999999999999
2006-11-15,0.9852500000000001
2006-12-15,0.79325
2007-01-15,0.89025
2007-02-15,0.7549999999999999
2007-03-15,1.1292
2007-04-15,1.10575
2007-05-15,2.9987500000000002
2007-06-15,1.7554999999999998
2007-07-15,1.5998
2007-08-15,2.0695
2007-09-15,1.3748
2007-10-15,1.3075
2007-11-15,1.4140000000000001
2007-12-15,0.8603999999999999
2008-01-15,0.68475
2008-02-15,1.011
2008-03-15,0.5315999999999999
2008-04-15,0.87375
2008-05-15,0.95475
2008-06-15,1.14725
2008-07-15,1.5290000000000001
2008-08-15,3.2182000000000004
2008-09-15,1.3977499999999998
2008-10-15,1.208
2008-11-15,0.744
2008-12-15,1.018
2009-01-15,0.7634999999999998
2009-02-15,0.9875
2009-03-15,1.18475
2009-04-15,0.764
2009-05-15,1.3206
2009-06-15,2.37875
2009-07-15,3.25325
2009-08-15,2.21625
2009-09-15,2.2436666666666665
2009-10-15,1.4477499999999999
2009-11-15,0.8176666666666667
2009-12-15,0.887
2010-01-15,0.8314
2010-02-15,0.93225
2010-03-15,1.193
2010-04-15,1.145
2010-05-15,2.2087499999999998
2010-06-15,2.714
2010-07-15,2.6344
2010-08-15,1.994
2010-09-15,1.4889999999999999
2010-10-15,1.6535999999999997
2010-11-15,0.523
2010-12-15,1.3006
2011-01-15,1.0190000000000001
2011-02-15,0.9172500000000001
2011-03-15,0.8836
2011-04-15,0.746
2011-05-15,1.2185
2011-06-15,1.4735999999999998
2011-07-15,1.85425
2011-08-15,1.5547499999999999
2011-09-15,2.0412500000000002
2011-10-15,0.5375000000000001
2011-11-15,0.4556
2011-12-15,0.7023333333333334
2012-01-15,0.5443999999999999
2012-02-15,1.1093333333333333
2012-03-15,1.2554999999999998
2012-04-15,0.765
2012-05-15,1.306
2012-06-15,2.2481428571428568
2012-07-15,2.377
2012-08-15,3.871142857142857
2012-09-15,1.9564285714285712
2012-10-15,1.312111111111111
2012-11-15,0.751875
2012-12-15,0.6214285714285713
2013-01-15,0.5618888888888889
2013-02-15,0.8427142857142857
2013-03-15,0.6383333333333334
2013-04-15,0.8428749999999999
2013-05-15,0.90975
2013-06-15,1.0665
2013-07-15,3.436714285714285
2013-08-15,2.88425
2013-09-15,1.828888888888889
2013-10-15,1.2903333333333336
2013-11-15,0.66125
2013-12-15,1.056111111111111
2014-01-15,0.49685714285714283
2014-02-15,0.676625
2014-03-15,1.3032499999999998
2014-04-15,1.3923333333333334
2014-05-15,1.3168749999999998
2014-06-15,1.765
2014-07-15,2.29
2014-08-15,2.1032222222222225
2014-09-15,2.126
2014-10-15,1.4088571428571428
2014-11-15,0.7575
2014-12-15,0.7168
2015-01-15,0.600625
2015-02-15,0.7825000000000001
2015-03-15,1.0004444444444447
2015-04-15,1.0697777777777777
2015-05-15,1.1907142857142856
2015-06-15,3.254
2015-07-15,2.913888888888889
2015-08-15,2.452555555555555
2015-09-15,1.6798750000000002
2015-10-15,1.4997142857142856
2015-11-15,0.8464444444444444
2015-12-15,0.9662222222222222
2016-01-15,0.2612
2016-02-15,0.35966666666666663
2016-03-15,1.0281428571428572
2016-04-15,0.9841666666666665
2016-05-15,0.9570000000000002
2016-06-15,1.7578333333333334
2016-07-15,2.0272857142857146
2016-08-15,3.0550000000000006
2016-09-15,2.265111111111111
2016-10-15,1.4516666666666667
2016-11-15,0.6659999999999999
2016-12-15,0.885
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,0.5135000000000001
2018-01-15,0.5447499999999998
2018-02-15,0.7969999999999999
2018-03-15,0.7008888888888889
2018-04-15,0.8455555555555555
2018-05-15,1.0607777777777778
2018-06-15,1.8719999999999999
2018-07-15,3.5211111111111117
2018-08-15,3.7737142857142856
2018-09-15,2.1685
2018-10-15,0.9959999999999999
2018-11-15,0.988875
2018-12-15,0.5151111111111111
2019-01-15,0.4912222222222222
2019-02-15,1.212125
2019-03-15,0.9999999999999999
2019-04-15,1.2647500000000003
2019-05-15,1.9033333333333335
2019-06-15,2.8356666666666666
2019-07-15,4.132499999999999
2019-08-15,2.9592
2019-09-15,2.648142857142857
2019-10-15,0.8972222222222221
2019-11-15,0.4120000000000001
2019-12-15,0.6682499999999999
