,0
2005-04-15,18.002472559611004
2006-04-15,16.970043182373047
2007-04-15,17.97225507100423
2008-04-15,14.751593907674154
2009-04-15,16.281720797220867
2010-04-15,14.174949645996094
2011-04-15,12.196629842122396
2012-04-15,14.812515258789062
2013-04-15,12.198355356852213
2014-04-15,12.314400990804037
2015-04-15,14.86988894144694
2016-04-15,
2017-04-15,
2018-04-15,
2019-04-15,
