,0
2010-04-15,
2011-04-15,
2012-04-15,
2013-04-15,1.083218475182851
2014-04-15,0.9310312668482462
2015-04-15,1.0294844110806782
2016-04-15,1.0886472860972087
2017-04-15,1.0105892618497212
2018-04-15,1.2052386204401653
2019-04-15,0.9567428827285767
