time,concno2
2000-01-15,32.143802642822266
2000-02-15,19.164260864257812
2000-03-15,15.118885040283203
2000-04-15,7.313211441040039
2000-05-15,6.522236347198486
2000-06-15,6.889825344085693
2000-07-15,7.356687068939209
2000-08-15,7.643335342407227
2000-09-15,9.379766464233398
2000-10-15,13.902103424072266
2000-11-15,18.345901489257812
2000-12-15,22.520814895629883
2001-01-15,26.232107162475586
2001-02-15,21.1573486328125
2001-03-15,14.521117210388184
2001-04-15,9.395439147949219
2001-05-15,7.312467098236084
2001-06-15,7.392764091491699
2001-07-15,6.690358638763428
2001-08-15,7.972074508666992
2001-09-15,8.611315727233887
2001-10-15,9.681134223937988
2001-11-15,23.93508529663086
2001-12-15,25.65487289428711
2002-01-15,28.357093811035156
2002-02-15,12.990992546081543
2002-03-15,11.976097106933594
2002-04-15,8.297738075256348
2002-05-15,6.8553786277771
2002-06-15,7.068620681762695
2002-07-15,7.323563098907471
2002-08-15,8.188035011291504
2002-09-15,11.46645450592041
2002-10-15,11.532228469848633
2002-11-15,18.885757446289062
2002-12-15,25.039148330688477
2003-01-15,25.93289566040039
2003-02-15,31.536714553833008
2003-03-15,15.369211196899414
2003-04-15,8.582784652709961
2003-05-15,6.4853010177612305
2003-06-15,6.81089973449707
2003-07-15,7.201204776763916
2003-08-15,7.118256568908691
2003-09-15,9.323452949523926
2003-10-15,16.53142738342285
2003-11-15,20.95541763305664
2003-12-15,22.98699378967285
2004-01-15,23.223913192749023
2004-02-15,24.407026290893555
2004-03-15,17.309192657470703
2004-04-15,6.768656253814697
2004-05-15,6.750345230102539
2004-06-15,6.774744510650635
2004-07-15,6.420223712921143
2004-08-15,7.231220245361328
2004-09-15,9.579461097717285
2004-10-15,13.496535301208496
2004-11-15,19.710140228271484
2004-12-15,29.28306007385254
2005-01-15,23.308305740356445
2005-02-15,20.048595428466797
2005-03-15,15.506128311157227
2005-04-15,7.345692157745361
2005-05-15,6.84623384475708
2005-06-15,6.167141437530518
2005-07-15,6.478695869445801
2005-08-15,8.122809410095215
2005-09-15,8.870923042297363
2005-10-15,12.567193031311035
2005-11-15,20.452194213867188
2005-12-15,28.37860870361328
2006-01-15,31.206886291503906
2006-02-15,25.845155715942383
2006-03-15,14.382484436035156
2006-04-15,12.492719650268555
2006-05-15,6.409997940063477
2006-06-15,6.140179634094238
2006-07-15,7.156132698059082
2006-08-15,6.538620471954346
2006-09-15,8.785149574279785
2006-10-15,10.693948745727539
2006-11-15,16.082317352294922
2006-12-15,18.900331497192383
2007-01-15,17.989032745361328
2007-02-15,14.740720748901367
2007-03-15,13.140190124511719
2007-04-15,8.756160736083984
2007-05-15,6.11279296875
2007-06-15,6.517137050628662
2007-07-15,6.345224380493164
2007-08-15,7.740910530090332
2007-09-15,8.803497314453125
2007-10-15,14.67121696472168
2007-11-15,22.95930290222168
2007-12-15,28.37790870666504
2008-01-15,19.070573806762695
2008-02-15,25.403316497802734
2008-03-15,10.821417808532715
2008-04-15,8.6507568359375
2008-05-15,6.076502799987793
2008-06-15,7.25108003616333
2008-07-15,6.27494478225708
2008-08-15,7.92735481262207
2008-09-15,10.328336715698242
2008-10-15,14.668081283569336
2008-11-15,19.095909118652344
2008-12-15,29.116432189941406
2009-01-15,31.45079231262207
2009-02-15,22.701810836791992
2009-03-15,12.294364929199219
2009-04-15,8.92923355102539
2009-05-15,6.141389846801758
2009-06-15,6.634660720825195
2009-07-15,6.0693864822387695
2009-08-15,6.982728004455566
2009-09-15,10.109310150146484
2009-10-15,14.956355094909668
2009-11-15,13.656719207763672
2009-12-15,19.922327041625977
2010-01-15,27.717552185058594
2010-02-15,17.568296432495117
2010-03-15,10.657206535339355
2010-04-15,7.714768886566162
2010-05-15,6.400108814239502
2010-06-15,6.601912498474121
2010-07-15,6.106961727142334
2010-08-15,6.367111682891846
2010-09-15,8.967281341552734
2010-10-15,12.006841659545898
2010-11-15,20.088741302490234
2010-12-15,25.082237243652344
2011-01-15,27.03778076171875
2011-02-15,22.52361297607422
2011-03-15,13.189776420593262
2011-04-15,6.996825695037842
2011-05-15,5.6237874031066895
2011-06-15,5.501875877380371
2011-07-15,6.199284553527832
2011-08-15,6.46566915512085
2011-09-15,8.137882232666016
2011-10-15,11.853060722351074
2011-11-15,22.858659744262695
2011-12-15,14.825515747070312
2012-01-15,23.379512786865234
2012-02-15,25.060890197753906
2012-03-15,15.824975967407227
2012-04-15,10.356057167053223
2012-05-15,5.781989097595215
2012-06-15,5.334217548370361
2012-07-15,5.86932897567749
2012-08-15,7.1742777824401855
2012-09-15,8.338549613952637
2012-10-15,13.217775344848633
2012-11-15,20.609708786010742
2012-12-15,14.261314392089844
2013-01-15,29.397417068481445
2013-02-15,18.097944259643555
2013-03-15,15.545548439025879
2013-04-15,10.747588157653809
2013-05-15,5.929808616638184
2013-06-15,5.867969512939453
2013-07-15,6.554075241088867
2013-08-15,7.131282806396484
2013-09-15,8.53012466430664
2013-10-15,9.829078674316406
2013-11-15,19.86768341064453
2013-12-15,17.865062713623047
2014-01-15,17.8435001373291
2014-02-15,13.72555160522461
2014-03-15,12.437626838684082
2014-04-15,6.087398052215576
2014-05-15,5.276721477508545
2014-06-15,5.614418029785156
2014-07-15,6.326760292053223
2014-08-15,6.6715826988220215
2014-09-15,8.793110847473145
2014-10-15,11.19183349609375
2014-11-15,19.227909088134766
2014-12-15,20.033645629882812
2015-01-15,19.650062561035156
2015-02-15,18.845497131347656
2015-03-15,12.560407638549805
2015-04-15,7.3608317375183105
2015-05-15,5.529448509216309
