time,concno2
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,3.1487362384796143
2001-04-15,3.202678680419922
2001-05-15,3.481701135635376
2001-06-15,3.5574913024902344
2001-07-15,3.5931363105773926
2001-08-15,4.128407955169678
2001-09-15,4.571882724761963
2001-10-15,4.235518932342529
2001-11-15,6.987298011779785
2001-12-15,9.580727577209473
2002-01-15,5.719161033630371
2002-02-15,3.919903039932251
2002-03-15,4.156946659088135
2002-04-15,3.660175085067749
2002-05-15,3.0954506397247314
2002-06-15,3.3920836448669434
2002-07-15,3.624023675918579
2002-08-15,3.6825807094573975
2002-09-15,5.126255035400391
2002-10-15,4.596105098724365
2002-11-15,4.2610015869140625
2002-12-15,4.679633617401123
2003-01-15,5.316832542419434
2003-02-15,4.651592254638672
2003-03-15,4.763699531555176
2003-04-15,3.5132248401641846
2003-05-15,3.2858331203460693
2003-06-15,3.4925377368927
2003-07-15,3.6363799571990967
2003-08-15,4.200940132141113
2003-09-15,4.847213268280029
2003-10-15,5.347987174987793
2003-11-15,5.174681186676025
2003-12-15,6.150304317474365
2004-01-15,5.2888336181640625
2004-02-15,5.919864177703857
2004-03-15,4.363209247589111
2004-04-15,3.4438045024871826
2004-05-15,3.6097662448883057
2004-06-15,3.7929654121398926
2004-07-15,3.8794610500335693
2004-08-15,3.822559356689453
2004-09-15,4.966895580291748
2004-10-15,4.212874889373779
2004-11-15,6.279380798339844
2004-12-15,8.584173202514648
2005-01-15,5.266600131988525
2005-02-15,5.3491692543029785
2005-03-15,4.362905025482178
2005-04-15,3.5373783111572266
2005-05-15,3.503783941268921
2005-06-15,3.8218281269073486
2005-07-15,3.867048740386963
2005-08-15,4.273055076599121
2005-09-15,4.561602592468262
2005-10-15,4.417133331298828
2005-11-15,5.733897686004639
2005-12-15,7.788689613342285
2006-01-15,9.113724708557129
2006-02-15,8.252227783203125
2006-03-15,4.928658485412598
2006-04-15,4.928737640380859
2006-05-15,4.912003517150879
2006-06-15,4.609602928161621
2006-07-15,4.884140491485596
2006-08-15,4.739356517791748
2006-09-15,5.93773889541626
2006-10-15,6.9866156578063965
2006-11-15,7.6030192375183105
2006-12-15,8.811243057250977
2007-01-15,9.196935653686523
2007-02-15,6.279341697692871
2007-03-15,5.043735027313232
2007-04-15,5.534046649932861
2007-05-15,4.142420768737793
2007-06-15,4.507424354553223
2007-07-15,4.752047061920166
2007-08-15,4.52202844619751
2007-09-15,5.9492950439453125
2007-10-15,7.93042516708374
2007-11-15,9.287667274475098
2007-12-15,10.838159561157227
2008-01-15,6.842719554901123
2008-02-15,7.244694709777832
2008-03-15,3.9519331455230713
2008-04-15,4.2357001304626465
2008-05-15,4.184501647949219
2008-06-15,3.5060200691223145
2008-07-15,3.754577875137329
2008-08-15,3.920015335083008
2008-09-15,4.687024116516113
2008-10-15,5.929522514343262
2008-11-15,5.646946430206299
2008-12-15,8.114713668823242
2009-01-15,6.30627965927124
2009-02-15,6.774479389190674
2009-03-15,5.123223304748535
2009-04-15,4.510349273681641
2009-05-15,4.3268256187438965
2009-06-15,4.319101810455322
2009-07-15,4.299243927001953
2009-08-15,4.5697760581970215
2009-09-15,5.0598530769348145
2009-10-15,6.222011566162109
2009-11-15,4.742919921875
2009-12-15,6.484709739685059
2010-01-15,5.468261241912842
2010-02-15,4.993585109710693
2010-03-15,4.422270774841309
2010-04-15,5.0048828125
2010-05-15,3.9254958629608154
2010-06-15,3.9789466857910156
2010-07-15,3.952277898788452
2010-08-15,4.171247959136963
2010-09-15,5.21941614151001
2010-10-15,5.578998565673828
2010-11-15,6.320140838623047
2010-12-15,7.618741035461426
2011-01-15,6.3086042404174805
2011-02-15,5.296810626983643
2011-03-15,4.821505546569824
2011-04-15,4.651885032653809
2011-05-15,3.9096033573150635
2011-06-15,3.764645576477051
2011-07-15,3.4555227756500244
2011-08-15,4.359541416168213
2011-09-15,5.434528350830078
2011-10-15,6.447089672088623
2011-11-15,6.260248184204102
2011-12-15,7.083319187164307
2012-01-15,6.8756818771362305
2012-02-15,5.102280139923096
2012-03-15,5.1787214279174805
2012-04-15,3.306476593017578
2012-05-15,3.7282748222351074
2012-06-15,3.514030694961548
2012-07-15,3.7285196781158447
2012-08-15,4.036380290985107
2012-09-15,4.572872161865234
2012-10-15,5.061445236206055
2012-11-15,5.555712699890137
2012-12-15,5.111537933349609
2013-01-15,4.691041946411133
2013-02-15,4.160772800445557
2013-03-15,3.4375557899475098
2013-04-15,3.1076602935791016
2013-05-15,2.9796509742736816
2013-06-15,3.2796530723571777
2013-07-15,3.8761887550354004
2013-08-15,3.4832684993743896
2013-09-15,3.754476308822632
2013-10-15,4.527298450469971
2013-11-15,3.909919261932373
2013-12-15,5.256622791290283
2014-01-15,4.001981258392334
2014-02-15,3.392333984375
2014-03-15,4.242309093475342
2014-04-15,3.8865861892700195
2014-05-15,3.406376600265503
2014-06-15,3.576201915740967
2014-07-15,3.3093948364257812
2014-08-15,3.8506224155426025
2014-09-15,5.301433086395264
2014-10-15,5.241360187530518
2014-11-15,4.443111419677734
2014-12-15,5.849565029144287
2015-01-15,5.59227180480957
2015-02-15,3.593909978866577
2015-03-15,3.24861216545105
2015-04-15,3.613720655441284
2015-05-15,2.6025116443634033
2015-06-15,3.0439653396606445
2015-07-15,2.9206879138946533
2015-08-15,3.0243101119995117
2015-09-15,3.679076910018921
