,0
2000-06-15,0.8299812947710355
2001-06-15,0.7521046996116638
2002-06-15,0.7048942099014918
2003-06-15,0.8089744846026102
2004-06-15,0.8413947696487108
2005-06-15,0.7689108227690061
2006-06-15,0.6871499195694923
2007-06-15,0.7286854982376099
2008-06-15,0.7002692396442095
2009-06-15,0.6425349339842796
2010-06-15,
2011-06-15,
2012-06-15,0.7140557989478111
2013-06-15,0.6226397926608721
2014-06-15,0.6380642379323641
2015-06-15,
2016-06-15,0.6116183549165726
2017-06-15,0.5934028849005699
2018-06-15,0.6043996835748354
2019-06-15,0.5906224971016248
