,0
2000-07-15,19.643200596173603
2001-07-15,242.51704470316568
2002-07-15,366.32713262240094
2003-07-15,173.32192025581995
2004-07-15,153.2080957988898
2005-07-15,147.48763529459634
2006-07-15,231.80671564737955
2007-07-15,136.798286040624
2008-07-15,32.88313897450765
2009-07-15,41.42367935180664
2010-07-15,
2011-07-15,262.27163910865784
2012-07-15,37.82776737213135
2013-07-15,37.249536991119385
2014-07-15,51.65084457397461
2015-07-15,117.88547388712566
2016-07-15,96.27971076965332
2017-07-15,157.04893747965494
2018-07-15,134.40286366144815
2019-07-15,16.3765443166097
