time,wetoxs
2000-01-15,523.3983764648438
2000-02-15,609.3409423828125
2000-03-15,3591.912841796875
2000-04-15,3404.1435546875
2000-05-15,1552.823974609375
2000-06-15,5015.7314453125
2000-07-15,372.1510009765625
2000-08-15,3117.301025390625
2000-09-15,1137.8126220703125
2000-10-15,3907.045166015625
2000-11-15,3104.144775390625
2000-12-15,1396.059326171875
2001-01-15,1399.7025146484375
2001-02-15,917.2577514648438
2001-03-15,1506.64599609375
2001-04-15,1670.1785888671875
2001-05-15,3164.039306640625
2001-06-15,1524.3248291015625
2001-07-15,744.6613159179688
2001-08-15,265.9890441894531
2001-09-15,2728.02001953125
2001-10-15,1294.7838134765625
2001-11-15,1475.9541015625
2001-12-15,717.5266723632812
2002-01-15,252.46978759765625
2002-02-15,2420.053955078125
2002-03-15,921.4224853515625
2002-04-15,1663.0150146484375
2002-05-15,3108.1708984375
2002-06-15,2910.589111328125
2002-07-15,1642.3466796875
2002-08-15,2058.8818359375
2002-09-15,1598.4859619140625
2002-10-15,1530.5662841796875
2002-11-15,1828.6607666015625
2002-12-15,1601.21435546875
2003-01-15,1625.1224365234375
2003-02-15,
2003-03-15,
2003-04-15,4605.34326171875
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,2079.0595703125
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,949.8162841796875
2004-02-15,1268.2021484375
2004-03-15,1185.66845703125
2004-04-15,2231.4033203125
2004-05-15,2269.740478515625
2004-06-15,969.7431030273438
2004-07-15,251.6361083984375
2004-08-15,316.5882568359375
2004-09-15,1107.775146484375
2004-10-15,2909.503173828125
2004-11-15,1693.925048828125
2004-12-15,1856.943603515625
2005-01-15,
2005-02-15,
2005-03-15,1221.9400634765625
2005-04-15,1706.8421630859375
2005-05-15,2870.688720703125
2005-06-15,930.6548461914062
2005-07-15,
2005-08-15,3505.394287109375
2005-09-15,7142.32421875
2005-10-15,899.4275512695312
2005-11-15,2452.822509765625
2005-12-15,3468.06689453125
2006-01-15,551.9480590820312
2006-02-15,1008.0682373046875
2006-03-15,1441.6536865234375
2006-04-15,1499.2296142578125
2006-05-15,856.4644775390625
2006-06-15,147.04920959472656
2006-07-15,691.5042114257812
2006-08-15,905.0606079101562
2006-09-15,707.8994750976562
2006-10-15,780.2573852539062
2006-11-15,478.4618835449219
2006-12-15,919.0991821289062
2007-01-15,1078.3472900390625
2007-02-15,1163.8677978515625
2007-03-15,1251.9937744140625
2007-04-15,1512.6234130859375
2007-05-15,872.1136474609375
2007-06-15,754.1521606445312
2007-07-15,187.80157470703125
2007-08-15,384.1767578125
2007-09-15,1408.62255859375
2007-10-15,539.956787109375
2007-11-15,494.2250671386719
2007-12-15,533.9312133789062
2008-01-15,614.5020751953125
2008-02-15,466.6366882324219
2008-03-15,826.87060546875
2008-04-15,1403.4244384765625
2008-05-15,1679.4962158203125
2008-06-15,936.50048828125
2008-07-15,282.3445129394531
2008-08-15,193.29852294921875
2008-09-15,505.44219970703125
2008-10-15,877.252197265625
2008-11-15,952.7294311523438
2008-12-15,795.1110229492188
2009-01-15,451.8630676269531
2009-02-15,464.28399658203125
2009-03-15,820.4747314453125
2009-04-15,1212.4010009765625
2009-05-15,573.7228393554688
2009-06-15,579.1058349609375
2009-07-15,404.8404846191406
2009-08-15,700.4490966796875
2009-09-15,606.36083984375
2009-10-15,236.22439575195312
2009-11-15,424.09808349609375
2009-12-15,604.717041015625
2010-01-15,554.5344848632812
2010-02-15,788.6950073242188
2010-03-15,651.2389526367188
2010-04-15,717.8329467773438
2010-05-15,1517.44384765625
2010-06-15,494.93212890625
2010-07-15,363.90509033203125
2010-08-15,601.2612915039062
2010-09-15,1036.880859375
2010-10-15,721.6153564453125
2010-11-15,803.6627807617188
2010-12-15,543.5228881835938
2011-01-15,263.7010803222656
2011-02-15,168.3587646484375
2011-03-15,680.3701782226562
2011-04-15,740.1458740234375
2011-05-15,582.3792724609375
2011-06-15,1393.244140625
2011-07-15,524.931640625
2011-08-15,76.8720932006836
2011-09-15,352.0103759765625
2011-10-15,330.733154296875
2011-11-15,99.99510192871094
2011-12-15,695.7589111328125
2012-01-15,287.2433166503906
2012-02-15,326.839111328125
2012-03-15,423.51226806640625
2012-04-15,962.9949951171875
2012-05-15,543.916748046875
2012-06-15,424.6600646972656
2012-07-15,66.06299591064453
2012-08-15,311.1009216308594
2012-09-15,898.228271484375
2012-10-15,578.2581176757812
2012-11-15,641.5195922851562
2012-12-15,331.0992126464844
2013-01-15,484.3573303222656
2013-02-15,372.19635009765625
2013-03-15,1042.038330078125
2013-04-15,560.075439453125
2013-05-15,1192.8348388671875
2013-06-15,512.3723754882812
2013-07-15,346.2154235839844
2013-08-15,426.5771789550781
2013-09-15,441.0537109375
2013-10-15,759.2918701171875
2013-11-15,548.3930053710938
2013-12-15,258.1094055175781
2014-01-15,812.7360229492188
2014-02-15,572.2319946289062
2014-03-15,489.9401550292969
2014-04-15,562.5602416992188
2014-05-15,489.4107666015625
2014-06-15,734.5759887695312
2014-07-15,910.9898071289062
2014-08-15,438.63525390625
2014-09-15,1417.6014404296875
2014-10-15,641.8508911132812
2014-11-15,586.2227783203125
2014-12-15,304.19342041015625
2015-01-15,366.3086242675781
2015-02-15,384.360107421875
2015-03-15,492.6703186035156
2015-04-15,487.2962646484375
2015-05-15,211.6128692626953
2015-06-15,874.6075439453125
2015-07-15,402.6070251464844
2015-08-15,903.4268188476562
2015-09-15,419.1726989746094
2015-10-15,751.615234375
2015-11-15,189.18365478515625
