,0
2000-06-15,1267.9826914469402
2001-06-15,1313.025355021159
2002-06-15,1376.3814290364583
2003-06-15,947.9100952148438
2004-06-15,1086.7717386881511
2005-06-15,1162.4392560323079
2006-06-15,1018.7725296020508
2007-06-15,964.0996704101562
2008-06-15,841.8143081665039
2009-06-15,835.0714467366537
2010-06-15,946.1438700358073
2011-06-15,567.9659585952759
2012-06-15,647.9219411214193
2013-06-15,773.9652964274088
2014-06-15,600.7930679321289
2015-06-15,531.7154858907064
2016-06-15,489.69777425130206
2017-06-15,529.4919942220052
2018-06-15,433.46854400634766
2019-06-15,407.0242576599121
