time,wetoxs
2000-01-15,719.3672485351562
2000-02-15,645.8487548828125
2000-03-15,2726.300537109375
2000-04-15,2654.176513671875
2000-05-15,3067.259033203125
2000-06-15,5833.46044921875
2000-07-15,711.390869140625
2000-08-15,1970.7403564453125
2000-09-15,2402.49951171875
2000-10-15,1608.301025390625
2000-11-15,2673.3095703125
2000-12-15,1925.055908203125
2001-01-15,3055.710205078125
2001-02-15,2292.182373046875
2001-03-15,3019.685302734375
2001-04-15,1466.337646484375
2001-05-15,4002.8603515625
2001-06-15,811.3826293945312
2001-07-15,1139.499755859375
2001-08-15,1099.4056396484375
2001-09-15,1989.8544921875
2001-10-15,740.5006103515625
2001-11-15,1923.380615234375
2001-12-15,1639.7061767578125
2002-01-15,9987.849609375
2002-02-15,7360.85888671875
2002-03-15,2106.420654296875
2002-04-15,5117.529296875
2002-05-15,10013.5498046875
2002-06-15,7156.138671875
2002-07-15,5767.46484375
2002-08-15,3481.169921875
2002-09-15,1931.9893798828125
2002-10-15,4942.765625
2002-11-15,6157.47607421875
2002-12-15,4574.8525390625
2003-01-15,1870.4549560546875
2003-02-15,1844.128662109375
2003-03-15,989.853759765625
2003-04-15,2260.889892578125
2003-05-15,6219.458984375
2003-06-15,4911.54541015625
2003-07-15,3693.517822265625
2003-08-15,7249.38720703125
2003-09-15,2081.224609375
2003-10-15,3781.988037109375
2003-11-15,3308.29296875
2003-12-15,3287.9287109375
2004-01-15,1455.7069091796875
2004-02-15,3000.2421875
2004-03-15,3235.912841796875
2004-04-15,3265.594970703125
2004-05-15,2805.166259765625
2004-06-15,3013.3388671875
2004-07-15,6165.8798828125
2004-08-15,2602.885986328125
2004-09-15,4058.912841796875
2004-10-15,3183.20361328125
2004-11-15,3576.887939453125
2004-12-15,1741.939453125
2005-01-15,2701.683837890625
2005-02-15,3423.58251953125
2005-03-15,2547.935791015625
2005-04-15,4670.33544921875
2005-05-15,2691.13818359375
2005-06-15,1152.878662109375
2005-07-15,2939.3642578125
2005-08-15,1838.757080078125
2005-09-15,2244.79638671875
2005-10-15,5922.85205078125
2005-11-15,1926.8243408203125
2005-12-15,2135.793212890625
2006-01-15,2821.56103515625
2006-02-15,2152.866455078125
2006-03-15,2914.37841796875
2006-04-15,6765.138671875
2006-05-15,4536.3203125
2006-06-15,1431.718017578125
2006-07-15,2577.1669921875
2006-08-15,1694.630126953125
2006-09-15,6503.74853515625
2006-10-15,2867.437255859375
2006-11-15,1411.6025390625
2006-12-15,4569.974609375
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,1480.5914306640625
2009-02-15,1662.186767578125
2009-03-15,1605.879150390625
2009-04-15,5955.76806640625
2009-05-15,3313.755859375
2009-06-15,1869.0933837890625
2009-07-15,2854.071044921875
2009-08-15,2054.12451171875
2009-09-15,2302.7705078125
2009-10-15,952.2415771484375
2009-11-15,1641.1783447265625
2009-12-15,1724.4949951171875
2010-01-15,1032.6151123046875
2010-02-15,1219.5064697265625
2010-03-15,1358.5330810546875
2010-04-15,1365.709228515625
2010-05-15,1870.9949951171875
2010-06-15,490.1634826660156
2010-07-15,522.6815795898438
2010-08-15,744.4315795898438
2010-09-15,932.4593505859375
2010-10-15,988.493896484375
2010-11-15,941.6550903320312
2010-12-15,842.4484252929688
2011-01-15,1465.15966796875
2011-02-15,1241.9295654296875
2011-03-15,1969.281005859375
2011-04-15,3421.024658203125
2011-05-15,2993.966064453125
2011-06-15,2712.92041015625
2011-07-15,381.6184997558594
2011-08-15,
2011-09-15,2429.865234375
2011-10-15,2792.9619140625
2011-11-15,
2011-12-15,2502.375732421875
2012-01-15,1919.5748291015625
2012-02-15,2894.955078125
2012-03-15,
2012-04-15,1330.9180908203125
2012-05-15,1144.121337890625
2012-06-15,3556.43212890625
2012-07-15,3438.87646484375
2012-08-15,
2012-09-15,9646.51953125
2012-10-15,754.6447143554688
2012-11-15,1474.816162109375
2012-12-15,1182.133056640625
2013-01-15,1438.6810302734375
2013-02-15,1023.7341918945312
2013-03-15,856.8269653320312
2013-04-15,1427.16064453125
2013-05-15,1072.9241943359375
2013-06-15,183.64112854003906
2013-07-15,1772.8900146484375
2013-08-15,992.4886474609375
2013-09-15,311.57318115234375
2013-10-15,2016.7578125
2013-11-15,1189.19775390625
2013-12-15,402.6716003417969
2014-01-15,728.134033203125
2014-02-15,1171.59423828125
2014-03-15,1699.525634765625
2014-04-15,1296.5198974609375
2014-05-15,573.13916015625
2014-06-15,854.1656494140625
2014-07-15,351.5152587890625
2014-08-15,791.6300048828125
2014-09-15,427.2353515625
2014-10-15,449.6043395996094
2014-11-15,752.155517578125
2014-12-15,708.8800048828125
2015-01-15,1037.1597900390625
2015-02-15,1019.3643188476562
2015-03-15,943.0602416992188
2015-04-15,385.3181457519531
2015-05-15,585.6301879882812
2015-06-15,699.0001831054688
2015-07-15,701.946044921875
2015-08-15,654.2578735351562
2015-09-15,604.4300537109375
2015-10-15,882.9837646484375
2015-11-15,242.92678833007812
2015-12-15,81.63546752929688
2016-01-15,775.1469116210938
2016-02-15,716.545166015625
2016-03-15,817.8546752929688
2016-04-15,572.6127319335938
2016-05-15,993.28369140625
2016-06-15,1164.055419921875
2016-07-15,809.6746826171875
2016-08-15,349.1397399902344
2016-09-15,674.6419067382812
2016-10-15,867.1478881835938
2016-11-15,837.5750732421875
2016-12-15,29.293025970458984
2017-01-15,605.5756225585938
2017-02-15,802.5089111328125
2017-03-15,227.03260803222656
2017-04-15,1004.3118286132812
2017-05-15,373.3272705078125
2017-06-15,803.6284790039062
2017-07-15,360.3079833984375
2017-08-15,436.1307373046875
2017-09-15,710.9876708984375
2017-10-15,244.84754943847656
2017-11-15,710.1517333984375
2017-12-15,487.2891540527344
2018-01-15,561.841552734375
2018-02-15,1099.71435546875
2018-03-15,753.302001953125
2018-04-15,1082.55322265625
2018-05-15,1902.359375
2018-06-15,478.2496337890625
2018-07-15,464.40899658203125
2018-08-15,745.6301879882812
2018-09-15,606.1253662109375
2018-10-15,733.8748779296875
2018-11-15,579.754638671875
2018-12-15,452.501220703125
2019-01-15,456.0683288574219
2019-02-15,403.317626953125
2019-03-15,526.33203125
2019-04-15,888.6753540039062
2019-05-15,727.1054077148438
2019-06-15,440.708740234375
2019-07-15,368.3575439453125
2019-08-15,1404.1964111328125
2019-09-15,671.86083984375
2019-10-15,313.9603576660156
2019-11-15,737.433349609375
2019-12-15,384.91943359375
