time,concNtno3
2000-01-15,0.9640006422996521
2000-02-15,0.8865750432014465
2000-03-15,0.5070356130599976
2000-04-15,0.38548389077186584
2000-05-15,0.4292098581790924
2000-06-15,0.46515217423439026
2000-07-15,0.3958075940608978
2000-08-15,0.5236039161682129
2000-09-15,0.48508691787719727
2000-10-15,0.8188838958740234
2000-11-15,1.250313639640808
2000-12-15,1.1260108947753906
2001-01-15,1.0039831399917603
2001-02-15,0.8243323564529419
2001-03-15,0.6798518896102905
2001-04-15,0.6898100972175598
2001-05-15,0.3713129162788391
2001-06-15,0.3990033268928528
2001-07-15,0.2264389842748642
2001-08-15,0.42512890696525574
2001-09-15,0.47525128722190857
2001-10-15,1.0629284381866455
2001-11-15,0.41880154609680176
2001-12-15,0.638504147529602
2002-01-15,1.381814956665039
2002-02-15,0.8654329776763916
2002-03-15,0.9273344874382019
2002-04-15,0.5369864106178284
2002-05-15,0.33462995290756226
2002-06-15,0.3285377323627472
2002-07-15,0.3371918499469757
2002-08-15,0.2971142530441284
2002-09-15,0.394260048866272
2002-10-15,0.5240020155906677
2002-11-15,0.7890324592590332
2002-12-15,0.7797845602035522
2003-01-15,0.908283531665802
2003-02-15,0.9228995442390442
2003-03-15,0.9301871061325073
2003-04-15,0.5028968453407288
2003-05-15,0.4980904757976532
2003-06-15,0.33522099256515503
2003-07-15,0.2327847182750702
2003-08-15,0.3315596580505371
2003-09-15,0.6543099880218506
2003-10-15,0.5704138875007629
2003-11-15,1.226275086402893
2003-12-15,1.074635624885559
2004-01-15,0.7278847098350525
2004-02-15,0.6192073225975037
2004-03-15,0.926891565322876
2004-04-15,0.32233983278274536
2004-05-15,0.34198087453842163
2004-06-15,0.3073873519897461
2004-07-15,0.3338780105113983
2004-08-15,0.4289763569831848
2004-09-15,0.518954873085022
2004-10-15,0.717788815498352
2004-11-15,0.6777011752128601
2004-12-15,1.1451005935668945
2005-01-15,0.7723239064216614
2005-02-15,0.8034504055976868
2005-03-15,0.7459912300109863
2005-04-15,0.6189886927604675
2005-05-15,0.46425095200538635
2005-06-15,0.3154914081096649
2005-07-15,0.2905946969985962
2005-08-15,0.37066566944122314
2005-09-15,0.5321794748306274
2005-10-15,0.650958776473999
2005-11-15,1.2237473726272583
2005-12-15,0.560896098613739
2006-01-15,1.1301573514938354
2006-02-15,0.7783309817314148
2006-03-15,0.9174807071685791
2006-04-15,0.5783733129501343
2006-05-15,0.4206446707248688
2006-06-15,0.2767822742462158
2006-07-15,0.2784953713417053
2006-08-15,0.3691425919532776
2006-09-15,0.9121607542037964
2006-10-15,0.8556989431381226
2006-11-15,1.0946447849273682
2006-12-15,1.1133809089660645
