time,concNtno3
2000-01-15,0.8419998288154602
2000-02-15,0.8442369103431702
2000-03-15,0.6950603723526001
2000-04-15,0.3555673658847809
2000-05-15,0.7131773233413696
2000-06-15,0.8677217960357666
2000-07-15,1.0671604871749878
2000-08-15,1.0032178163528442
2000-09-15,0.930217981338501
2000-10-15,0.6961153745651245
2000-11-15,0.37508586049079895
2000-12-15,0.25405001640319824
2001-01-15,0.28789952397346497
2001-02-15,0.5678727626800537
2001-03-15,0.3259061872959137
2001-04-15,0.6376615762710571
2001-05-15,0.5044920444488525
2001-06-15,0.9690920114517212
2001-07-15,0.9368346929550171
2001-08-15,1.1104202270507812
2001-09-15,1.1771087646484375
2001-10-15,0.5671331286430359
2001-11-15,0.5420095324516296
2001-12-15,0.3694555163383484
2002-01-15,0.5115795731544495
2002-02-15,0.5494259595870972
2002-03-15,0.6101537346839905
2002-04-15,0.5452157258987427
2002-05-15,0.46348515152931213
2002-06-15,1.0480804443359375
2002-07-15,1.2643731832504272
2002-08-15,1.4092209339141846
2002-09-15,0.8138582110404968
2002-10-15,0.5603542327880859
2002-11-15,0.27965131402015686
2002-12-15,0.39143168926239014
2003-01-15,0.3202037811279297
2003-02-15,0.4919283390045166
2003-03-15,0.4825823903083801
2003-04-15,0.55987149477005
2003-05-15,0.8641672134399414
2003-06-15,1.028054118156433
2003-07-15,1.0370657444000244
2003-08-15,0.838871955871582
2003-09-15,0.6681854724884033
2003-10-15,0.443565309047699
2003-11-15,0.5509558916091919
2003-12-15,0.3095725476741791
2004-01-15,0.43453702330589294
2004-02-15,0.5105684995651245
2004-03-15,0.5269577503204346
2004-04-15,0.4626674950122833
2004-05-15,0.48671281337738037
2004-06-15,0.9465354681015015
2004-07-15,1.4211225509643555
2004-08-15,1.166731357574463
2004-09-15,1.3084173202514648
2004-10-15,0.5105687379837036
2004-11-15,0.827343761920929
2004-12-15,0.39137980341911316
2005-01-15,0.47194796800613403
2005-02-15,0.4550601541996002
2005-03-15,0.4919690787792206
2005-04-15,0.6205085515975952
2005-05-15,0.7300819754600525
2005-06-15,1.1471682786941528
2005-07-15,1.3860914707183838
2005-08-15,1.2538447380065918
2005-09-15,0.749627947807312
2005-10-15,0.6150379180908203
2005-11-15,0.4247682988643646
2005-12-15,0.6152100563049316
2006-01-15,0.4402829706668854
2006-02-15,0.5930337905883789
2006-03-15,0.5165269374847412
2006-04-15,0.661532998085022
2006-05-15,0.6313916444778442
2006-06-15,0.8924856185913086
2006-07-15,1.1669354438781738
2006-08-15,1.0941165685653687
2006-09-15,0.6958289742469788
2006-10-15,0.47046127915382385
2006-11-15,0.39568647742271423
2006-12-15,0.4982724189758301
2007-01-15,0.5813605189323425
2007-02-15,0.39486292004585266
2007-03-15,0.44888296723365784
2007-04-15,0.4103659391403198
2007-05-15,0.45731937885284424
2007-06-15,0.8399649858474731
2007-07-15,1.1495202779769897
2007-08-15,1.0399839878082275
2007-09-15,0.915856659412384
2007-10-15,0.5183401107788086
2007-11-15,0.6665698885917664
2007-12-15,0.5256686210632324
2008-01-15,0.551550030708313
2008-02-15,0.3679257929325104
2008-03-15,0.36371299624443054
2008-04-15,0.3716066777706146
2008-05-15,0.5176696181297302
2008-06-15,0.7692192792892456
2008-07-15,0.8571571111679077
2008-08-15,0.936638355255127
2008-09-15,0.509118378162384
2008-10-15,0.449768990278244
2008-11-15,0.348714143037796
2008-12-15,0.3972121477127075
2009-01-15,0.2809431254863739
2009-02-15,0.34962981939315796
2009-03-15,0.4365825355052948
2009-04-15,0.3924483060836792
2009-05-15,0.505916178226471
2009-06-15,0.7394151091575623
2009-07-15,0.8682557940483093
2009-08-15,0.9632002711296082
2009-09-15,0.5098235607147217
2009-10-15,0.5645540952682495
2009-11-15,0.4143275022506714
2009-12-15,0.379162073135376
2010-01-15,0.27544844150543213
2010-02-15,0.13092687726020813
2010-03-15,0.2595517039299011
2010-04-15,0.3888630270957947
2010-05-15,0.44142991304397583
2010-06-15,0.758536696434021
2010-07-15,0.9644148349761963
2010-08-15,0.8483163714408875
2010-09-15,0.5894840359687805
2010-10-15,0.5784381031990051
2010-11-15,0.2897326648235321
2010-12-15,0.3559988737106323
2011-01-15,0.43932777643203735
2011-02-15,0.3848288655281067
2011-03-15,0.2689380347728729
2011-04-15,0.35604962706565857
2011-05-15,0.4071783125400543
2011-06-15,0.6398400068283081
2011-07-15,0.8930516242980957
2011-08-15,0.7658591866493225
2011-09-15,0.7342941761016846
2011-10-15,0.40063902735710144
2011-11-15,0.27753010392189026
2011-12-15,0.32250073552131653
2012-01-15,0.3669990301132202
2012-02-15,0.27030888199806213
2012-03-15,0.3237040042877197
2012-04-15,0.20765700936317444
2012-05-15,0.42320364713668823
2012-06-15,0.608927845954895
2012-07-15,0.7481138706207275
2012-08-15,0.554455041885376
2012-09-15,0.5362837314605713
2012-10-15,0.4563065469264984
2012-11-15,0.27011117339134216
2012-12-15,0.3194785714149475
2013-01-15,0.2094302624464035
2013-02-15,0.2278537005186081
2013-03-15,0.11912060528993607
2013-04-15,0.37067875266075134
2013-05-15,0.37076684832572937
2013-06-15,0.6050858497619629
2013-07-15,0.9944757223129272
2013-08-15,0.7152861952781677
2013-09-15,0.5407925248146057
2013-10-15,0.3983319103717804
2013-11-15,0.24853026866912842
2013-12-15,0.3380568325519562
2014-01-15,0.23287715017795563
2014-02-15,0.16362495720386505
2014-03-15,0.30350250005722046
2014-04-15,0.3941774070262909
2014-05-15,0.4423808455467224
2014-06-15,0.5228250622749329
2014-07-15,0.8553175926208496
