,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
29,concNno3pm10,GB0036R,Harwell,51.573056,-1.316667,137.0,ug N m-3,monthly,EMEP EUSAAR GAW-WDCA;EMEP CAMP;CAMPAIGN EMEP,pm10;aerosol
30,concNno3pm10,GB0014R,High Muffles,54.334444,-0.8075,267.0,ug N m-3,monthly,CAMP EMEP,aerosol
31,concNno3pm10,NO0056R,Hurdal,60.372386,11.078142,300.0,ug N m-3,monthly,NILU EMEP_preliminary;EMEP NILU,aerosol
32,concNno3pm10,FI0050R,Hyytiälä,61.85,24.283333,184.0,ug N m-3,monthly,EMEP,aerosol
33,concNno3pm10,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug N m-3,monthly,EMEP,aerosol;pm10
34,concNno3pm10,SI0008R,Iskrba,45.566667,14.866667,525.0,ug N m-3,monthly,EMEP,aerosol
35,concNno3pm10,IT0004R,Ispra,45.8,8.633333,209.0,ug N m-3,monthly,EMEP;CAMPAIGN EMEP,pm10;aerosol
36,concNno3pm10,RU0001R,Janiskoski,68.933333,28.85,118.0,ug N m-3,monthly,AMAP EMEP,aerosol
37,concNno3pm10,PL0002R,Jarczew,51.814408,21.972419,182.24,ug N m-3,monthly,EMEP GAW-WDCA;GAW-WDCA EMEP_preliminary,aerosol
38,concNno3pm10,CH0001G,Jungfraujoch,46.5475,7.985,3578.0,ug N m-3,monthly,ACTRIS EMEP;EMEP GAW-WDCA,aerosol
39,concNno3pm10,HU0002R,K-puszta,46.966667,19.583333,128.0,ug N m-3,monthly,EMEP,aerosol
40,concNno3pm10,NO0055R,Karasjok,69.466667,25.216667,333.0,ug N m-3,monthly,AMAP EMEP NILU,aerosol
41,concNno3pm10,NL0009R,Kollumerwaard,53.333889,6.277222,1.0,ug N m-3,monthly,EMEP;CAMP EMEP,aerosol
42,concNno3pm10,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug N m-3,monthly,EMEP,aerosol
43,concNno3pm10,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug N m-3,monthly,CAMP NILU EMEP_preliminary;CAMP EMEP NILU,aerosol
44,concNno3pm10,FR0015R,La Tardière,46.65,-0.75,133.0,ug N m-3,monthly,EMEP,aerosol
45,concNno3pm10,EE0009R,Lahemaa,59.5,25.9,32.0,ug N m-3,monthly,EMEP,aerosol
46,concNno3pm10,PL0004R,Leba,54.753894,17.534264,5.0,ug N m-3,monthly,EMEP GAW-WDCA;GAW-WDCA EMEP_preliminary;EMEP HELCOM,aerosol
47,concNno3pm10,MD0013R,Leova II,46.4884,28.2835,166.0,ug N m-3,monthly,EMEP,aerosol
48,concNno3pm10,RU0020R,Lesnoy,56.53,32.94,340.0,ug N m-3,monthly,EMEP,aerosol
49,concNno3pm10,SK0005R,Liesek,49.366667,19.683333,892.0,ug N m-3,monthly,EMEP,aerosol
50,concNno3pm10,GB0006R,Lough Navar,54.443056,-7.87,126.0,ug N m-3,monthly,CAMP EMEP,aerosol
51,concNno3pm10,ES0006R,Mahón,39.87528,4.31639,78.0,ug N m-3,monthly,EMEP,pm10
52,concNno3pm10,IE0006R,Malin Head,55.375,-7.342778,24.0,ug N m-3,monthly,EMEP,aerosol
53,concNno3pm10,DE0044R,Melpitz,51.5255,12.9277,90.0,ug N m-3,monthly,ACTRIS EMEP,pm10
54,concNno3pm10,IT0019R,Monte Martano,42.805462,12.565645,1090.0,ug N m-3,monthly,EMEP,pm10
55,concNno3pm10,IT0001R,Montelibretti,42.1,12.633333,48.0,ug N m-3,monthly,CAMPAIGN EMEP,pm10;aerosol
56,concNno3pm10,ES1778R,Montseny,41.766667,2.35,704.0,ug N m-3,monthly,ACTRIS EMEP GAW-WDCA;CREATE EMEP EUSAAR GAW-WDCA,pm10;aerosol
57,concNno3pm10,DE0007R,Neuglobsow,53.166667,13.033333,65.5,ug N m-3,monthly,EMEP,aerosol
58,concNno3pm10,ES0008R,Niembro,43.43917,-4.85,134.0,ug N m-3,monthly,CAMP EMEP_preliminary,pm10;aerosol
59,concNno3pm10,ES0005R,Noia,42.72056,-8.92361,683.0,ug N m-3,monthly,CAMP EMEP_preliminary,pm10
60,concNno3pm10,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug N m-3,monthly,EMEP HELCOM;HELCOM EMEP_preliminary,aerosol
61,concNno3pm10,ES0016R,O Saviñao,42.63472,-7.70472,506.0,ug N m-3,monthly,EMEP,pm10;aerosol
62,concNno3pm10,IE0005R,Oak Park,52.868611,-6.924722,61.0,ug N m-3,monthly,EMEP,aerosol
63,concNno3pm10,NO0041R,Osen,61.25,11.783333,440.0,ug N m-3,monthly,EMEP NILU,aerosol
64,concNno3pm10,FI0022R,Oulanka,66.320278,29.401667,310.0,ug N m-3,monthly,EMEP;AMAP EMEP,aerosol
65,concNno3pm10,FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,ug N m-3,monthly,EMEP,aerosol
66,concNno3pm10,CH0002R,Payerne,46.813056,6.944722,489.0,ug N m-3,monthly,EMEP;CAMPAIGN EMEP,aerosol;pm10
67,concNno3pm10,ES0013R,Penausende,41.23889,-5.8975,985.0,ug N m-3,monthly,EMEP,pm10;aerosol
68,concNno3pm10,FR0013R,Peyrusse Vieille,43.616667,0.183333,200.0,ug N m-3,monthly,EMEP,aerosol
69,concNno3pm10,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug N m-3,monthly,EMEP,aerosol
70,concNno3pm10,FR0009R,Revin,49.9,4.633333,390.0,ug N m-3,monthly,EMEP,aerosol
71,concNno3pm10,CH0005R,Rigi,47.0675,8.463889,1031.0,ug N m-3,monthly,EMEP,aerosol
72,concNno3pm10,ES0015R,Risco Llamo,39.516667,-4.35,1241.0,ug N m-3,monthly,EMEP,pm10;aerosol
73,concNno3pm10,LV0010R,Rucava,56.161944,21.173056,19.8,ug N m-3,monthly,EMEP GAW-WDCA;GAW-WDCA EMEP_preliminary;EMEP HELCOM,aerosol
74,concNno3pm10,SE0014R;SE0002R,Råö,57.394,11.914,5.0,ug N m-3,monthly,CAMP EMEP HELCOM;CAMP HELCOM EMEP_preliminary,aerosol
75,concNno3pm10,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug N m-3,monthly,EMEP,pm10
76,concNno3pm10,DE0003R,Schauinsland,47.914722,7.908611,1208.5,ug N m-3,monthly,EMEP,aerosol
77,concNno3pm10,RU0016R,Shepeljovo,59.966667,29.116667,4.0,ug N m-3,monthly,EMEP HELCOM,aerosol
78,concNno3pm10,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug N m-3,monthly,EMEP NILU,aerosol
79,concNno3pm10,PL0003R,Sniezka,50.736444,15.7395,1607.5,ug N m-3,monthly,EMEP GAW-WDCA;GAW-WDCA EMEP_preliminary,aerosol
80,concNno3pm10,SK0006R,Starina,49.05,22.266667,345.0,ug N m-3,monthly,EMEP,aerosol
81,concNno3pm10,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug N m-3,monthly,EMEP,aerosol
82,concNno3pm10,IS0091R,Storhofdi,63.3998,-20.2884,118.0,ug N m-3,monthly,AMAP CAMP EMEP_preliminary,aerosol
83,concNno3pm10,CZ0001R,Svratouch,49.735084444,16.034196944,735.0,ug N m-3,monthly,EMEP,aerosol
84,concNno3pm10,SK0007R,Topolniky,47.96,17.860556,113.0,ug N m-3,monthly,EMEP,aerosol
85,concNno3pm10,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug N m-3,monthly,NILU EMEP_preliminary;EMEP NILU,aerosol
86,concNno3pm10,FI0009R,Utö,59.779167,21.377222,7.0,ug N m-3,monthly,EMEP;EMEP_preliminary HELCOM,aerosol
87,concNno3pm10,DK0010G,"Villum Research Station, Station Nord",81.6,-16.67,23.0,ug N m-3,monthly,CAMP EMEP GAW-WDCRG;AMAP EMEP CAMP,aerosol
88,concNno3pm10,FI0018R;FI0017R,Virolahti III,60.53002,27.66754,4.0,ug N m-3,monthly,EMEP;EMEP_preliminary HELCOM;CAMPAIGN EMEP,aerosol;pm10
89,concNno3pm10,NL0010R,Vredepeel,51.541111,5.853611,30.0,ug N m-3,monthly,EMEP,pm10;aerosol
90,concNno3pm10,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug N m-3,monthly,EMEP,pm10;aerosol
91,concNno3pm10,DE0002R,Waldhof,52.802222,10.759444,77.8,ug N m-3,monthly,EMEP,aerosol
92,concNno3pm10,DE0001R,Westerland,54.925556,8.309722,12.0,ug N m-3,monthly,CAMP EMEP,aerosol
93,concNno3pm10,GB0013R,Yarner Wood,50.596389,-3.713056,119.0,ug N m-3,monthly,CAMP EMEP,aerosol
94,concNno3pm10,ES0012R,Zarra,39.08278,-1.10111,885.0,ug N m-3,monthly,EMEP,pm10;aerosol
95,concNno3pm10,NO0042G,Zeppelin mountain (Ny-Ålesund),78.90715,11.88668,474.0,ug N m-3,monthly,AMAP CAMP NILU EMEP;AMAP CAMP NILU EMEP_preliminary;AMAP CAMP EMEP NILU;AMAP CAMP EMEP EUSAAR GAW-WDCA NILU,aerosol
96,concNno3pm10,DE0009R,Zingst,54.4368,12.7249,1.0,ug N m-3,monthly,EMEP HELCOM,aerosol
97,concNno3pm10,LV0016R,Zoseni,57.135278,25.905556,188.0,ug N m-3,monthly,EMEP;EMEP HELCOM,aerosol
98,concNno3pm10,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug N m-3,monthly,EMEP,aerosol
