,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
0,concCocpm25,CY0002R,Agia Marina Xyliatou ; Cyprus Atmospheric Observatory,35.0381,33.0578,520.0,ug C m-3,monthly,EMEP,pm25
1,concCocpm25,IT0020U,Aosta-Saint Christophe,45.7422,7.357,570.0,ug C m-3,monthly,CAMPAIGN COLOSSAL EMEP GAW-WDCA,pm25
2,concCocpm25,ES0019U,Barcelona,41.39,2.116111,81.5,ug C m-3,monthly,ACTRIS CAMPAIGN COLOSSAL EMEP,pm25
3,concCocpm25,NO0002R;NO0001R,Birkenes II,58.38853,8.252,223.0,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA;ACTRIS EMEP GAW-WDCA NILU;EMEP NILU;EMEP EUSAAR GAW-WDCA NILU;CAMPAIGN EMEP NILU,pm25;pm1
4,concCocpm25,NL0644R,Cabauw Wielsekade,51.974444,4.923611,3.0,ug C m-3,monthly,EMEP,pm25
5,concCocpm25,NL0011R,Cabauw Zijdeweg,51.970278,4.926389,1.0,ug C m-3,monthly,EMEP,pm25
6,concCocpm25,ES0009R,Campisabalos,41.27417,-3.1425,1360.0,ug C m-3,monthly,EMEP,pm25
7,concCocpm25,PL0005R,Diabla Gora,54.15,22.066667,159.0,ug C m-3,monthly,EMEP,pm25
8,concCocpm25,FR0008R,Donon,48.5,7.133333,778.0,ug C m-3,monthly,EMEP,pm25
9,concCocpm25,ES0014R,Els Torms,41.39389,0.73472,471.5,ug C m-3,monthly,EMEP,pm25
10,concCocpm25,FR0024R,Guipry,47.831888889,-1.836333333,32.45,ug C m-3,monthly,EMEP,pm25
11,concCocpm25,NO0056R,Hurdal,60.372386,11.078142,304.0,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA;ACTRIS EMEP NILU GAW-WDCA,pm25
12,concCocpm25,IT0022C,ISAC Bologna II,44.523586,11.338474,74.0,ug C m-3,monthly,CAMPAIGN COLOSSAL EMEP,pm25
13,concCocpm25,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug C m-3,monthly,EMEP;ACTRIS CAMPAIGN COLOSSAL EMEP;CAMPAIGN EMEP,pm25
14,concCocpm25,SI0008R,Iskrba,45.566667,14.866667,525.0,ug C m-3,monthly,EMEP,pm25
15,concCocpm25,IT0004R,Ispra,45.8,8.633333,215.5,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA;EMEP EUSAAR GAW-WDCA;ACTRIS CAMPAIGN COLOSSAL EMEP GAW-WDCA,pm25
16,concCocpm25,CZ0003R,Kosetice (NOAK),49.573394,15.080278,539.0,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA;ACTRIS EMEP EUSAAR GAW-WDCA,pm25
17,concCocpm25,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA;ACTRIS EMEP NILU GAW-WDCA,pm25
18,concCocpm25,DE0044R,Melpitz,51.5255,12.9277,90.0,ug C m-3,monthly,ACTRIS EMEP;ACTRIS EMEP GAW-WDCA;CAMPAIGN EMEP,pm25;pm1
19,concCocpm25,IT0001R,Montelibretti,42.1,12.633333,48.0,ug C m-3,monthly,CAMPAIGN EMEP,pm25
20,concCocpm25,ES1778R,Montseny,41.766667,2.35,704.0,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA;EMEP EUSAAR GAW-WDCA,pm25
21,concCocpm25,DE0007R,Neuglobsow,53.166667,13.033333,63.6,ug C m-3,monthly,EMEP,pm25
22,concCocpm25,FR0022R,Observatoire Perenne de l'Environnement,48.5622222222,5.50555555556,396.0,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA,pm25
23,concCocpm25,FI0022R,Oulanka,66.320278,29.401667,310.0,ug C m-3,monthly,EMEP,pm25
24,concCocpm25,FI0036R,Pallas (Matorova),68.0,24.237222222,344.0,ug C m-3,monthly,ACTRIS CAMPAIGN COLOSSAL EMEP GAW-WDCA,pm25
25,concCocpm25,CH0002R,Payerne,46.813056,6.944722,494.2,ug C m-3,monthly,EMEP;EMEP ACTRIS;CAMPAIGN EMEP,pm25
26,concCocpm25,FR0013R,Peyrusse Vieille,43.616667,0.183333,203.0,ug C m-3,monthly,EMEP,pm25
27,concCocpm25,FR0030R,Puy de Dôme,45.772223,2.964886,1465.0,ug C m-3,monthly,ACTRIS EMEP GAW-WDCA;EMEP EUSAAR GAW-WDCA;ACTRIS EMEP EUSAAR GAW-WDCA,pm25
28,concCocpm25,FR0009R,Revin,49.9,4.633333,393.0,ug C m-3,monthly,EMEP,pm25
