,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
0,concpm10,CY0002R,Agia Marina Xyliatou ; Cyprus Atmospheric Observatory,35.0381,33.0578,523.0,ug m-3,monthly,EMEP,pm10
1,concpm10,GR0001R,Aliartos,38.366667,23.083333,110.0,ug m-3,monthly,EMEP,pm10
2,concpm10,AM0001R,Amberd,40.38444444,44.260583333,2080.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
3,concpm10,SE0012R,Aspvreten,58.8,17.383333,20.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
4,concpm10,GB0048R,Auchencorth Moss,55.79216,-3.2429,260.0,ug m-3,monthly,EMEP;CAMP EMEP;CAMPAIGN EMEP;EMEP CAMP,pm10
5,concpm10,ES0011R,Barcarrota,38.47278,-6.92361,393.0,ug m-3,monthly,EMEP,pm10
6,concpm10,CH0053R,Beromünster,47.18961391,8.175433684,797.0,ug m-3,monthly,EMEP,pm10
7,concpm10,NO0002R;NO0001R,Birkenes II,58.38853,8.252,223.0,ug m-3,monthly,EMEP GAW-WDCA NILU;EMEP NILU;CAMP EMEP NILU,pm10
8,concpm10,PT0001R,Braganca,41.816667,-6.766667,690.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
9,concpm10,SE0005R,Bredkälen,63.85,15.333333,404.0,ug m-3,monthly,EMEP,pm10
10,concpm10,DE0005R,Brotjacklriegel,48.819444,13.219167,1016.0,ug m-3,monthly,EMEP,pm10
11,concpm10,GB0046R,CEH Edingburgh,55.86157,-3.20647,180.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
12,concpm10,NL0644R,Cabauw Wielsekade,51.974444,4.923611,3.0,ug m-3,monthly,EMEP,pm10
13,concpm10,ES0010R,Cabo de Creus,42.31917,3.31583,76.0,ug m-3,monthly,EMEP,pm10
14,concpm10,ES0009R,Campisabalos,41.27417,-3.1425,1360.0,ug m-3,monthly,EMEP;EMEP sel_GEOmon2.1,pm10
15,concpm10,ES0023R,Can Llompart,39.837777778,3.023611111,45.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
16,concpm10,CH0004R,Chaumont,47.049722,6.979444,1137.0,ug m-3,monthly,EMEP,pm10
17,concpm10,GB1055R,Chilbolton Observatory,51.149617,-1.438228,78.0,ug m-3,monthly,EMEP,pm10
18,concpm10,CZ0005R,Churanov,49.066667,13.6,1118.0,ug m-3,monthly,EMEP,pm10
19,concpm10,NL0091R,De Zilk,52.3,4.5,6.0,ug m-3,monthly,EMEP,pm10
20,concpm10,DE0004R,Deuselbach,49.764722,7.051944,480.0,ug m-3,monthly,EMEP,pm10
21,concpm10,PL0005R,Diabla Gora,54.15,22.066667,159.0,ug m-3,monthly,EMEP,pm10
22,concpm10,FR0008R,Donon,48.5,7.133333,775.0,ug m-3,monthly,EMEP,pm10
23,concpm10,ES0017R,Doñana,37.05194,-6.55528,35.0,ug m-3,monthly,CAMP EMEP,pm10
24,concpm10,NL0007R,Eibergen,52.083333,6.566667,22.0,ug m-3,monthly,EMEP,pm10
25,concpm10,ES0014R,Els Torms,41.39389,0.73472,470.0,ug m-3,monthly,EMEP,pm10
26,concpm10,HU0003R,Farkasfa,46.91,16.32,315.0,ug m-3,monthly,EMEP,pm10
27,concpm10,GR0002R,Finokalia,35.3377990723,25.6693992615,150.0,ug m-3,monthly,CAMPAIGN EMEP;ACTRIS GAW-WDCA;EMEP EUSAAR GAW-WDCA,pm10
28,concpm10,FR0024R,Guipry,47.831888889,-1.836333333,29.45,ug m-3,monthly,EMEP,pm10
29,concpm10,SE0011R,Hallahus,56.016667,13.15,175.0,ug m-3,monthly,EMEP,pm10
30,concpm10,GB0036R,Harwell,51.573056,-1.316667,137.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP;EMEP CAMP,pm10
31,concpm10,DE0043G,Hohenpeissenberg,47.8014984131,11.009619,990.0,ug m-3,monthly,ACTRIS EMEP GAW-WDCA;ACTRIS GAW-WDCA;EMEP EUSAAR GAW-WDCA,pm10
32,concpm10,NO0056R,Hurdal,60.372386,11.078142,300.0,ug m-3,monthly,EMEP NILU,pm10
33,concpm10,FI0050R,Hyytiälä,61.85,24.283333,186.7,ug m-3,monthly,GAW-WDCA EMEP;EMEP GAW-WDCA;EMEP EUSAAR GAW-WDCA,pm10
34,concpm10,IT0008R,ISAC Bologna,44.483333,11.333333,0.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
35,concpm10,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP,pm10
36,concpm10,SI0008R,Iskrba,45.566667,14.866667,525.0,ug m-3,monthly,EMEP,pm10
37,concpm10,IT0004R,Ispra,45.8,8.633333,209.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
38,concpm10,CH0001G,Jungfraujoch,46.5475,7.985,3578.0,ug m-3,monthly,EMEP,pm10
39,concpm10,HU0002R,K-puszta,46.966667,19.583333,129.0,ug m-3,monthly,EMEP;EMEP GAW-WDCRG;CAMPAIGN EMEP,pm10
40,concpm10,RS0005R,Kamenicki vis,43.4,21.95,813.0,ug m-3,monthly,EMEP,pm10
41,concpm10,DK0005R,Keldsnor,54.746495,10.73616,10.0,ug m-3,monthly,EMEP;CAMP EMEP,pm10
42,concpm10,NL0009R,Kollumerwaard,53.333889,6.277222,3.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP,pm10
43,concpm10,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug m-3,monthly,EMEP;ACTRIS EMEP;CAMPAIGN EMEP,pm10
44,concpm10,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug m-3,monthly,EMEP NILU;CAMP EMEP NILU,pm10
45,concpm10,FR0018R,La Coulonche,48.633333,-0.45,309.0,ug m-3,monthly,EMEP,pm10
46,concpm10,FR0015R,La Tardière,46.65,-0.75,133.0,ug m-3,monthly,EMEP,pm10
47,concpm10,EE0009R,Lahemaa,59.5,25.9,32.0,ug m-3,monthly,EMEP,pm10
48,concpm10,MK0007R,Lazaropole,41.536111,20.69389,1332.0,ug m-3,monthly,EMEP,pm10
49,concpm10,MD0013R,Leova II,46.4884,28.2835,166.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP,pm10
50,concpm10,SK0005R,Liesek,49.366667,19.683333,892.0,ug m-3,monthly,EMEP,pm10
51,concpm10,DK0041R,Lille Valby,55.686944,12.126111,10.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
52,concpm10,GB0006R,Lough Navar,54.443056,-7.87,126.0,ug m-3,monthly,EMEP,pm10
53,concpm10,IE0031R,Mace Head,53.32583,-9.89944,5.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
54,concpm10,ES0006R,Mahón,39.87528,4.31639,78.0,ug m-3,monthly,EMEP;EMEP GAW-WDCA,pm10
55,concpm10,DE0044R,Melpitz,51.5255,12.9277,90.0,ug m-3,monthly,ACTRIS EMEP;CAMPAIGN EMEP,pm10
56,concpm10,FR0014R,Montandon,47.3,6.833333,836.0,ug m-3,monthly,EMEP,pm10
57,concpm10,IT0019R,Monte Martano,42.805462,12.565645,1090.0,ug m-3,monthly,EMEP,pm10
58,concpm10,IT0001R,Montelibretti,42.1,12.633333,48.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
59,concpm10,ES0022R,Montsec,42.05134,0.72956,1571.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
60,concpm10,ES1778R,Montseny,41.766667,2.35,700.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP;ACTRIS EMEP,pm10
61,concpm10,FR0010R,Morvan,47.266667,4.083333,620.0,ug m-3,monthly,EMEP,pm10
62,concpm10,GB0043R,Narberth,51.781784,-4.691462,160.0,ug m-3,monthly,EMEP,pm10
63,concpm10,DE0007R,Neuglobsow,53.166667,13.033333,63.75,ug m-3,monthly,EMEP,pm10
64,concpm10,ES0008R,Niembro,43.43917,-4.85,134.0,ug m-3,monthly,CAMP EMEP,pm10
65,concpm10,ES0005R,Noia,42.72056,-8.92361,683.0,ug m-3,monthly,CAMP EMEP;EMEP GAW-WDCA,pm10
