,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
0,wetrdn,AM0001R,Amberd,40.38444444,44.260583333,2080.0,ug N m-2 d-1,monthly,EMEP,
1,wetrdn,DK0008R,Anholt,56.716667,11.516667,43.0,ug N m-2 d-1,monthly,CAMP EMEP;CAMP EMEP HELCOM,
2,wetrdn,SE0012R,Aspvreten,58.8,17.383333,20.0,ug N m-2 d-1,monthly,EMEP HELCOM,
3,wetrdn,GB0048R,Auchencorth Moss,55.79216,-3.2429,260.0,ug N m-2 d-1,monthly,EMEP;CAMP EMEP,
4,wetrdn,ES0011R,Barcarrota,38.47278,-6.92361,393.0,ug N m-2 d-1,monthly,EMEP,
5,wetrdn,NO0001R,Birkenes II,58.383333,8.25,190.0,ug N m-2 d-1,monthly,CAMP EMEP NILU,
6,wetrdn,PT0001R,Braganca,41.816667,-6.766667,690.0,ug N m-2 d-1,monthly,EMEP,
7,wetrdn,SE0005R,Bredkälen,63.85,15.333333,404.0,ug N m-2 d-1,monthly,AMAP EMEP,
8,wetrdn,DE0005R,Brotjacklriegel,48.819444,13.219167,1016.0,ug N m-2 d-1,monthly,EMEP,
9,wetrdn,ES0010R,Cabo de Creus,42.31917,3.31583,76.0,ug N m-2 d-1,monthly,EMEP,
10,wetrdn,ES0009R,Campisabalos,41.27417,-3.1425,1360.0,ug N m-2 d-1,monthly,EMEP,
11,wetrdn,CH0004R,Chaumont,47.049722,6.979444,1137.0,ug N m-2 d-1,monthly,EMEP,
12,wetrdn,GB1055R,Chilbolton Observatory,51.149617,-1.438228,78.0,ug N m-2 d-1,monthly,EMEP,
13,wetrdn,SK0002R,Chopok,48.933333,19.583333,2008.0,ug N m-2 d-1,monthly,EMEP,
14,wetrdn,CZ0005R,Churanov,49.066667,13.6,1118.0,ug N m-2 d-1,monthly,EMEP,
15,wetrdn,TR0001R,Cubuk II,40.5,33.0,1169.0,ug N m-2 d-1,monthly,EMEP,
16,wetrdn,RU0018R,Danki,54.9,37.8,150.0,ug N m-2 d-1,monthly,EMEP,
17,wetrdn,NL0091R,De Zilk,52.3,4.5,6.0,ug N m-2 d-1,monthly,CAMP EMEP,
18,wetrdn,DE0004R,Deuselbach,49.764722,7.051944,480.0,ug N m-2 d-1,monthly,EMEP,
19,wetrdn,PL0005R,Diabla Gora,54.15,22.066667,158.5,ug N m-2 d-1,monthly,EMEP,
20,wetrdn,FR0008R,Donon,48.5,7.133333,775.0,ug N m-2 d-1,monthly,EMEP,
21,wetrdn,ES0017R,Doñana,37.05194,-6.55528,35.0,ug N m-2 d-1,monthly,CAMP EMEP,
22,wetrdn,ES0014R,Els Torms,41.39389,0.73472,470.0,ug N m-2 d-1,monthly,EMEP,
23,wetrdn,GB0002R,Eskdalemuir,55.313056,-3.204167,243.0,ug N m-2 d-1,monthly,EMEP;EMEP CAMP,
24,wetrdn,HU0003R,Farkasfa,46.91,16.32,313.0,ug N m-2 d-1,monthly,EMEP,
25,wetrdn,IE0007R,Glenveagh,55.051944,-7.94,44.0,ug N m-2 d-1,monthly,EMEP;CAMP EMEP,
26,wetrdn,SE0020R;SE0011R,Hallahus,56.0429,13.148,190.0,ug N m-2 d-1,monthly,EMEP HELCOM,
27,wetrdn,GB0036R,Harwell,51.573056,-1.316667,137.0,ug N m-2 d-1,monthly,EMEP,
28,wetrdn,FI0092R,Hietajärvi,63.166667,30.716667,175.0,ug N m-2 d-1,monthly,EMEP,
29,wetrdn,GB0014R,High Muffles,54.334444,-0.8075,267.0,ug N m-2 d-1,monthly,EMEP;CAMP EMEP,
30,wetrdn,NO0056R,Hurdal,60.372386,11.078142,300.0,ug N m-2 d-1,monthly,EMEP NILU,
31,wetrdn,FI0050R,Hyytiälä,61.85,24.283333,181.0,ug N m-2 d-1,monthly,EMEP,
32,wetrdn,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug N m-2 d-1,monthly,EMEP,
33,wetrdn,FR0012R,Iraty,43.033333,-1.083333,1300.0,ug N m-2 d-1,monthly,EMEP,
34,wetrdn,SI0008R,Iskrba,45.566667,14.866667,521.5,ug N m-2 d-1,monthly,EMEP,
35,wetrdn,IT0004R,Ispra,45.8,8.633333,215.5,ug N m-2 d-1,monthly,EMEP,
36,wetrdn,RU0001R,Janiskoski,68.933333,28.85,118.0,ug N m-2 d-1,monthly,AMAP EMEP;EMEP AMAP,
37,wetrdn,PL0002R,Jarczew,51.814408,21.972419,180.0,ug N m-2 d-1,monthly,EMEP,
38,wetrdn,IE0009R,Johnstown Castle,52.298889,-6.510833,64.0,ug N m-2 d-1,monthly,EMEP;EMEP CAMP,
39,wetrdn,HU0002R,K-puszta,46.966667,19.583333,128.0,ug N m-2 d-1,monthly,EMEP,
40,wetrdn,RS0005R,Kamenicki vis,43.4,21.95,813.0,ug N m-2 d-1,monthly,EMEP,
41,wetrdn,NO0055R,Karasjok,69.466667,25.216667,333.0,ug N m-2 d-1,monthly,AMAP EMEP NILU,
42,wetrdn,DK0005R,Keldsnor,54.746495,10.73616,13.0,ug N m-2 d-1,monthly,CAMP EMEP;CAMP EMEP HELCOM,
43,wetrdn,BE0014R,Koksijde,51.12092,2.65854,5.6,ug N m-2 d-1,monthly,CAMP EMEP,
44,wetrdn,NL0009R,Kollumerwaard,53.333889,6.277222,1.0,ug N m-2 d-1,monthly,EMEP,
45,wetrdn,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug N m-2 d-1,monthly,EMEP,
46,wetrdn,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug N m-2 d-1,monthly,CAMP EMEP NILU,
47,wetrdn,FR0018R,La Coulonche,48.633333,-0.45,309.0,ug N m-2 d-1,monthly,EMEP,
48,wetrdn,FR0003R,La Crouzille,46.133333,1.383333,497.0,ug N m-2 d-1,monthly,EMEP,
49,wetrdn,FR0005R,La Hague,49.616667,-1.833333,133.0,ug N m-2 d-1,monthly,CAMP EMEP,
50,wetrdn,FR0015R,La Tardière,46.65,-0.75,133.0,ug N m-2 d-1,monthly,EMEP,
51,wetrdn,EE0009R,Lahemaa,59.5,25.9,32.0,ug N m-2 d-1,monthly,EMEP,
52,wetrdn,FR0016R,Le Casset,45.0,6.466667,1750.0,ug N m-2 d-1,monthly,EMEP,
53,wetrdn,PL0004R,Leba,54.753894,17.534264,3.35,ug N m-2 d-1,monthly,EMEP,
54,wetrdn,MD0013R,Leova II,46.4884,28.2835,166.0,ug N m-2 d-1,monthly,EMEP,
55,wetrdn,RU0020R,Lesnoy,56.53,32.94,340.0,ug N m-2 d-1,monthly,EMEP,
56,wetrdn,SK0005R,Liesek,49.366667,19.683333,892.0,ug N m-2 d-1,monthly,EMEP,
57,wetrdn,NO0099R,Lista,58.1,6.566667,13.0,ug N m-2 d-1,monthly,CAMP EMEP NILU,
58,wetrdn,ES0004R,Logroño,42.457778,-2.503056,445.0,ug N m-2 d-1,monthly,EMEP,
59,wetrdn,GB0006R,Lough Navar,54.443056,-7.87,126.0,ug N m-2 d-1,monthly,EMEP;EMEP CAMP;CAMP EMEP,
60,wetrdn,ES0006R,Mahón,39.87528,4.31639,78.0,ug N m-2 d-1,monthly,EMEP,
61,wetrdn,IE0006R,Malin Head,55.375,-7.342778,22.0,ug N m-2 d-1,monthly,EMEP,
62,wetrdn,DE0044R,Melpitz,51.5255,12.9277,86.0,ug N m-2 d-1,monthly,EMEP,
63,wetrdn,FR0014R,Montandon,47.3,6.833333,836.0,ug N m-2 d-1,monthly,EMEP,
64,wetrdn,PT0004R,Monte Velho,38.083333,-8.8,43.0,ug N m-2 d-1,monthly,CAMP EMEP,
65,wetrdn,IT0001R,Montelibretti,42.1,12.633333,48.0,ug N m-2 d-1,monthly,EMEP,
66,wetrdn,FR0017R,Montfranc,45.8,2.066667,810.0,ug N m-2 d-1,monthly,EMEP,
67,wetrdn,FR0010R,Morvan,47.266667,4.083333,620.0,ug N m-2 d-1,monthly,EMEP,
68,wetrdn,DE0007R,Neuglobsow,53.166667,13.033333,63.6,ug N m-2 d-1,monthly,EMEP;EMEP HELCOM,
69,wetrdn,ES0008R,Niembro,43.43917,-4.85,134.0,ug N m-2 d-1,monthly,CAMP EMEP,
70,wetrdn,ES0005R,Noia,42.72056,-8.92361,683.0,ug N m-2 d-1,monthly,CAMP EMEP,
