,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
0,concNnh4,GE0001R,Abastumani,41.755053,42.825333,1650.0,ug N m-3,monthly,EMEP,aerosol
1,concNnh4,CY0002R,Agia Marina Xyliatou ; Cyprus Atmospheric Observatory,35.0381,33.0578,523.0,ug N m-3,monthly,EMEP,pm10;pm25
2,concNnh4,AM0001R,Amberd,40.38444444,44.260583333,2080.0,ug N m-3,monthly,EMEP,aerosol
3,concNnh4,DK0008R,Anholt,56.716667,11.516667,43.0,ug N m-3,monthly,CAMP EMEP,aerosol
4,concNnh4,SE0012R,Aspvreten,58.8,17.383333,20.0,ug N m-3,monthly,EMEP HELCOM,aerosol
5,concNnh4,GB0048R,Auchencorth Moss,55.79216,-3.2429,260.0,ug N m-3,monthly,EMEP;EMEP CAMP;CAMPAIGN EMEP,pm10
6,concNnh4,GB0091R,Banchory,57.076667,-2.534444,120.0,ug N m-3,monthly,CAMP EMEP,aerosol
7,concNnh4,ES0011R,Barcarrota,38.47278,-6.92361,393.0,ug N m-3,monthly,EMEP,aerosol
8,concNnh4,CH0053R,Beromünster,47.18961391,8.175433684,797.0,ug N m-3,monthly,EMEP,aerosol
9,concNnh4,NL0008R,Bilthoven,52.116667,5.2,5.0,ug N m-3,monthly,EMEP,aerosol
10,concNnh4,NO0002R;NO0001R,Birkenes II,58.38853,8.252,219.0,ug N m-3,monthly,NILU EMEP;CAMP NILU EMEP_preliminary;CAMP EMEP NILU;NILU CAMP EMEP;CAMP CREATE EMEP GAW-WDCA NILU;CAMPAIGN EMEP NILU,aerosol;pm10
11,concNnh4,SE0005R,Bredkälen,63.85,15.333333,404.0,ug N m-3,monthly,AMAP EMEP,aerosol
12,concNnh4,NL0011R,Cabauw Zijdeweg,51.970278,4.926389,1.0,ug N m-3,monthly,CAMPAIGN EMEP,pm10
13,concNnh4,ES0010R,Cabo de Creus,42.31917,3.31583,76.0,ug N m-3,monthly,EMEP,aerosol
14,concNnh4,ES0009R,Campisabalos,41.27417,-3.1425,1360.0,ug N m-3,monthly,EMEP,pm25;pm10;aerosol
15,concNnh4,IE0008R,Carnsore Point,52.178074,-6.364524,13.0,ug N m-3,monthly,EMEP,aerosol
16,concNnh4,GB1055R,Chilbolton Observatory,51.149617,-1.438228,78.0,ug N m-3,monthly,EMEP,pm10
17,concNnh4,TR0001R,Cubuk II,40.5,33.0,1169.0,ug N m-3,monthly,EMEP,aerosol
18,concNnh4,RU0018R,Danki,54.9,37.8,150.0,ug N m-3,monthly,EMEP,aerosol
19,concNnh4,NL0091R,De Zilk,52.3,4.5,6.0,ug N m-3,monthly,CAMP EMEP,pm10;aerosol
20,concNnh4,PL0005R,Diabla Gora,54.15,22.066667,159.45,ug N m-3,monthly,EMEP,aerosol;pm25
21,concNnh4,FR0008R,Donon,48.5,7.133333,775.0,ug N m-3,monthly,EMEP,pm25
22,concNnh4,ES0014R,Els Torms,41.39389,0.73472,470.0,ug N m-3,monthly,EMEP,pm25;pm10;aerosol
23,concNnh4,HU0003R,Farkasfa,46.91,16.32,314.0,ug N m-3,monthly,EMEP,aerosol
24,concNnh4,GB0016R,Glen Dye,56.9675,-2.588889,85.0,ug N m-3,monthly,CAMP EMEP,aerosol
25,concNnh4,GB0054R,Glen Saugh,56.907222,-2.559167,85.0,ug N m-3,monthly,CAMP EMEP,aerosol
26,concNnh4,FR0024R,Guipry,47.831888889,-1.836333333,29.45,ug N m-3,monthly,EMEP,pm25
27,concNnh4,SE0020R;SE0011R,Hallahus,56.0429,13.148,190.0,ug N m-3,monthly,EMEP HELCOM;HELCOM EMEP_preliminary,aerosol
28,concNnh4,GB0036R,Harwell,51.573056,-1.316667,137.0,ug N m-3,monthly,EMEP;EMEP CAMP;CAMPAIGN EMEP,pm10;pm25;aerosol
29,concNnh4,GB0014R,High Muffles,54.334444,-0.8075,267.0,ug N m-3,monthly,CAMP EMEP,aerosol
30,concNnh4,NO0056R,Hurdal,60.372386,11.078142,300.0,ug N m-3,monthly,NILU EMEP_preliminary;EMEP NILU,aerosol
31,concNnh4,FI0050R,Hyytiälä,61.85,24.283333,184.0,ug N m-3,monthly,EMEP,aerosol
32,concNnh4,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug N m-3,monthly,EMEP,aerosol;pm10;pm25
33,concNnh4,SI0008R,Iskrba,45.566667,14.866667,525.0,ug N m-3,monthly,EMEP,pm25;aerosol
34,concNnh4,IT0004R,Ispra,45.8,8.633333,215.5,ug N m-3,monthly,EMEP;CAMPAIGN EMEP,pm25;aerosol;pm10
35,concNnh4,RU0001R,Janiskoski,68.933333,28.85,118.0,ug N m-3,monthly,AMAP EMEP,aerosol
36,concNnh4,PL0002R,Jarczew,51.814408,21.972419,182.24,ug N m-3,monthly,EMEP GAW-WDCA;GAW-WDCA EMEP_preliminary,aerosol
37,concNnh4,CH0001G,Jungfraujoch,46.5475,7.985,3578.0,ug N m-3,monthly,ACTRIS EMEP;EMEP GAW-WDCA,aerosol
38,concNnh4,HU0002R,K-puszta,46.966667,19.583333,128.0,ug N m-3,monthly,EMEP,aerosol
39,concNnh4,NO0055R,Karasjok,69.466667,25.216667,333.0,ug N m-3,monthly,AMAP EMEP NILU,aerosol
40,concNnh4,DK0005R,Keldsnor,54.746495,10.73616,10.0,ug N m-3,monthly,EMEP;CAMP EMEP,aerosol
41,concNnh4,NL0009R,Kollumerwaard,53.333889,6.277222,1.0,ug N m-3,monthly,CAMP EMEP,aerosol
42,concNnh4,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug N m-3,monthly,EMEP,aerosol
43,concNnh4,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug N m-3,monthly,CAMP NILU EMEP_preliminary;CAMP EMEP NILU,aerosol
